ITACARE-BA,,,,,,,BA,,,"1.043,25",,,,,,,,-,,,,,,,,"1.043,25",,,,,,,"4.922,88",,,,,,,,,
ITAGI-BA,,,,,,,BA,,,"850,05",,,,,,,,-,,,,,,,,"850,05",,,,,,,"4.011,23",,,,,,,,,
ITAGIBA-BA,,,,,,,BA,,,"927,33",,,,,,,,-,,,,,,,,"927,33",,,,,,,"4.375,89",,,,,,,,,
ITAGIMIRIM-BA,,,,,,,BA,,,"772,78",,,,,,,,-,,,,,,,,"772,78",,,,,,,"3.646,58",,,,,,,,,
ITAJU DO COLONIA-BA,,,,,,,BA,,,"772,78",,,,,,,,-,,,,,,,,"772,78",,,,,,,"3.646,58",,,,,,,,,
ITAJUIPE-BA,,,,,,,BA,,,"1.004,61",,,,,,,,-,,,,,,,,"1.004,61",,,,,,,"4.740,55",,,,,,,,,
ITAMARAJU-BA,,,,,,,BA,,,"1.313,72",,,,,,,,-,,,,,,,,"1.313,72",,,,,,,"6.199,19",,,,,,,,,
ITAMARI-BA,,,,,,,BA,,,"772,78",,,,,,,,-,,,,,,,,"772,78",,,,,,,"3.646,58",,,,,,,,,
ITAMBE-BA,,,,,,,BA,,,"1.120,53",,,,,,,,-,,,,,,,,"1.120,53",,,,,,,"5.287,55",,,,,,,,,
ITANAGRA-BA,,,,,,,BA,,,"85.678,17",,,,,,,,"13.588,38",,,,,,,,"99.266,55",,,,,,,"390.474,71",,,,,,,,,
ITANHEM-BA,,,,,,,BA,,,"1.004,61",,,,,,,,-,,,,,,,,"1.004,61",,,,,,,"4.740,55",,,,,,,,,
ITAPARICA-BA,,,,,,,BA,,,"101.860,06",,,,,,,,"170.180,35",,,,,,,,"272.040,41",,,,,,,"1.174.553,49",,,,,,,,,
ITAPE-BA,,,,,,,BA,,,"811,42",,,,,,,,-,,,,,,,,"811,42",,,,,,,"3.828,91",,,,,,,,,
ITAPEBI-BA,,,,,,,BA,,,"811,42",,,,,,,,-,,,,,,,,"811,42",,,,,,,"3.828,91",,,,,,,,,
ITAPETINGA-BA,,,,,,,BA,,,"1.275,08",,,,,,,,-,,,,,,,,"1.275,08",,,,,,,"6.016,85",,,,,,,,,
ITAPICURU-BA,,,,,,,BA,,,"1.081,89",,,,,,,,-,,,,,,,,"1.081,89",,,,,,,"5.105,21",,,,,,,,,
ITAPITANGA-BA,,,,,,,BA,,,"811,42",,,,,,,,-,,,,,,,,"811,42",,,,,,,"3.828,91",,,,,,,,,
ITAQUARA-BA,,,,,,,BA,,,"772,78",,,,,,,,-,,,,,,,,"772,78",,,,,,,"3.646,58",,,,,,,,,
ITARANTIM-BA,,,,,,,BA,,,"927,33",,,,,,,,-,,,,,,,,"927,33",,,,,,,"4.375,89",,,,,,,,,
ITATIM-BA,,,,,,,BA,,,"888,69",,,,,,,,-,,,,,,,,"888,69",,,,,,,"4.193,56",,,,,,,,,
ITIRUCU-BA,,,,,,,BA,,,"888,69",,,,,,,,-,,,,,,,,"888,69",,,,,,,"4.193,56",,,,,,,,,
ITIUBA-BA,,,,,,,BA,,,"1.120,53",,,,,,,,-,,,,,,,,"1.120,53",,,,,,,"5.287,55",,,,,,,,,
ITORORO-BA,,,,,,,BA,,,"1.004,61",,,,,,,,-,,,,,,,,"1.004,61",,,,,,,"4.740,55",,,,,,,,,
ITUBERA-BA,,,,,,,BA,,,"1.004,61",,,,,,,,-,,,,,,,,"1.004,61",,,,,,,"4.740,55",,,,,,,,,
JACOBINA-BA,,,,,,,BA,,,"1.352,36",,,,,,,,-,,,,,,,,"1.352,36",,,,,,,"6.381,52",,,,,,,,,
JAGUAQUARA-BA,,,,,,,BA,,,"1.197,81",,,,,,,,-,,,,,,,,"1.197,81",,,,,,,"5.652,20",,,,,,,,,
JAGUARIPE-BA,,,,,,,BA,,,"27.712,79",,,,,,,,-,,,,,,,,"27.712,79",,,,,,,"130.770,87",,,,,,,,,
JANDAIRA-BA,,,,,,,BA,,,"772,78",,,,,,,,-,,,,,,,,"772,78",,,,,,,"3.646,58",,,,,,,,,
JEQUIE-BA,,,,,,,BA,,,"1.545,56",,,,,,,,-,,,,,,,,"1.545,56",,,,,,,"7.293,17",,,,,,,,,
JEREMOABO-BA,,,,,,,BA,,,"1.159,17",,,,,,,,-,,,,,,,,"1.159,17",,,,,,,"5.469,88",,,,,,,,,
JIQUIRICA-BA,,,,,,,BA,,,"850,05",,,,,,,,-,,,,,,,,"850,05",,,,,,,"4.011,23",,,,,,,,,
JITAUNA-BA,,,,,,,BA,,,"927,33",,,,,,,,-,,,,,,,,"927,33",,,,,,,"4.375,89",,,,,,,,,
JUCURUCU-BA,,,,,,,BA,,,"811,42",,,,,,,,-,,,,,,,,"811,42",,,,,,,"3.828,91",,,,,,,,,
JUSSARI-BA,,,,,,,BA,,,"772,78",,,,,,,,-,,,,,,,,"772,78",,,,,,,"3.646,58",,,,,,,,,
LAFAIETE COUTINHO-BA,,,,,,,BA,,,"772,78",,,,,,,,-,,,,,,,,"772,78",,,,,,,"3.646,58",,,,,,,,,
LAJE-BA,,,,,,,BA,,,"1.004,61",,,,,,,,-,,,,,,,,"1.004,61",,,,,,,"4.740,55",,,,,,,,,
LAJEDAO-BA,,,,,,,BA,,,"772,78",,,,,,,,-,,,,,,,,"772,78",,,,,,,"3.646,58",,,,,,,,,
LAJEDINHO-BA,,,,,,,BA,,,"772,78",,,,,,,,-,,,,,,,,"772,78",,,,,,,"3.646,58",,,,,,,,,
LAJEDO DO TABOCAL-BA,,,,,,,BA,,,"772,78",,,,,,,,-,,,,,,,,"772,78",,,,,,,"3.646,58",,,,,,,,,
LAMARAO-BA,,,,,,,BA,,,"811,42",,,,,,,,-,,,,,,,,"811,42",,,,,,,"3.828,91",,,,,,,,,
LAURO DE FREITAS-BA,,,,,,,BA,,,"1.545,56",,,,,,,,-,,,,,,,,"1.545,56",,,,,,,"7.293,17",,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MACAJUBA-BA,,,,,,,BA,,,"811,42",,,,,,,,-,,,,,,,,"811,42",,,,,,,"3.828,91",,,,,,,,,
MACARANI-BA,,,,,,,BA,,,"927,33",,,,,,,,-,,,,,,,,"927,33",,,,,,,"4.375,89",,,,,,,,,
MADRE DE DEUS-BA,,,,,,,BA,,,"1.511.737,23",,,,,,,,"783.495,60",,,,,,,,"2.295.232,83",,,,,,,"9.411.110,45",,,,,,,,,
MAIQUINIQUE-BA,,,,,,,BA,,,"772,78",,,,,,,,-,,,,,,,,"772,78",,,,,,,"3.646,58",,,,,,,,,
MAIRI-BA,,,,,,,BA,,,"965,97",,,,,,,,-,,,,,,,,"965,97",,,,,,,"4.558,22",,,,,,,,,
MANOEL VITORINO-BA,,,,,,,BA,,,"888,69",,,,,,,,-,,,,,,,,"888,69",,,,,,,"4.193,56",,,,,,,,,
MARACAS-BA,,,,,,,BA,,,"1.120,53",,,,,,,,-,,,,,,,,"1.120,53",,,,,,,"5.287,55",,,,,,,,,
MARAGOGIPE-BA,,,,,,,BA,,,"27.712,79",,,,,,,,-,,,,,,,,"27.712,79",,,,,,,"130.770,87",,,,,,,,,
MARAU-BA,,,,,,,BA,,,"927,33",,,,,,,,-,,,,,,,,"927,33",,,,,,,"4.375,89",,,,,,,,,
MARCIONILIO SOUZA-BA,,,,,,,BA,,,"811,42",,,,,,,,-,,,,,,,,"811,42",,,,,,,"3.828,91",,,,,,,,,
MASCOTE-BA,,,,,,,BA,,,"927,33",,,,,,,,-,,,,,,,,"927,33",,,,,,,"4.375,89",,,,,,,,,
MATA DE SAO JOAO-BA,,,,,,,BA,,,"181.362,24",,,,,,,,"86.683,96",,,,,,,,"268.046,20",,,,,,,"1.032.854,80",,,,,,,,,
MEDEIROS NETO-BA,,,,,,,BA,,,"1.004,61",,,,,,,,-,,,,,,,,"1.004,61",,,,,,,"4.740,55",,,,,,,,,
MIGUEL CALMON-BA,,,,,,,BA,,,"1.043,25",,,,,,,,-,,,,,,,,"1.043,25",,,,,,,"4.922,88",,,,,,,,,
MILAGRES-BA,,,,,,,BA,,,"811,42",,,,,,,,-,,,,,,,,"811,42",,,,,,,"3.828,91",,,,,,,,,
MIRANTE-BA,,,,,,,BA,,,"772,78",,,,,,,,-,,,,,,,,"772,78",,,,,,,"3.646,58",,,,,,,,,
MONTE SANTO-BA,,,,,,,BA,,,"1.236,45",,,,,,,,-,,,,,,,,"1.236,45",,,,,,,"5.834,53",,,,,,,,,
MUCURI-BA,,,,,,,BA,,,"1.120,53",,,,,,,,-,,,,,,,,"1.120,53",,,,,,,"5.287,55",,,,,,,,,
MUNDO NOVO-BA,,,,,,,BA,,,"1.004,61",,,,,,,,-,,,,,,,,"1.004,61",,,,,,,"4.740,55",,,,,,,,,
MUNIZ FERREIRA-BA,,,,,,,BA,,,"772,78",,,,,,,,-,,,,,,,,"772,78",,,,,,,"3.646,58",,,,,,,,,
MURITIBA-BA,,,,,,,BA,,,"1.043,25",,,,,,,,-,,,,,,,,"1.043,25",,,,,,,"4.922,88",,,,,,,,,
MUTUIPE-BA,,,,,,,BA,,,"1.004,61",,,,,,,,-,,,,,,,,"1.004,61",,,,,,,"4.740,55",,,,,,,,,
NAZARE-BA,,,,,,,BA,,,"1.043,25",,,,,,,,-,,,,,,,,"1.043,25",,,,,,,"4.922,88",,,,,,,,,
NILO PECANHA-BA,,,,,,,BA,,,"850,05",,,,,,,,-,,,,,,,,"850,05",,,,,,,"4.011,23",,,,,,,,,
NORDESTINA-BA,,,,,,,BA,,,"850,05",,,,,,,,-,,,,,,,,"850,05",,,,,,,"4.011,23",,,,,,,,,
NOVA CANAA-BA,,,,,,,BA,,,"965,97",,,,,,,,-,,,,,,,,"965,97",,,,,,,"4.558,22",,,,,,,,,
NOVA FATIMA-BA,,,,,,,BA,,,"772,78",,,,,,,,-,,,,,,,,"772,78",,,,,,,"3.646,58",,,,,,,,,
NOVA IBIA-BA,,,,,,,BA,,,"772,78",,,,,,,,-,,,,,,,,"772,78",,,,,,,"3.646,58",,,,,,,,,
NOVA ITARANA-BA,,,,,,,BA,,,"772,78",,,,,,,,-,,,,,,,,"772,78",,,,,,,"3.646,58",,,,,,,,,
NOVA SOURE-BA,,,,,,,BA,,,"1.043,25",,,,,,,,-,,,,,,,,"1.043,25",,,,,,,"4.922,88",,,,,,,,,
NOVA VICOSA-BA,,,,,,,BA,,,"1.120,53",,,,,,,,-,,,,,,,,"1.120,53",,,,,,,"5.287,55",,,,,,,,,
NOVO TRIUNFO-BA,,,,,,,BA,,,"888,69",,,,,,,,-,,,,,,,,"888,69",,,,,,,"4.193,56",,,,,,,,,
OLINDINA-BA,,,,,,,BA,,,"1.004,61",,,,,,,,-,,,,,,,,"1.004,61",,,,,,,"4.740,55",,,,,,,,,
OURICANGAS-BA,,,,,,,BA,,,"772,78",,,,,,,,-,,,,,,,,"772,78",,,,,,,"3.646,58",,,,,,,,,
OUROLANDIA-BA,,,,,,,BA,,,"927,33",,,,,,,,-,,,,,,,,"927,33",,,,,,,"4.375,89",,,,,,,,,
PARIPIRANGA-BA,,,,,,,BA,,,"1.081,89",,,,,,,,-,,,,,,,,"1.081,89",,,,,,,"5.105,21",,,,,,,,,
PAU BRASIL-BA,,,,,,,BA,,,"850,05",,,,,,,,-,,,,,,,,"850,05",,,,,,,"4.011,23",,,,,,,,,
PAULO AFONSO-BA,,,,,,,BA,,,"1.429,64",,,,,,,,-,,,,,,,,"1.429,64",,,,,,,"6.746,18",,,,,,,,,
PE DE SERRA-BA,,,,,,,BA,,,"888,69",,,,,,,,-,,,,,,,,"888,69",,,,,,,"4.193,56",,,,,,,,,
PEDRAO-BA,,,,,,,BA,,,"772,78",,,,,,,,-,,,,,,,,"772,78",,,,,,,"3.646,58",,,,,,,,,
PEDRO ALEXANDRE-BA,,,,,,,BA,,,"927,33",,,,,,,,-,,,,,,,,"927,33",,,,,,,"4.375,89",,,,,,,,,
PINTADAS-BA,,,,,,,BA,,,"811,42",,,,,,,,-,,,,,,,,"811,42",,,,,,,"3.828,91",,,,,,,,,
PIRAI DO NORTE-BA,,,,,,,BA,,,"772,78",,,,,,,,-,,,,,,,,"772,78",,,,,,,"3.646,58",,,,,,,,,
PIRITIBA-BA,,,,,,,BA,,,"1.043,25",,,,,,,,-,,,,,,,,"1.043,25",,,,,,,"4.922,88",,,,,,,,,
PLANALTINO-BA,,,,,,,BA,,,"772,78",,,,,,,,-,,,,,,,,"772,78",,,,,,,"3.646,58",,,,,,,,,
PLANALTO-BA,,,,,,,BA,,,"1.004,61",,,,,,,,-,,,,,,,,"1.004,61",,,,,,,"4.740,55",,,,,,,,,
POCOES-BA,,,,,,,BA,,,"1.197,81",,,,,,,,-,,,,,,,,"1.197,81",,,,,,,"5.652,20",,,,,,,,,
POJUCA-BA,,,,,,,BA,,,"484.220,37",,,,,,,,"376.465,60",,,,,,,,"860.685,97",,,,,,,"3.605.877,14",,,,,,,,,
PORTO SEGURO-BA,,,,,,,BA,,,"1.468,28",,,,,,,,-,,,,,,,,"1.468,28",,,,,,,"6.928,51",,,,,,,,,
POTIRAGUA-BA,,,,,,,BA,,,"811,42",,,,,,,,-,,,,,,,,"811,42",,,,,,,"3.828,91",,,,,,,,,
PRADO-BA,,,,,,,BA,,,"1.043,25",,,,,,,,-,,,,,,,,"1.043,25",,,,,,,"4.922,88",,,,,,,,,
PRESIDENTE TANCREDO NEVES-BA,,,,,,,BA,,,"1.004,61",,,,,,,,-,,,,,,,,"1.004,61",,,,,,,"4.740,55",,,,,,,,,
QUEIMADAS-BA,,,,,,,BA,,,"1.043,25",,,,,,,,-,,,,,,,,"1.043,25",,,,,,,"4.922,88",,,,,,,,,
QUIJINGUE-BA,,,,,,,BA,,,"1.043,25",,,,,,,,-,,,,,,,,"1.043,25",,,,,,,"4.922,88",,,,,,,,,
QUIXABEIRA-BA,,,,,,,BA,,,"772,78",,,,,,,,-,,,,,,,,"772,78",,,,,,,"3.646,58",,,,,,,,,
RAFAEL JAMBEIRO-BA,,,,,,,BA,,,"1.004,61",,,,,,,,-,,,,,,,,"1.004,61",,,,,,,"4.740,55",,,,,,,,,
RETIROLANDIA-BA,,,,,,,BA,,,"811,42",,,,,,,,-,,,,,,,,"811,42",,,,,,,"3.828,91",,,,,,,,,
RIACHAO DO JACUIPE-BA,,,,,,,BA,,,"1.120,53",,,,,,,,-,,,,,,,,"1.120,53",,,,,,,"5.287,55",,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RIBEIRA DO AMPARO-BA,,,,,,,BA,,,"888,69",,,,,,,,-,,,,,,,,"888,69",,,,,,,"4.193,56",,,,,,,,,
RIBEIRA DO POMBAL-BA,,,,,,,BA,,,"1.197,81",,,,,,,,-,,,,,,,,"1.197,81",,,,,,,"5.652,20",,,,,,,,,
RIBEIRAO DO LARGO-BA,,,,,,,BA,,,"888,69",,,,,,,,-,,,,,,,,"888,69",,,,,,,"4.193,56",,,,,,,,,
RIO REAL-BA,,,,,,,BA,,,"1.159,17",,,,,,,,-,,,,,,,,"1.159,17",,,,,,,"5.469,88",,,,,,,,,
RUY BARBOSA-BA,,,,,,,BA,,,"1.081,89",,,,,,,,-,,,,,,,,"1.081,89",,,,,,,"5.105,21",,,,,,,,,
SALINAS DA MARGARIDA-BA,,,,,,,BA,,,"29.032,45",,,,,,,,"169.789,47",,,,,,,,"198.821,92",,,,,,,"878.075,95",,,,,,,,,
SALVADOR-BA,,,,,,,BA,,,"52.786,27",,,,,,,,"169.789,47",,,,,,,,"222.575,74",,,,,,,"990.165,28",,,,,,,,,
SANTA BARBARA-BA,,,,,,,BA,,,"965,97",,,,,,,,-,,,,,,,,"965,97",,,,,,,"4.558,22",,,,,,,,,
SANTA BRIGIDA-BA,,,,,,,BA,,,"888,69",,,,,,,,-,,,,,,,,"888,69",,,,,,,"4.193,56",,,,,,,,,
SANTA CRUZ CABRALIA-BA,,,,,,,BA,,,"1.043,25",,,,,,,,-,,,,,,,,"1.043,25",,,,,,,"4.922,88",,,,,,,,,
SANTA CRUZ DA VITORIA-BA,,,,,,,BA,,,"772,78",,,,,,,,-,,,,,,,,"772,78",,,,,,,"3.646,58",,,,,,,,,
SANTA INES-BA,,,,,,,BA,,,"811,42",,,,,,,,-,,,,,,,,"811,42",,,,,,,"3.828,91",,,,,,,,,
SANTA LUZIA-BA,,,,,,,BA,,,"888,69",,,,,,,,-,,,,,,,,"888,69",,,,,,,"4.193,56",,,,,,,,,
SANTA TERESINHA-BA,,,,,,,BA,,,"772,78",,,,,,,,-,,,,,,,,"772,78",,,,,,,"3.646,58",,,,,,,,,
SANTALUZ-BA,,,,,,,BA,,,"1.120,53",,,,,,,,-,,,,,,,,"1.120,53",,,,,,,"5.287,55",,,,,,,,,
SANTANOPOLIS-BA,,,,,,,BA,,,"772,78",,,,,,,,-,,,,,,,,"772,78",,,,,,,"3.646,58",,,,,,,,,
SANTO AMARO-BA,,,,,,,BA,,,"43.548,67",,,,,,,,"169.789,47",,,,,,,,"213.338,14",,,,,,,"946.574,99",,,,,,,,,
SANTO ANTONIO DE JESUS-BA,,,,,,,BA,,,"1.391,00",,,,,,,,-,,,,,,,,"1.391,00",,,,,,,"6.563,85",,,,,,,,,
SANTO ESTEVAO-BA,,,,,,,BA,,,"1.197,81",,,,,,,,-,,,,,,,,"1.197,81",,,,,,,"5.652,20",,,,,,,,,
SAO DOMINGOS-BA,,,,,,,BA,,,"772,78",,,,,,,,-,,,,,,,,"772,78",,,,,,,"3.646,58",,,,,,,,,
SAO FELIPE-BA,,,,,,,BA,,,"1.004,61",,,,,,,,-,,,,,,,,"1.004,61",,,,,,,"4.740,55",,,,,,,,,
SAO FELIX-BA,,,,,,,BA,,,"888,69",,,,,,,,-,,,,,,,,"888,69",,,,,,,"4.193,56",,,,,,,,,
SAO FRANCISCO DO CONDE-BA,,,,,,,BA,,,"1.714.837,08",,,,,,,,"700.238,85",,,,,,,,"2.415.075,93",,,,,,,"9.998.940,14",,,,,,,,,
SAO GONCALO DOS CAMPOS-BA,,,,,,,BA,,,"1.081,89",,,,,,,,-,,,,,,,,"1.081,89",,,,,,,"5.105,21",,,,,,,,,
SAO JOSE DA VITORIA-BA,,,,,,,BA,,,"772,78",,,,,,,,-,,,,,,,,"772,78",,,,,,,"3.646,58",,,,,,,,,
SAO JOSE DO JACUIPE-BA,,,,,,,BA,,,"811,42",,,,,,,,-,,,,,,,,"811,42",,,,,,,"3.828,91",,,,,,,,,
SAO MIGUEL DAS MATAS-BA,,,,,,,BA,,,"811,42",,,,,,,,-,,,,,,,,"811,42",,,,,,,"3.828,91",,,,,,,,,
SAO SEBASTIAO DO PASSE-BA,,,,,,,BA,,,"336.160,32",,,,,,,,"175.414,75",,,,,,,,"511.575,07",,,,,,,"1.990.236,86",,,,,,,,,
SAPEACU-BA,,,,,,,BA,,,"927,33",,,,,,,,-,,,,,,,,"927,33",,,,,,,"4.375,89",,,,,,,,,
SATIRO DIAS-BA,,,,,,,BA,,,"77.175,92",,,,,,,,"6.808,59",,,,,,,,"83.984,51",,,,,,,"324.503,11",,,,,,,,,
SAUBARA-BA,,,,,,,BA,,,"27.712,79",,,,,,,,"169.789,47",,,,,,,,"197.502,26",,,,,,,"871.848,77",,,,,,,,,
SERRA PRETA-BA,,,,,,,BA,,,"888,69",,,,,,,,-,,,,,,,,"888,69",,,,,,,"4.193,56",,,,,,,,,
SERRINHA-BA,,,,,,,BA,,,"1.313,72",,,,,,,,-,,,,,,,,"1.313,72",,,,,,,"6.199,19",,,,,,,,,
SERROLANDIA-BA,,,,,,,BA,,,"850,05",,,,,,,,-,,,,,,,,"850,05",,,,,,,"4.011,23",,,,,,,,,
SIMOES FILHO-BA,,,,,,,BA,,,"71.925,88",,,,,,,,"1.969,62",,,,,,,,"73.895,50",,,,,,,"300.059,81",,,,,,,,,
SITIO DO QUINTO-BA,,,,,,,BA,,,"888,69",,,,,,,,-,,,,,,,,"888,69",,,,,,,"4.193,56",,,,,,,,,
TANQUINHO-BA,,,,,,,BA,,,"772,78",,,,,,,,-,,,,,,,,"772,78",,,,,,,"3.646,58",,,,,,,,,
TAPEROA-BA,,,,,,,BA,,,"965,97",,,,,,,,-,,,,,,,,"965,97",,,,,,,"4.558,22",,,,,,,,,
TAPIRAMUTA-BA,,,,,,,BA,,,"927,33",,,,,,,,-,,,,,,,,"927,33",,,,,,,"4.375,89",,,,,,,,,
TEIXEIRA DE FREITAS-BA,,,,,,,BA,,,"1.468,28",,,,,,,,-,,,,,,,,"1.468,28",,,,,,,"6.928,51",,,,,,,,,
TEODORO SAMPAIO-BA,,,,,,,BA,,,"70.347,11",,,,,,,,"1.306,81",,,,,,,,"71.653,92",,,,,,,"284.452,37",,,,,,,,,
TEOFILANDIA-BA,,,,,,,BA,,,"1.004,61",,,,,,,,-,,,,,,,,"1.004,61",,,,,,,"4.740,55",,,,,,,,,
TEOLANDIA-BA,,,,,,,BA,,,"850,05",,,,,,,,-,,,,,,,,"850,05",,,,,,,"4.011,23",,,,,,,,,
TERRA NOVA-BA,,,,,,,BA,,,"850,05",,,,,,,,-,,,,,,,,"850,05",,,,,,,"5.525,51",,,,,,,,,
TUCANO-BA,,,,,,,BA,,,"1.236,45",,,,,,,,-,,,,,,,,"1.236,45",,,,,,,"5.834,53",,,,,,,,,
UAUA-BA,,,,,,,BA,,,"1.043,25",,,,,,,,-,,,,,,,,"1.043,25",,,,,,,"4.922,88",,,,,,,,,
UBAIRA-BA,,,,,,,BA,,,"1.004,61",,,,,,,,-,,,,,,,,"1.004,61",,,,,,,"4.740,55",,,,,,,,,
UBAITABA-BA,,,,,,,BA,,,"1.004,61",,,,,,,,-,,,,,,,,"1.004,61",,,,,,,"4.740,55",,,,,,,,,
UBATA-BA,,,,,,,BA,,,"1.043,25",,,,,,,,-,,,,,,,,"1.043,25",,,,,,,"4.922,88",,,,,,,,,
UNA-BA,,,,,,,BA,,,"1.043,25",,,,,,,,-,,,,,,,,"1.043,25",,,,,,,"4.922,88",,,,,,,,,
URUCUCA-BA,,,,,,,BA,,,"1.004,61",,,,,,,,-,,,,,,,,"1.004,61",,,,,,,"4.740,55",,,,,,,,,
VALENCA-BA,,,,,,,BA,,,"27.712,79",,,,,,,,-,,,,,,,,"27.712,79",,,,,,,"130.770,87",,,,,,,,,
VALENTE-BA,,,,,,,BA,,,"1.004,61",,,,,,,,-,,,,,,,,"1.004,61",,,,,,,"4.740,55",,,,,,,,,
VARZEA DA ROCA-BA,,,,,,,BA,,,"888,69",,,,,,,,-,,,,,,,,"888,69",,,,,,,"4.193,56",,,,,,,,,
VARZEA DO POCO-BA,,,,,,,BA,,,"772,78",,,,,,,,-,,,,,,,,"772,78",,,,,,,"3.646,58",,,,,,,,,
VARZEA NOVA-BA,,,,,,,BA,,,"850,05",,,,,,,,-,,,,,,,,"850,05",,,,,,,"4.011,23",,,,,,,,,
VARZEDO-BA,,,,,,,BA,,,"772,78",,,,,,,,-,,,,,,,,"772,78",,,,,,,"3.646,58",,,,,,,,,
VERA CRUZ-BA,,,,,,,BA,,,"69.964,44",,,,,,,,"129,93",,,,,,,,"70.094,37",,,,,,,"277.794,48",,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VEREDA-BA,,,,,,,BA,,,"772,78",,,,,,,,-,,,,,,,,"772,78",,,,,,,"3.646,58",,,,,,,,,
VITORIA DA CONQUISTA-BA,,,,,,,BA,,,"1.545,56",,,,,,,,-,,,,,,,,"1.545,56",,,,,,,"7.293,17",,,,,,,,,
WENCESLAU GUIMARAES-BA,,,,,,,BA,,,"1.004,61",,,,,,,,-,,,,,,,,"1.004,61",,,,,,,"4.740,55",,,,,,,,,
BAHIA  TOTAL,,,,,,,,,,"7.251.236,05",,,,,,,,"4.626.393,16",,,,,,,,"11.877.629,21",,,,,,,"49.151.651,53",,,,,,,,,
ACARAU-CE,,,,,,,CE,,,"2.333,18",,,,,,,,-,,,,,,,,"2.333,18",,,,,,,"7.822,75",,,,,,,,,
ALCANTARAS-CE,,,,,,,CE,,,"1.531,15",,,,,,,,-,,,,,,,,"1.531,15",,,,,,,"5.133,67",,,,,,,,,
AMONTADA-CE,,,,,,,CE,,,"49.832,58",,,,,,,,"72.951,58",,,,,,,,"122.784,16",,,,,,,"399.617,65",,,,,,,,,
APUIARES-CE,,,,,,,CE,,,"1.604,06",,,,,,,,-,,,,,,,,"1.604,06",,,,,,,"5.378,13",,,,,,,,,
AQUIRAZ-CE,,,,,,,CE,,,-,,,,,,,,"13.690,52",,,,,,,,"13.690,52",,,,,,,"48.732,24",,,,,,,,,
ARACATI-CE,,,,,,,CE,,,"115.305,95",,,,,,,,"21.696,08",,,,,,,,"137.002,03",,,,,,,"564.669,33",,,,,,,,,
ARARENDA-CE,,,,,,,CE,,,"1.531,15",,,,,,,,-,,,,,,,,"1.531,15",,,,,,,"5.133,67",,,,,,,,,
BARROQUINHA-CE,,,,,,,CE,,,"1.676,97",,,,,,,,-,,,,,,,,"1.676,97",,,,,,,"5.622,59",,,,,,,,,
BELA CRUZ-CE,,,,,,,CE,,,"2.041,53",,,,,,,,-,,,,,,,,"2.041,53",,,,,,,"6.844,90",,,,,,,,,
CAMOCIM-CE,,,,,,,CE,,,"2.406,09",,,,,,,,-,,,,,,,,"2.406,09",,,,,,,"8.067,20",,,,,,,,,
CANINDE-CE,,,,,,,CE,,,"2.551,92",,,,,,,,-,,,,,,,,"2.551,92",,,,,,,"8.556,13",,,,,,,,,
CARIDADE-CE,,,,,,,CE,,,"1.749,88",,,,,,,,-,,,,,,,,"1.749,88",,,,,,,"5.867,05",,,,,,,,,
CARIRE-CE,,,,,,,CE,,,"1.822,80",,,,,,,,-,,,,,,,,"1.822,80",,,,,,,"6.111,52",,,,,,,,,
CARNAUBAL-CE,,,,,,,CE,,,"1.749,88",,,,,,,,-,,,,,,,,"1.749,88",,,,,,,"5.867,05",,,,,,,,,
CATUNDA-CE,,,,,,,CE,,,"1.531,15",,,,,,,,-,,,,,,,,"1.531,15",,,,,,,"5.133,67",,,,,,,,,
CAUCAIA-CE,,,,,,,CE,,,-,,,,,,,,"13.690,52",,,,,,,,"13.690,52",,,,,,,"48.732,24",,,,,,,,,
CHAVAL-CE,,,,,,,CE,,,"1.604,06",,,,,,,,-,,,,,,,,"1.604,06",,,,,,,"5.378,13",,,,,,,,,
COREAU-CE,,,,,,,CE,,,"1.895,71",,,,,,,,-,,,,,,,,"1.895,71",,,,,,,"6.355,97",,,,,,,,,
CRATEUS-CE,,,,,,,CE,,,"2.551,92",,,,,,,,-,,,,,,,,"2.551,92",,,,,,,"8.556,13",,,,,,,,,
CROATA-CE,,,,,,,CE,,,"1.749,88",,,,,,,,-,,,,,,,,"1.749,88",,,,,,,"5.867,05",,,,,,,,,
CRUZ-CE,,,,,,,CE,,,"1.895,71",,,,,,,,-,,,,,,,,"1.895,71",,,,,,,"6.355,97",,,,,,,,,
FORQUILHA-CE,,,,,,,CE,,,"1.895,71",,,,,,,,-,,,,,,,,"1.895,71",,,,,,,"6.355,97",,,,,,,,,
FORTALEZA-CE,,,,,,,CE,,,"111.016,50",,,,,,,,"18.254,03",,,,,,,,"129.270,53",,,,,,,"3.349.047,28",,,,,,,,,
FRECHEIRINHA-CE,,,,,,,CE,,,"1.604,06",,,,,,,,-,,,,,,,,"1.604,06",,,,,,,"5.378,13",,,,,,,,,
GENERAL SAMPAIO-CE,,,,,,,CE,,,"1.458,24",,,,,,,,-,,,,,,,,"1.458,24",,,,,,,"4.889,21",,,,,,,,,
