ITANHEM-BA,,,,,,,,,BA,,"1.088,74",,,,,-,,,,,,"1.088,74",,,,,,,"8.899,69",,,,,,,,,
ITAPARICA-BA,,,,,,,,,BA,,"113.244,67",,,,,"204.085,46",,,,,,"317.330,13",,,,,,,"2.991.146,42",,,,,,,,,
ITAPE-BA,,,,,,,,,BA,,"879,36",,,,,-,,,,,,"879,36",,,,,,,"7.188,20",,,,,,,,,
ITAPEBI-BA,,,,,,,,,BA,,"879,36",,,,,-,,,,,,"879,36",,,,,,,"7.188,20",,,,,,,,,
ITAPETINGA-BA,,,,,,,,,BA,,"1.423,73",,,,,-,,,,,,"1.423,73",,,,,,,"11.455,72",,,,,,,,,
ITAPICURU-BA,,,,,,,,,BA,,"1.214,36",,,,,-,,,,,,"1.214,36",,,,,,,"9.744,26",,,,,,,,,
ITAPITANGA-BA,,,,,,,,,BA,,"879,36",,,,,-,,,,,,"879,36",,,,,,,"7.188,20",,,,,,,,,
ITAQUARA-BA,,,,,,,,,BA,,"837,49",,,,,-,,,,,,"837,49",,,,,,,"6.845,91",,,,,,,,,
ITARANTIM-BA,,,,,,,,,BA,,"1.046,86",,,,,-,,,,,,"1.046,86",,,,,,,"8.375,06",,,,,,,,,
ITATIM-BA,,,,,,,,,BA,,"963,11",,,,,-,,,,,,"963,11",,,,,,,"7.872,79",,,,,,,,,
ITIRUCU-BA,,,,,,,,,BA,,"921,24",,,,,-,,,,,,"921,24",,,,,,,"7.712,82",,,,,,,,,
ITIUBA-BA,,,,,,,,,BA,,"1.256,24",,,,,-,,,,,,"1.256,24",,,,,,,"10.086,57",,,,,,,,,
ITORORO-BA,,,,,,,,,BA,,"1.046,86",,,,,-,,,,,,"1.046,86",,,,,,,"8.739,72",,,,,,,,,
ITUBERA-BA,,,,,,,,,BA,,"1.130,61",,,,,-,,,,,,"1.130,61",,,,,,,"9.059,65",,,,,,,,,
JACOBINA-BA,,,,,,,,,BA,,"1.465,61",,,,,-,,,,,,"1.465,61",,,,,,,"11.980,37",,,,,,,,,
JAGUAQUARA-BA,,,,,,,,,BA,,"1.339,99",,,,,-,,,,,,"1.339,99",,,,,,,"10.771,15",,,,,,,,,
JAGUARIPE-BA,,,,,,,,,BA,,"30.084,63",,,,,-,,,,,,"30.084,63",,,,,,,"245.698,76",,,,,,,,,
JANDAIRA-BA,,,,,,,,,BA,,"879,36",,,,,-,,,,,,"879,36",,,,,,,"7.005,87",,,,,,,,,
JEQUIE-BA,,,,,,,,,BA,,"1.674,98",,,,,-,,,,,,"1.674,98",,,,,,,"13.691,84",,,,,,,,,
JEREMOABO-BA,,,,,,,,,BA,,"1.256,24",,,,,-,,,,,,"1.256,24",,,,,,,"10.268,90",,,,,,,,,
JIQUIRICA-BA,,,,,,,,,BA,,"963,11",,,,,-,,,,,,"963,11",,,,,,,"7.690,46",,,,,,,,,
JITAUNA-BA,,,,,,,,,BA,,"963,11",,,,,-,,,,,,"963,11",,,,,,,"8.055,12",,,,,,,,,
JUCURUCU-BA,,,,,,,,,BA,,"879,36",,,,,-,,,,,,"879,36",,,,,,,"7.188,20",,,,,,,,,
JUSSARI-BA,,,,,,,,,BA,,"837,49",,,,,-,,,,,,"837,49",,,,,,,"6.845,91",,,,,,,,,
LAFAIETE COUTINHO-BA,,,,,,,,,BA,,"837,49",,,,,-,,,,,,"837,49",,,,,,,"6.845,91",,,,,,,,,
LAJE-BA,,,,,,,,,BA,,"1.088,74",,,,,-,,,,,,"1.088,74",,,,,,,"8.899,69",,,,,,,,,
LAJEDAO-BA,,,,,,,,,BA,,"837,49",,,,,-,,,,,,"837,49",,,,,,,"6.845,91",,,,,,,,,
LAJEDINHO-BA,,,,,,,,,BA,,"837,49",,,,,-,,,,,,"837,49",,,,,,,"6.845,91",,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAJEDO DO TABOCAL-BA,,,,,,,,,BA,,"837,49",,,,,-,,,,,,"837,49",,,,,,,"6.845,91",,,,,,,,,
LAMARAO-BA,,,,,,,,,BA,,"837,49",,,,,-,,,,,,"837,49",,,,,,,"7.028,24",,,,,,,,,
LAURO DE FREITAS-BA,,,,,,,,,BA,,"1.674,98",,,,,-,,,,,,"1.674,98",,,,,,,"13.691,84",,,,,,,,,
MACAJUBA-BA,,,,,,,,,BA,,"879,36",,,,,-,,,,,,"879,36",,,,,,,"7.188,20",,,,,,,,,
MACARANI-BA,,,,,,,,,BA,,"1.004,99",,,,,-,,,,,,"1.004,99",,,,,,,"8.215,10",,,,,,,,,
MADRE DE DEUS-BA,,,,,,,,,BA,,"1.689.864,33",,,,,"940.898,01",,,,,,"2.630.762,34",,,,,,,"23.387.380,57",,,,,,,,,
MAIQUINIQUE-BA,,,,,,,,,BA,,"837,49",,,,,-,,,,,,"837,49",,,,,,,"6.845,91",,,,,,,,,
MAIRI-BA,,,,,,,,,BA,,"1.046,86",,,,,-,,,,,,"1.046,86",,,,,,,"8.557,39",,,,,,,,,
MANOEL VITORINO-BA,,,,,,,,,BA,,"963,11",,,,,-,,,,,,"963,11",,,,,,,"7.872,79",,,,,,,,,
MARACAS-BA,,,,,,,,,BA,,"1.130,61",,,,,-,,,,,,"1.130,61",,,,,,,"9.606,65",,,,,,,,,
MARAGOGIPE-BA,,,,,,,,,BA,,"30.084,63",,,,,-,,,,,,"30.084,63",,,,,,,"245.698,76",,,,,,,,,
MARAU-BA,,,,,,,,,BA,,"1.046,86",,,,,-,,,,,,"1.046,86",,,,,,,"8.375,06",,,,,,,,,
MARCIONILIO SOUZA-BA,,,,,,,,,BA,,"879,36",,,,,-,,,,,,"879,36",,,,,,,"7.188,20",,,,,,,,,
MASCOTE-BA,,,,,,,,,BA,,"963,11",,,,,-,,,,,,"963,11",,,,,,,"8.055,12",,,,,,,,,
MATA DE SAO JOAO-BA,,,,,,,,,BA,,"194.968,08",,,,,"90.979,26",,,,,,"285.947,34",,,,,,,"2.557.658,54",,,,,,,,,
MEDEIROS NETO-BA,,,,,,,,,BA,,"1.088,74",,,,,-,,,,,,"1.088,74",,,,,,,"8.899,69",,,,,,,,,
MIGUEL CALMON-BA,,,,,,,,,BA,,"1.130,61",,,,,-,,,,,,"1.130,61",,,,,,,"9.241,98",,,,,,,,,
MILAGRES-BA,,,,,,,,,BA,,"879,36",,,,,-,,,,,,"879,36",,,,,,,"7.188,20",,,,,,,,,
MIRANTE-BA,,,,,,,,,BA,,"879,36",,,,,-,,,,,,"879,36",,,,,,,"7.005,87",,,,,,,,,
MONTE SANTO-BA,,,,,,,,,BA,,"1.339,99",,,,,-,,,,,,"1.339,99",,,,,,,"10.953,48",,,,,,,,,
MUCURI-BA,,,,,,,,,BA,,"1.256,24",,,,,-,,,,,,"1.256,24",,,,,,,"10.086,57",,,,,,,,,
MUNDO NOVO-BA,,,,,,,,,BA,,"1.130,61",,,,,-,,,,,,"1.130,61",,,,,,,"9.059,65",,,,,,,,,
MUNIZ FERREIRA-BA,,,,,,,,,BA,,"837,49",,,,,-,,,,,,"837,49",,,,,,,"6.845,91",,,,,,,,,
MURITIBA-BA,,,,,,,,,BA,,"1.172,49",,,,,-,,,,,,"1.172,49",,,,,,,"9.401,95",,,,,,,,,
MUTUIPE-BA,,,,,,,,,BA,,"1.088,74",,,,,-,,,,,,"1.088,74",,,,,,,"8.899,69",,,,,,,,,
NAZARE-BA,,,,,,,,,BA,,"1.130,61",,,,,-,,,,,,"1.130,61",,,,,,,"9.241,98",,,,,,,,,
NILO PECANHA-BA,,,,,,,,,BA,,"921,24",,,,,-,,,,,,"921,24",,,,,,,"7.530,49",,,,,,,,,
NORDESTINA-BA,,,,,,,,,BA,,"921,24",,,,,-,,,,,,"921,24",,,,,,,"7.530,49",,,,,,,,,
NOVA CANAA-BA,,,,,,,,,BA,,"1.004,99",,,,,-,,,,,,"1.004,99",,,,,,,"8.397,43",,,,,,,,,
NOVA FATIMA-BA,,,,,,,,,BA,,"837,49",,,,,-,,,,,,"837,49",,,,,,,"6.845,91",,,,,,,,,
NOVA IBIA-BA,,,,,,,,,BA,,"837,49",,,,,-,,,,,,"837,49",,,,,,,"6.845,91",,,,,,,,,
NOVA ITARANA-BA,,,,,,,,,BA,,"837,49",,,,,-,,,,,,"837,49",,,,,,,"6.845,91",,,,,,,,,
NOVA SOURE-BA,,,,,,,,,BA,,"1.130,61",,,,,-,,,,,,"1.130,61",,,,,,,"9.241,98",,,,,,,,,
NOVA VICOSA-BA,,,,,,,,,BA,,"1.256,24",,,,,-,,,,,,"1.256,24",,,,,,,"10.086,57",,,,,,,,,
NOVO TRIUNFO-BA,,,,,,,,,BA,,"963,11",,,,,-,,,,,,"963,11",,,,,,,"7.872,79",,,,,,,,,
OLINDINA-BA,,,,,,,,,BA,,"1.130,61",,,,,-,,,,,,"1.130,61",,,,,,,"9.059,65",,,,,,,,,
OURICANGAS-BA,,,,,,,,,BA,,"837,49",,,,,-,,,,,,"837,49",,,,,,,"6.845,91",,,,,,,,,
OUROLANDIA-BA,,,,,,,,,BA,,"1.004,99",,,,,-,,,,,,"1.004,99",,,,,,,"8.215,10",,,,,,,,,
PARIPIRANGA-BA,,,,,,,,,BA,,"1.130,61",,,,,-,,,,,,"1.130,61",,,,,,,"9.424,31",,,,,,,,,
PAU BRASIL-BA,,,,,,,,,BA,,"879,36",,,,,-,,,,,,"879,36",,,,,,,"7.370,52",,,,,,,,,
PAULO AFONSO-BA,,,,,,,,,BA,,"1.549,36",,,,,-,,,,,,"1.549,36",,,,,,,"12.664,96",,,,,,,,,
PE DE SERRA-BA,,,,,,,,,BA,,"921,24",,,,,-,,,,,,"921,24",,,,,,,"7.712,82",,,,,,,,,
PEDRAO-BA,,,,,,,,,BA,,"837,49",,,,,-,,,,,,"837,49",,,,,,,"6.845,91",,,,,,,,,
PEDRO ALEXANDRE-BA,,,,,,,,,BA,,"1.004,99",,,,,-,,,,,,"1.004,99",,,,,,,"8.215,10",,,,,,,,,
PINTADAS-BA,,,,,,,,,BA,,"879,36",,,,,-,,,,,,"879,36",,,,,,,"7.188,20",,,,,,,,,
PIRAI DO NORTE-BA,,,,,,,,,BA,,"837,49",,,,,-,,,,,,"837,49",,,,,,,"6.845,91",,,,,,,,,
PIRITIBA-BA,,,,,,,,,BA,,"1.088,74",,,,,-,,,,,,"1.088,74",,,,,,,"9.082,02",,,,,,,,,
PLANALTINO-BA,,,,,,,,,BA,,"837,49",,,,,-,,,,,,"837,49",,,,,,,"6.845,91",,,,,,,,,
PLANALTO-BA,,,,,,,,,BA,,"1.130,61",,,,,-,,,,,,"1.130,61",,,,,,,"9.059,65",,,,,,,,,
POCOES-BA,,,,,,,,,BA,,"1.298,11",,,,,-,,,,,,"1.298,11",,,,,,,"10.611,18",,,,,,,,,
POJUCA-BA,,,,,,,,,BA,,"565.654,20",,,,,"439.233,43",,,,,,"1.004.887,63",,,,,,,"8.715.315,88",,,,,,,,,
PORTO SEGURO-BA,,,,,,,,,BA,,"1.591,23",,,,,-,,,,,,"1.591,23",,,,,,,"13.007,25",,,,,,,,,
POTIRAGUA-BA,,,,,,,,,BA,,"837,49",,,,,-,,,,,,"837,49",,,,,,,"7.028,24",,,,,,,,,
PRADO-BA,,,,,,,,,BA,,"1.130,61",,,,,-,,,,,,"1.130,61",,,,,,,"9.241,98",,,,,,,,,
PRESIDENTE TANCREDO NEVES-BA,,,,,,,,,BA,,"1.088,74",,,,,-,,,,,,"1.088,74",,,,,,,"8.899,69",,,,,,,,,
QUEIMADAS-BA,,,,,,,,,BA,,"1.130,61",,,,,-,,,,,,"1.130,61",,,,,,,"9.241,98",,,,,,,,,
QUIJINGUE-BA,,,,,,,,,BA,,"1.130,61",,,,,-,,,,,,"1.130,61",,,,,,,"9.241,98",,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QUIXABEIRA-BA,,,,,,,,,BA,,"837,49",,,,,-,,,,,,"837,49",,,,,,,"6.845,91",,,,,,,,,
RAFAEL JAMBEIRO-BA,,,,,,,,,BA,,"1.088,74",,,,,-,,,,,,"1.088,74",,,,,,,"8.899,69",,,,,,,,,
RETIROLANDIA-BA,,,,,,,,,BA,,"921,24",,,,,-,,,,,,"921,24",,,,,,,"7.348,17",,,,,,,,,
RIACHAO DO JACUIPE-BA,,,,,,,,,BA,,"1.214,36",,,,,-,,,,,,"1.214,36",,,,,,,"9.926,60",,,,,,,,,
RIBEIRA DO AMPARO-BA,,,,,,,,,BA,,"963,11",,,,,-,,,,,,"963,11",,,,,,,"7.872,79",,,,,,,,,
RIBEIRA DO POMBAL-BA,,,,,,,,,BA,,"1.298,11",,,,,-,,,,,,"1.298,11",,,,,,,"10.611,18",,,,,,,,,
RIBEIRAO DO LARGO-BA,,,,,,,,,BA,,"837,49",,,,,-,,,,,,"837,49",,,,,,,"7.392,89",,,,,,,,,
RIO REAL-BA,,,,,,,,,BA,,"1.256,24",,,,,-,,,,,,"1.256,24",,,,,,,"10.268,90",,,,,,,,,
RUY BARBOSA-BA,,,,,,,,,BA,,"1.172,49",,,,,-,,,,,,"1.172,49",,,,,,,"9.584,28",,,,,,,,,
SALINAS DA MARGARIDA-BA,,,,,,,,,BA,,"31.024,78",,,,,"203.773,40",,,,,,"234.798,18",,,,,,,"2.268.544,37",,,,,,,,,
SALVADOR-BA,,,,,,,,,BA,,"56.408,69",,,,,"203.773,40",,,,,,"260.182,09",,,,,,,"2.477.604,13",,,,,,,,,
SANTA BARBARA-BA,,,,,,,,,BA,,"1.046,86",,,,,-,,,,,,"1.046,86",,,,,,,"8.557,39",,,,,,,,,
SANTA BRIGIDA-BA,,,,,,,,,BA,,"963,11",,,,,-,,,,,,"963,11",,,,,,,"7.872,79",,,,,,,,,
SANTA CRUZ CABRALIA-BA,,,,,,,,,BA,,"1.130,61",,,,,-,,,,,,"1.130,61",,,,,,,"9.241,98",,,,,,,,,
SANTA CRUZ DA VITORIA-BA,,,,,,,,,BA,,"837,49",,,,,-,,,,,,"837,49",,,,,,,"6.845,91",,,,,,,,,
SANTA INES-BA,,,,,,,,,BA,,"879,36",,,,,-,,,,,,"879,36",,,,,,,"7.188,20",,,,,,,,,
SANTA LUZIA-BA,,,,,,,,,BA,,"921,24",,,,,-,,,,,,"921,24",,,,,,,"7.712,82",,,,,,,,,
SANTA TERESINHA-BA,,,,,,,,,BA,,"837,49",,,,,-,,,,,,"837,49",,,,,,,"6.845,91",,,,,,,,,
SANTALUZ-BA,,,,,,,,,BA,,"1.214,36",,,,,-,,,,,,"1.214,36",,,,,,,"9.926,60",,,,,,,,,
SANTANOPOLIS-BA,,,,,,,,,BA,,"837,49",,,,,-,,,,,,"837,49",,,,,,,"6.845,91",,,,,,,,,
SANTO AMARO-BA,,,,,,,,,BA,,"46.537,17",,,,,"203.773,40",,,,,,"250.310,57",,,,,,,"2.396.303,11",,,,,,,,,
SANTO ANTONIO DE JESUS-BA,,,,,,,,,BA,,"1.507,48",,,,,-,,,,,,"1.507,48",,,,,,,"12.322,66",,,,,,,,,
SANTO ESTEVAO-BA,,,,,,,,,BA,,"1.298,11",,,,,-,,,,,,"1.298,11",,,,,,,"10.611,18",,,,,,,,,
SAO DOMINGOS-BA,,,,,,,,,BA,,"837,49",,,,,-,,,,,,"837,49",,,,,,,"6.845,91",,,,,,,,,
SAO FELIPE-BA,,,,,,,,,BA,,"1.088,74",,,,,-,,,,,,"1.088,74",,,,,,,"8.899,69",,,,,,,,,
SAO FELIX-BA,,,,,,,,,BA,,"963,11",,,,,-,,,,,,"963,11",,,,,,,"7.872,79",,,,,,,,,
SAO FRANCISCO DO CONDE-BA,,,,,,,,,BA,,"1.908.225,22",,,,,"822.096,28",,,,,,"2.730.321,50",,,,,,,"22.838.637,98",,,,,,,,,
SAO GONCALO DOS CAMPOS-BA,,,,,,,,,BA,,"1.214,36",,,,,-,,,,,,"1.214,36",,,,,,,"9.744,26",,,,,,,,,
SAO JOSE DA VITORIA-BA,,,,,,,,,BA,,"837,49",,,,,-,,,,,,"837,49",,,,,,,"6.845,91",,,,,,,,,
SAO JOSE DO JACUIPE-BA,,,,,,,,,BA,,"879,36",,,,,-,,,,,,"879,36",,,,,,,"7.188,20",,,,,,,,,
SAO MIGUEL DAS MATAS-BA,,,,,,,,,BA,,"879,36",,,,,-,,,,,,"879,36",,,,,,,"7.188,20",,,,,,,,,
SAO SEBASTIAO DO PASSE-BA,,,,,,,,,BA,,"382.208,38",,,,,"201.068,68",,,,,,"583.277,06",,,,,,,"4.925.432,69",,,,,,,,,
SAPEACU-BA,,,,,,,,,BA,,"1.004,99",,,,,-,,,,,,"1.004,99",,,,,,,"8.215,10",,,,,,,,,
SATIRO DIAS-BA,,,,,,,,,BA,,"83.005,24",,,,,"4.867,50",,,,,,"87.872,74",,,,,,,"790.363,10",,,,,,,,,
SAUBARA-BA,,,,,,,,,BA,,"29.614,56",,,,,"203.773,40",,,,,,"233.387,96",,,,,,,"2.256.929,95",,,,,,,,,
SERRA PRETA-BA,,,,,,,,,BA,,"963,11",,,,,-,,,,,,"963,11",,,,,,,"7.872,79",,,,,,,,,
SERRINHA-BA,,,,,,,,,BA,,"1.465,61",,,,,-,,,,,,"1.465,61",,,,,,,"11.798,04",,,,,,,,,
SERROLANDIA-BA,,,,,,,,,BA,,"921,24",,,,,-,,,,,,"921,24",,,,,,,"7.530,49",,,,,,,,,
SIMOES FILHO-BA,,,,,,,,,BA,,"81.874,46",,,,,"3.390,02",,,,,,"85.264,48",,,,,,,"723.237,02",,,,,,,,,
SITIO DO QUINTO-BA,,,,,,,,,BA,,"921,24",,,,,-,,,,,,"921,24",,,,,,,"7.712,82",,,,,,,,,
TANQUINHO-BA,,,,,,,,,BA,,"837,49",,,,,-,,,,,,"837,49",,,,,,,"6.845,91",,,,,,,,,
TAPEROA-BA,,,,,,,,,BA,,"1.046,86",,,,,-,,,,,,"1.046,86",,,,,,,"8.557,39",,,,,,,,,
TAPIRAMUTA-BA,,,,,,,,,BA,,"1.004,99",,,,,-,,,,,,"1.004,99",,,,,,,"8.215,10",,,,,,,,,
TEIXEIRA DE FREITAS-BA,,,,,,,,,BA,,"1.633,11",,,,,-,,,,,,"1.633,11",,,,,,,"13.167,22",,,,,,,,,
TEODORO SAMPAIO-BA,,,,,,,,,BA,,"78.838,12",,,,,"1.796,93",,,,,,"80.635,05",,,,,,,"701.486,73",,,,,,,,,
TEOFILANDIA-BA,,,,,,,,,BA,,"1.088,74",,,,,-,,,,,,"1.088,74",,,,,,,"8.899,69",,,,,,,,,
TEOLANDIA-BA,,,,,,,,,BA,,"963,11",,,,,-,,,,,,"963,11",,,,,,,"7.690,46",,,,,,,,,
TERRA NOVA-BA,,,,,,,,,BA,,"2.009,94",,,,,"702,21",,,,,,"2.712,15",,,,,,,"15.425,16",,,,,,,,,
TUCANO-BA,,,,,,,,,BA,,"1.339,99",,,,,-,,,,,,"1.339,99",,,,,,,"10.953,48",,,,,,,,,
UAUA-BA,,,,,,,,,BA,,"1.130,61",,,,,-,,,,,,"1.130,61",,,,,,,"9.241,98",,,,,,,,,
UBAIRA-BA,,,,,,,,,BA,,"1.046,86",,,,,-,,,,,,"1.046,86",,,,,,,"8.739,72",,,,,,,,,
UBAITABA-BA,,,,,,,,,BA,,"1.088,74",,,,,-,,,,,,"1.088,74",,,,,,,"8.899,69",,,,,,,,,
UBATA-BA,,,,,,,,,BA,,"1.130,61",,,,,-,,,,,,"1.130,61",,,,,,,"9.241,98",,,,,,,,,
UNA-BA,,,,,,,,,BA,,"1.130,61",,,,,-,,,,,,"1.130,61",,,,,,,"9.241,98",,,,,,,,,
URUCUCA-BA,,,,,,,,,BA,,"1.046,86",,,,,-,,,,,,"1.046,86",,,,,,,"8.739,72",,,,,,,,,
VALENCA-BA,,,,,,,,,BA,,"30.084,63",,,,,-,,,,,,"30.084,63",,,,,,,"245.698,76",,,,,,,,,
VALENTE-BA,,,,,,,,,BA,,"1.130,61",,,,,-,,,,,,"1.130,61",,,,,,,"9.059,65",,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VARZEA DA ROCA-BA,,,,,,,,,BA,,"921,24",,,,,-,,,,,,"921,24",,,,,,,"7.712,82",,,,,,,,,
VARZEA DO POCO-BA,,,,,,,,,BA,,"837,49",,,,,-,,,,,,"837,49",,,,,,,"6.845,91",,,,,,,,,
VARZEA NOVA-BA,,,,,,,,,BA,,"921,24",,,,,-,,,,,,"921,24",,,,,,,"7.530,49",,,,,,,,,
VARZEDO-BA,,,,,,,,,BA,,"837,49",,,,,-,,,,,,"837,49",,,,,,,"6.845,91",,,,,,,,,
VERA CRUZ-BA,,,,,,,,,BA,,"80.502,12",,,,,"773,93",,,,,,"81.276,05",,,,,,,"691.051,71",,,,,,,,,
VEREDA-BA,,,,,,,,,BA,,"837,49",,,,,-,,,,,,"837,49",,,,,,,"6.845,91",,,,,,,,,
VITORIA DA CONQUISTA-BA,,,,,,,,,BA,,"1.674,98",,,,,-,,,,,,"1.674,98",,,,,,,"13.691,84",,,,,,,,,
WENCESLAU GUIMARAES-BA,,,,,,,,,BA,,"1.088,74",,,,,-,,,,,,"1.088,74",,,,,,,"8.899,69",,,,,,,,,
BAHIA  TOTAL,,,,,,,,,,,"8.112.820,35",,,,,"5.365.216,07",,,,,,"13.478.036,42",,,,,,,"117.814.918,06",,,,,,,,,
ACARAU-CE,,,,,,,,,CE,,"2.183,51",,,,,-,,,,,,"2.183,51",,,,,,,"20.454,59",,,,,,,,,
ALCANTARAS-CE,,,,,,,,,CE,,"1.389,50",,,,,-,,,,,,"1.389,50",,,,,,,"13.172,10",,,,,,,,,
AMONTADA-CE,,,,,,,,,CE,,"44.901,41",,,,,"82.802,76",,,,,,"127.704,17",,,,,,,"1.076.540,74",,,,,,,,,
APUIARES-CE,,,,,,,,,CE,,"1.455,67",,,,,-,,,,,,"1.455,67",,,,,,,"13.799,35",,,,,,,,,
AQUIRAZ-CE,,,,,,,,,CE,,-,,,,,"11.532,21",,,,,,"11.532,21",,,,,,,"92.113,72",,,,,,,,,
ARACATI-CE,,,,,,,,,CE,,"126.328,80",,,,,"23.113,27",,,,,,"149.442,07",,,,,,,"1.316.663,46",,,,,,,,,
ARARENDA-CE,,,,,,,,,CE,,"1.389,50",,,,,-,,,,,,"1.389,50",,,,,,,"13.172,10",,,,,,,,,
BARROQUINHA-CE,,,,,,,,,CE,,"1.521,84",,,,,-,,,,,,"1.521,84",,,,,,,"14.426,60",,,,,,,,,
BELA CRUZ-CE,,,,,,,,,CE,,"1.852,67",,,,,-,,,,,,"1.852,67",,,,,,,"17.562,83",,,,,,,,,
CAMOCIM-CE,,,,,,,,,CE,,"2.183,51",,,,,-,,,,,,"2.183,51",,,,,,,"20.699,04",,,,,,,,,
CANINDE-CE,,,,,,,,,CE,,"2.315,84",,,,,-,,,,,,"2.315,84",,,,,,,"21.953,54",,,,,,,,,
CARIDADE-CE,,,,,,,,,CE,,"1.720,34",,,,,-,,,,,,"1.720,34",,,,,,,"15.819,41",,,,,,,,,
CARIRE-CE,,,,,,,,,CE,,"1.654,17",,,,,-,,,,,,"1.654,17",,,,,,,"15.681,09",,,,,,,,,
CARNAUBAL-CE,,,,,,,,,CE,,"1.588,00",,,,,-,,,,,,"1.588,00",,,,,,,"15.053,83",,,,,,,,,
CATUNDA-CE,,,,,,,,,CE,,"1.323,33",,,,,-,,,,,,"1.323,33",,,,,,,"12.789,32",,,,,,,,,
CAUCAIA-CE,,,,,,,,,CE,,-,,,,,"11.532,21",,,,,,"11.532,21",,,,,,,"92.113,72",,,,,,,,,
CHAVAL-CE,,,,,,,,,CE,,"1.455,67",,,,,-,,,,,,"1.455,67",,,,,,,"13.799,35",,,,,,,,,
COREAU-CE,,,,,,,,,CE,,"1.720,34",,,,,-,,,,,,"1.720,34",,,,,,,"16.308,33",,,,,,,,,
CRATEUS-CE,,,,,,,,,CE,,"2.315,84",,,,,-,,,,,,"2.315,84",,,,,,,"21.953,54",,,,,,,,,
CROATA-CE,,,,,,,,,CE,,"1.588,00",,,,,-,,,,,,"1.588,00",,,,,,,"15.053,83",,,,,,,,,
CRUZ-CE,,,,,,,,,CE,,"1.720,34",,,,,-,,,,,,"1.720,34",,,,,,,"16.308,33",,,,,,,,,
FORQUILHA-CE,,,,,,,,,CE,,"1.720,34",,,,,-,,,,,,"1.720,34",,,,,,,"16.308,33",,,,,,,,,
FORTALEZA-CE,,,,,,,,,CE,,"1.525.250,09",,,,,"15.376,29",,,,,,"1.540.626,38",,,,,,,"5.394.737,39",,,,,,,,,
FRECHEIRINHA-CE,,,,,,,,,CE,,"1.455,67",,,,,-,,,,,,"1.455,67",,,,,,,"13.799,35",,,,,,,,,
GENERAL SAMPAIO-CE,,,,,,,,,CE,,"1.323,33",,,,,-,,,,,,"1.323,33",,,,,,,"12.544,86",,,,,,,,,
GRACA-CE,,,,,,,,,CE,,"1.521,84",,,,,-,,,,,,"1.521,84",,,,,,,"14.426,60",,,,,,,,,
GRANJA-CE,,,,,,,,,CE,,"2.117,34",,,,,-,,,,,,"2.117,34",,,,,,,"20.071,80",,,,,,,,,
GROAIRAS-CE,,,,,,,,,CE,,"1.389,50",,,,,-,,,,,,"1.389,50",,,,,,,"12.927,64",,,,,,,,,
GUARACIABA DO NORTE-CE,,,,,,,,,CE,,"1.985,00",,,,,-,,,,,,"1.985,00",,,,,,,"18.817,32",,,,,,,,,
HIDROLANDIA-CE,,,,,,,,,CE,,"1.654,17",,,,,-,,,,,,"1.654,17",,,,,,,"15.681,09",,,,,,,,,
IBIAPINA-CE,,,,,,,,,CE,,"1.720,34",,,,,-,,,,,,"1.720,34",,,,,,,"16.308,33",,,,,,,,,
ICAPUI-CE,,,,,,,,,CE,,"97.658,51",,,,,"19.654,35",,,,,,"117.312,86",,,,,,,"1.027.229,89",,,,,,,,,
INDEPENDENCIA-CE,,,,,,,,,CE,,"1.786,50",,,,,-,,,,,,"1.786,50",,,,,,,"16.935,59",,,,,,,,,
IPAPORANGA-CE,,,,,,,,,CE,,"1.389,50",,,,,-,,,,,,"1.389,50",,,,,,,"13.172,10",,,,,,,,,
IPU-CE,,,,,,,,,CE,,"2.051,17",,,,,-,,,,,,"2.051,17",,,,,,,"19.200,11",,,,,,,,,
IPUEIRAS-CE,,,,,,,,,CE,,"1.985,00",,,,,-,,,,,,"1.985,00",,,,,,,"18.817,32",,,,,,,,,
IRAUCUBA-CE,,,,,,,,,CE,,"1.720,34",,,,,-,,,,,,"1.720,34",,,,,,,"16.308,33",,,,,,,,,
ITAPAGE-CE,,,,,,,,,CE,,"2.117,34",,,,,-,,,,,,"2.117,34",,,,,,,"19.827,34",,,,,,,,,
ITAPIPOCA-CE,,,,,,,,,CE,,"56.875,12",,,,,"54.686,35",,,,,,"111.561,47",,,,,,,"1.064.300,33",,,,,,,,,
ITAREMA-CE,,,,,,,,,CE,,"44.901,41",,,,,"10.311,35",,,,,,"55.212,76",,,,,,,"640.417,29",,,,,,,,,
JAGUARUANA-CE,,,,,,,,,CE,,"1.032,02",,,,,"433,44",,,,,,"1.465,46",,,,,,,"14.581,70",,,,,,,,,
JIJOCA DE JERICOACOARA-CE,,,,,,,,,CE,,"1.588,00",,,,,-,,,,,,"1.588,00",,,,,,,"14.809,37",,,,,,,,,
MARACANAU-CE,,,,,,,,,CE,,"0,70",,,,,-,,,,,,"0,70",,,,,,,"6.042.619,18",,,,,,,,,
MARCO-CE,,,,,,,,,CE,,"1.786,50",,,,,-,,,,,,"1.786,50",,,,,,,"16.691,11",,,,,,,,,
