NOVA FATIMA-BA,,,,,BA,,,,,"57,67",,,,,,,-,,,,,,,"57,67",,,,,,,"778,80",,,,,,,
NOVA ITARANA-BA,,,,,BA,,,,,"57,67",,,,,,,-,,,,,,,"57,67",,,,,,,"778,80",,,,,,,
NOVA SOURE-BA,,,,,BA,,,,,"77,86",,,,,,,-,,,,,,,"77,86",,,,,,,"1.051,42",,,,,,,
NOVO TRIUNFO-BA,,,,,BA,,,,,"63,44",,,,,,,-,,,,,,,"63,44",,,,,,,"856,69",,,,,,,
OLINDINA-BA,,,,,BA,,,,,"74,98",,,,,,,-,,,,,,,"74,98",,,,,,,"1.012,46",,,,,,,
OURICANGAS-BA,,,,,BA,,,,,"57,67",,,,,,,-,,,,,,,"57,67",,,,,,,"778,80",,,,,,,
OUROLANDIA-BA,,,,,BA,,,,,"66,33",,,,,,,-,,,,,,,"66,33",,,,,,,"895,64",,,,,,,
PARIPIRANGA-BA,,,,,BA,,,,,"77,86",,,,,,,-,,,,,,,"77,86",,,,,,,"1.051,42",,,,,,,
PAULO AFONSO-BA,,,,,BA,,,,,"106,70",,,,,,,-,,,,,,,"106,70",,,,,,,"1.440,85",,,,,,,
PE DE SERRA-BA,,,,,BA,,,,,"63,44",,,,,,,-,,,,,,,"63,44",,,,,,,"856,69",,,,,,,
PEDRAO-BA,,,,,BA,,,,,"57,67",,,,,,,-,,,,,,,"57,67",,,,,,,"778,80",,,,,,,
PEDRO ALEXANDRE-BA,,,,,BA,,,,,"69,21",,,,,,,-,,,,,,,"69,21",,,,,,,"934,57",,,,,,,
PINTADAS-BA,,,,,BA,,,,,"60,56",,,,,,,-,,,,,,,"60,56",,,,,,,"817,76",,,,,,,
PIRITIBA-BA,,,,,BA,,,,,"72,09",,,,,,,-,,,,,,,"72,09",,,,,,,"973,53",,,,,,,
PLANALTINO-BA,,,,,BA,,,,,"57,67",,,,,,,-,,,,,,,"57,67",,,,,,,"778,80",,,,,,,
PLANALTO-BA,,,,,BA,,,,,"74,98",,,,,,,-,,,,,,,"74,98",,,,,,,"1.012,46",,,,,,,
POCOES-BA,,,,,BA,,,,,"89,40",,,,,,,-,,,,,,,"89,40",,,,,,,"1.207,18",,,,,,,
POJUCA-BA,,,,,BA,,,,,"667.358,05",,,,,,,"539.696,49",,,,,,,"1.207.054,54",,,,,,,"15.994.965,29",,,,,,,
QUEIMADAS-BA,,,,,BA,,,,,"77,86",,,,,,,-,,,,,,,"77,86",,,,,,,"1.051,42",,,,,,,
QUIJINGUE-BA,,,,,BA,,,,,"77,86",,,,,,,-,,,,,,,"77,86",,,,,,,"1.051,42",,,,,,,
QUIXABEIRA-BA,,,,,BA,,,,,"57,67",,,,,,,-,,,,,,,"57,67",,,,,,,"778,80",,,,,,,
RAFAEL JAMBEIRO-BA,,,,,BA,,,,,"74,98",,,,,,,-,,,,,,,"74,98",,,,,,,"1.012,46",,,,,,,
RETIROLANDIA-BA,,,,,BA,,,,,"60,56",,,,,,,-,,,,,,,"60,56",,,,,,,"817,76",,,,,,,
RIACHAO DO JACUIPE-BA,,,,,BA,,,,,"80,75",,,,,,,-,,,,,,,"80,75",,,,,,,"1.090,36",,,,,,,
RIBEIRA DO AMPARO-BA,,,,,BA,,,,,"63,44",,,,,,,-,,,,,,,"63,44",,,,,,,"856,69",,,,,,,
RIBEIRA DO POMBAL-BA,,,,,BA,,,,,"89,40",,,,,,,-,,,,,,,"89,40",,,,,,,"1.207,18",,,,,,,
RIBEIRAO DO LARGO-BA,,,,,BA,,,,,"66,33",,,,,,,-,,,,,,,"66,33",,,,,,,"895,64",,,,,,,
RIO REAL-BA,,,,,BA,,,,,"83,63",,,,,,,-,,,,,,,"83,63",,,,,,,"1.129,29",,,,,,,
RUY BARBOSA-BA,,,,,BA,,,,,"80,75",,,,,,,-,,,,,,,"80,75",,,,,,,"1.090,36",,,,,,,
SALINAS DA MARGARIDA-BA,,,,,BA,,,,,"1.675,97",,,,,,,"168.515,93",,,,,,,"170.191,90",,,,,,,"2.063.867,04",,,,,,,
SALVADOR-BA,,,,,BA,,,,,"3.192,33",,,,,,,"168.515,93",,,,,,,"171.708,26",,,,,,,"2.084.343,13",,,,,,,
SANTA BARBARA-BA,,,,,BA,,,,,"69,21",,,,,,,-,,,,,,,"69,21",,,,,,,"934,57",,,,,,,
SANTA BRIGIDA-BA,,,,,BA,,,,,"69,21",,,,,,,-,,,,,,,"69,21",,,,,,,"934,57",,,,,,,
SANTA INES-BA,,,,,BA,,,,,"60,56",,,,,,,-,,,,,,,"60,56",,,,,,,"817,76",,,,,,,
SANTA TERESINHA-BA,,,,,BA,,,,,"57,67",,,,,,,-,,,,,,,"57,67",,,,,,,"778,80",,,,,,,
SANTALUZ-BA,,,,,BA,,,,,"80,75",,,,,,,-,,,,,,,"80,75",,,,,,,"1.090,36",,,,,,,
SANTANOPOLIS-BA,,,,,BA,,,,,"57,67",,,,,,,-,,,,,,,"57,67",,,,,,,"778,80",,,,,,,
SANTO AMARO-BA,,,,,BA,,,,,"2.633,67",,,,,,,"168.515,93",,,,,,,"171.149,60",,,,,,,"2.076.799,32",,,,,,,
SANTO ANTONIO DE JESUS-BA,,,,,BA,,,,,"100,93",,,,,,,-,,,,,,,"100,93",,,,,,,"1.362,95",,,,,,,
SANTO ESTEVAO-BA,,,,,BA,,,,,"89,40",,,,,,,-,,,,,,,"89,40",,,,,,,"1.207,18",,,,,,,
SAO DOMINGOS-BA,,,,,BA,,,,,"57,67",,,,,,,-,,,,,,,"57,67",,,,,,,"778,80",,,,,,,
SAO FELIPE-BA,,,,,BA,,,,,"74,98",,,,,,,-,,,,,,,"74,98",,,,,,,"1.012,46",,,,,,,
SAO FELIX-BA,,,,,BA,,,,,"63,44",,,,,,,-,,,,,,,"63,44",,,,,,,"856,69",,,,,,,
SAO FRANCISCO DO CONDE-BA,,,,,BA,,,,,"1.014.107,10",,,,,,,"190.712,46",,,,,,,"1.204.819,56",,,,,,,"16.142.278,15",,,,,,,
SAO GONCALO DOS CAMPOS-BA,,,,,BA,,,,,"77,86",,,,,,,-,,,,,,,"77,86",,,,,,,"1.051,42",,,,,,,
SAO JOSE DO JACUIPE-BA,,,,,BA,,,,,"57,67",,,,,,,-,,,,,,,"57,67",,,,,,,"778,80",,,,,,,
SAO MIGUEL DAS MATAS-BA,,,,,BA,,,,,"60,56",,,,,,,-,,,,,,,"60,56",,,,,,,"817,76",,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAO SEBASTIAO DO PASSE-BA,,,,,BA,,,,,"268.205,97",,,,,,,"162.469,87",,,,,,,"430.675,84",,,,,,,"5.612.775,60",,,,,,,
SAPEACU-BA,,,,,BA,,,,,"69,21",,,,,,,-,,,,,,,"69,21",,,,,,,"934,57",,,,,,,
SATIRO DIAS-BA,,,,,BA,,,,,"31.978,67",,,,,,,"16.273,82",,,,,,,"48.252,49",,,,,,,"897.205,64",,,,,,,
SAUBARA-BA,,,,,BA,,,,,"1.675,97",,,,,,,"168.515,93",,,,,,,"170.191,90",,,,,,,"2.063.867,04",,,,,,,
SERRA PRETA-BA,,,,,BA,,,,,"69,21",,,,,,,-,,,,,,,"69,21",,,,,,,"934,57",,,,,,,
SERRINHA-BA,,,,,BA,,,,,"98,05",,,,,,,-,,,,,,,"98,05",,,,,,,"1.324,01",,,,,,,
SERROLANDIA-BA,,,,,BA,,,,,"63,44",,,,,,,-,,,,,,,"63,44",,,,,,,"856,69",,,,,,,
SIMOES FILHO-BA,,,,,BA,,,,,"75.092,23",,,,,,,"2.276,95",,,,,,,"77.369,18",,,,,,,"1.055.608,43",,,,,,,
SITIO DO QUINTO-BA,,,,,BA,,,,,"69,21",,,,,,,-,,,,,,,"69,21",,,,,,,"934,57",,,,,,,
TANQUINHO-BA,,,,,BA,,,,,"57,67",,,,,,,-,,,,,,,"57,67",,,,,,,"778,80",,,,,,,
TAPIRAMUTA-BA,,,,,BA,,,,,"69,21",,,,,,,-,,,,,,,"69,21",,,,,,,"934,57",,,,,,,
TEODORO SAMPAIO-BA,,,,,BA,,,,,"57,67",,,,,,,-,,,,,,,"57,67",,,,,,,"778,80",,,,,,,
TEOFILANDIA-BA,,,,,BA,,,,,"74,98",,,,,,,-,,,,,,,"74,98",,,,,,,"1.012,46",,,,,,,
TERRA NOVA-BA,,,,,BA,,,,,"63,44",,,,,,,-,,,,,,,"63,44",,,,,,,"1.584,30",,,,,,,
TUCANO-BA,,,,,BA,,,,,"92,28",,,,,,,-,,,,,,,"92,28",,,,,,,"1.246,12",,,,,,,
UAUA-BA,,,,,BA,,,,,"77,86",,,,,,,-,,,,,,,"77,86",,,,,,,"1.051,42",,,,,,,
UBAIRA-BA,,,,,BA,,,,,"74,98",,,,,,,-,,,,,,,"74,98",,,,,,,"1.012,46",,,,,,,
VALENTE-BA,,,,,BA,,,,,"72,09",,,,,,,-,,,,,,,"72,09",,,,,,,"973,53",,,,,,,
VARZEA DA ROCA-BA,,,,,BA,,,,,"63,44",,,,,,,-,,,,,,,"63,44",,,,,,,"856,69",,,,,,,
VARZEA DO POCO-BA,,,,,BA,,,,,"57,67",,,,,,,-,,,,,,,"57,67",,,,,,,"778,80",,,,,,,
VARZEA NOVA-BA,,,,,BA,,,,,"66,33",,,,,,,-,,,,,,,"66,33",,,,,,,"895,64",,,,,,,
VARZEDO-BA,,,,,BA,,,,,"57,67",,,,,,,-,,,,,,,"57,67",,,,,,,"778,80",,,,,,,
VERA CRUZ-BA,,,,,BA,,,,,"80,75",,,,,,,-,,,,,,,"80,75",,,,,,,"1.090,36",,,,,,,
VITORIA DA CONQUISTA-BA,,,,,BA,,,,,"115,35",,,,,,,-,,,,,,,"115,35",,,,,,,"1.557,67",,,,,,,
BAHIA TOTAL,,,,,,,,,,"4.991.266,32",,,,,,,"3.710.559,78",,,,,,,"8.701.826,10",,,,,,,"112.747.750,75",,,,,,,
ACARAU-CE,,,,,CE,,,,,"2.655,78",,,,,,,-,,,,,,,"2.655,78",,,,,,,"36.307,25",,,,,,,
ALCANTARAS-CE,,,,,CE,,,,,"1.659,86",,,,,,,-,,,,,,,"1.659,86",,,,,,,"22.692,01",,,,,,,
AMONTADA-CE,,,,,CE,,,,,"55.436,13",,,,,,,"69.639,80",,,,,,,"125.075,93",,,,,,,"1.730.048,46",,,,,,,
APUIARES-CE,,,,,CE,,,,,"1.825,84",,,,,,,-,,,,,,,"1.825,84",,,,,,,"24.961,21",,,,,,,
AQUIRAZ-CE,,,,,CE,,,,,-,,,,,,,"5.256,30",,,,,,,"5.256,30",,,,,,,"78.403,88",,,,,,,
ARACATI-CE,,,,,CE,,,,,"644.597,98",,,,,,,"13.504,73",,,,,,,"658.102,71",,,,,,,"8.255.803,24",,,,,,,
ARARENDA-CE,,,,,CE,,,,,"1.742,85",,,,,,,-,,,,,,,"1.742,85",,,,,,,"23.826,62",,,,,,,
BARROQUINHA-CE,,,,,CE,,,,,"1.825,84",,,,,,,-,,,,,,,"1.825,84",,,,,,,"24.961,21",,,,,,,
BELA CRUZ-CE,,,,,CE,,,,,"2.323,80",,,,,,,-,,,,,,,"2.323,80",,,,,,,"31.768,84",,,,,,,
CAMOCIM-CE,,,,,CE,,,,,"2.655,78",,,,,,,-,,,,,,,"2.655,78",,,,,,,"36.307,25",,,,,,,
CANINDE-CE,,,,,CE,,,,,"2.821,76",,,,,,,-,,,,,,,"2.821,76",,,,,,,"38.576,46",,,,,,,
CARIDADE-CE,,,,,CE,,,,,"1.908,84",,,,,,,-,,,,,,,"1.908,84",,,,,,,"26.095,85",,,,,,,
CARIRE-CE,,,,,CE,,,,,"2.074,82",,,,,,,-,,,,,,,"2.074,82",,,,,,,"28.365,04",,,,,,,
CARNAUBAL-CE,,,,,CE,,,,,"1.908,84",,,,,,,-,,,,,,,"1.908,84",,,,,,,"26.095,85",,,,,,,
CATUNDA-CE,,,,,CE,,,,,"1.659,86",,,,,,,-,,,,,,,"1.659,86",,,,,,,"22.692,01",,,,,,,
CAUCAIA-CE,,,,,CE,,,,,-,,,,,,,"5.256,30",,,,,,,"5.256,30",,,,,,,"78.403,88",,,,,,,
CHAVAL-CE,,,,,CE,,,,,"1.825,84",,,,,,,-,,,,,,,"1.825,84",,,,,,,"24.961,21",,,,,,,
COREAU-CE,,,,,CE,,,,,"2.074,82",,,,,,,-,,,,,,,"2.074,82",,,,,,,"28.365,04",,,,,,,
CRATEUS-CE,,,,,CE,,,,,"2.821,76",,,,,,,-,,,,,,,"2.821,76",,,,,,,"38.576,46",,,,,,,
CROATA-CE,,,,,CE,,,,,"1.991,83",,,,,,,-,,,,,,,"1.991,83",,,,,,,"27.230,43",,,,,,,
CRUZ-CE,,,,,CE,,,,,"2.074,82",,,,,,,-,,,,,,,"2.074,82",,,,,,,"28.365,04",,,,,,,
FORQUILHA-CE,,,,,CE,,,,,"1.991,83",,,,,,,-,,,,,,,"1.991,83",,,,,,,"27.230,43",,,,,,,
FORTALEZA-CE,,,,,CE,,,,,"73.546,46",,,,,,,"7.008,40",,,,,,,"80.554,86",,,,,,,"2.633.209,95",,,,,,,
FRECHEIRINHA-CE,,,,,CE,,,,,"1.742,85",,,,,,,-,,,,,,,"1.742,85",,,,,,,"23.826,62",,,,,,,
GENERAL SAMPAIO-CE,,,,,CE,,,,,"1.659,86",,,,,,,-,,,,,,,"1.659,86",,,,,,,"22.692,01",,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRACA-CE,,,,,CE,,,,,"1.908,84",,,,,,,-,,,,,,,"1.908,84",,,,,,,"26.095,85",,,,,,,
GRANJA-CE,,,,,CE,,,,,"2.655,78",,,,,,,-,,,,,,,"2.655,78",,,,,,,"36.307,25",,,,,,,
GROAIRAS-CE,,,,,CE,,,,,"1.659,86",,,,,,,-,,,,,,,"1.659,86",,,,,,,"22.692,01",,,,,,,
GUARACIABA DO NORTE-CE,,,,,CE,,,,,"2.406,80",,,,,,,-,,,,,,,"2.406,80",,,,,,,"32.903,43",,,,,,,
HIDROLANDIA-CE,,,,,CE,,,,,"1.991,83",,,,,,,-,,,,,,,"1.991,83",,,,,,,"27.230,43",,,,,,,
HORIZONTE-CE,,,,,CE,,,,,-,,,,,,,-,,,,,,,-,,,,,,,"8.962.317,92",,,,,,,
IBIAPINA-CE,,,,,CE,,,,,"2.157,82",,,,,,,-,,,,,,,"2.157,82",,,,,,,"29.499,63",,,,,,,
ICAPUI-CE,,,,,CE,,,,,"82.809,43",,,,,,,"12.577,66",,,,,,,"95.387,09",,,,,,,"1.260.578,23",,,,,,,
INDEPENDENCIA-CE,,,,,CE,,,,,"2.240,81",,,,,,,-,,,,,,,"2.240,81",,,,,,,"30.634,24",,,,,,,
IPAPORANGA-CE,,,,,CE,,,,,"1.742,85",,,,,,,-,,,,,,,"1.742,85",,,,,,,"23.826,62",,,,,,,
IPU-CE,,,,,CE,,,,,"2.489,79",,,,,,,-,,,,,,,"2.489,79",,,,,,,"34.038,06",,,,,,,
IPUEIRAS-CE,,,,,CE,,,,,"2.489,79",,,,,,,-,,,,,,,"2.489,79",,,,,,,"34.038,06",,,,,,,
IRAUCUBA-CE,,,,,CE,,,,,"2.074,82",,,,,,,-,,,,,,,"2.074,82",,,,,,,"28.365,04",,,,,,,
ITAPAGE-CE,,,,,CE,,,,,"2.572,78",,,,,,,-,,,,,,,"2.572,78",,,,,,,"35.172,64",,,,,,,
ITAPIPOCA-CE,,,,,CE,,,,,"68.817,26",,,,,,,"64.032,02",,,,,,,"132.849,28",,,,,,,"1.772.243,42",,,,,,,
ITAREMA-CE,,,,,CE,,,,,"53.524,53",,,,,,,"46.734,53",,,,,,,"100.259,06",,,,,,,"1.394.462,38",,,,,,,
JIJOCA DE JERICOACOARA-CE,,,,,CE,,,,,"1.825,84",,,,,,,-,,,,,,,"1.825,84",,,,,,,"24.961,21",,,,,,,
MARCO-CE,,,,,CE,,,,,"2.157,82",,,,,,,-,,,,,,,"2.157,82",,,,,,,"29.499,63",,,,,,,
MARTINOPOLE-CE,,,,,CE,,,,,"1.659,86",,,,,,,-,,,,,,,"1.659,86",,,,,,,"22.692,01",,,,,,,
MASSAPE-CE,,,,,CE,,,,,"2.323,80",,,,,,,-,,,,,,,"2.323,80",,,,,,,"31.768,84",,,,,,,
MERUOCA-CE,,,,,CE,,,,,"1.742,85",,,,,,,-,,,,,,,"1.742,85",,,,,,,"23.826,62",,,,,,,
MIRAIMA-CE,,,,,CE,,,,,"1.742,85",,,,,,,-,,,,,,,"1.742,85",,,,,,,"23.826,62",,,,,,,
MONSENHOR TABOSA-CE,,,,,CE,,,,,"1.991,83",,,,,,,-,,,,,,,"1.991,83",,,,,,,"27.230,43",,,,,,,
MORAUJO-CE,,,,,CE,,,,,"1.659,86",,,,,,,-,,,,,,,"1.659,86",,,,,,,"22.692,01",,,,,,,
MORRINHOS-CE,,,,,CE,,,,,"1.991,83",,,,,,,-,,,,,,,"1.991,83",,,,,,,"27.230,43",,,,,,,
MUCAMBO-CE,,,,,CE,,,,,"1.825,84",,,,,,,-,,,,,,,"1.825,84",,,,,,,"24.961,21",,,,,,,
NOVA RUSSAS-CE,,,,,CE,,,,,"2.323,80",,,,,,,-,,,,,,,"2.323,80",,,,,,,"31.768,84",,,,,,,
NOVO ORIENTE-CE,,,,,CE,,,,,"2.240,81",,,,,,,-,,,,,,,"2.240,81",,,,,,,"30.634,24",,,,,,,
PACUJA-CE,,,,,CE,,,,,"1.659,86",,,,,,,-,,,,,,,"1.659,86",,,,,,,"22.692,01",,,,,,,
PARACURU-CE,,,,,CE,,,,,"51.612,94",,,,,,,"84.684,09",,,,,,,"136.297,03",,,,,,,"1.911.603,84",,,,,,,
PARAIPABA-CE,,,,,CE,,,,,"2.240,81",,,,,,,"3.464,27",,,,,,,"5.705,08",,,,,,,"79.520,55",,,,,,,
PARAMOTI-CE,,,,,CE,,,,,"1.742,85",,,,,,,-,,,,,,,"1.742,85",,,,,,,"23.826,62",,,,,,,
PENTECOSTE-CE,,,,,CE,,,,,"2.406,80",,,,,,,-,,,,,,,"2.406,80",,,,,,,"32.903,43",,,,,,,
PIRES FERREIRA-CE,,,,,CE,,,,,"1.659,86",,,,,,,-,,,,,,,"1.659,86",,,,,,,"22.692,01",,,,,,,
PORANGA-CE,,,,,CE,,,,,"1.742,85",,,,,,,-,,,,,,,"1.742,85",,,,,,,"23.826,62",,,,,,,
QUITERIANOPOLIS-CE,,,,,CE,,,,,"2.074,82",,,,,,,-,,,,,,,"2.074,82",,,,,,,"28.365,04",,,,,,,
RERIUTABA-CE,,,,,CE,,,,,"2.157,82",,,,,,,-,,,,,,,"2.157,82",,,,,,,"29.499,63",,,,,,,
SANTA QUITERIA-CE,,,,,CE,,,,,"2.572,78",,,,,,,-,,,,,,,"2.572,78",,,,,,,"35.172,64",,,,,,,
SANTANA DO ACARAU-CE,,,,,CE,,,,,"2.240,81",,,,,,,-,,,,,,,"2.240,81",,,,,,,"30.634,24",,,,,,,
SAO BENEDITO-CE,,,,,CE,,,,,"2.489,79",,,,,,,-,,,,,,,"2.489,79",,,,,,,"34.038,06",,,,,,,
SAO GONCALO DO AMARANTE-CE,,,,,CE,,,,,"2.406,80",,,,,,,-,,,,,,,"2.406,80",,,,,,,"32.903,43",,,,,,,
SAO LUIS DO CURU-CE,,,,,CE,,,,,"1.742,85",,,,,,,-,,,,,,,"1.742,85",,,,,,,"23.826,62",,,,,,,
SENADOR SA-CE,,,,,CE,,,,,"1.659,86",,,,,,,-,,,,,,,"1.659,86",,,,,,,"22.692,01",,,,,,,
SOBRAL-CE,,,,,CE,,,,,"3.319,72",,,,,,,-,,,,,,,"3.319,72",,,,,,,"45.384,09",,,,,,,
TAMBORIL-CE,,,,,CE,,,,,"2.240,81",,,,,,,-,,,,,,,"2.240,81",,,,,,,"30.634,24",,,,,,,
TEJUCUOCA-CE,,,,,CE,,,,,"1.825,84",,,,,,,-,,,,,,,"1.825,84",,,,,,,"24.961,21",,,,,,,
TIANGUA-CE,,,,,CE,,,,,"2.738,77",,,,,,,-,,,,,,,"2.738,77",,,,,,,"37.441,85",,,,,,,
TRAIRI-CE,,,,,CE,,,,,"59.259,31",,,,,,,"92.258,00",,,,,,,"151.517,31",,,,,,,"2.021.593,52",,,,,,,
TURURU-CE,,,,,CE,,,,,"1.742,85",,,,,,,-,,,,,,,"1.742,85",,,,,,,"23.826,62",,,,,,,
UBAJARA-CE,,,,,CE,,,,,"2.240,81",,,,,,,-,,,,,,,"2.240,81",,,,,,,"30.634,24",,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UMIRIM-CE,,,,,CE,,,,,"1.991,83",,,,,,,-,,,,,,,"1.991,83",,,,,,,"27.230,43",,,,,,,
URUBURETAMA-CE,,,,,CE,,,,,"1.991,83",,,,,,,-,,,,,,,"1.991,83",,,,,,,"27.230,43",,,,,,,
URUOCA-CE,,,,,CE,,,,,"1.742,85",,,,,,,-,,,,,,,"1.742,85",,,,,,,"23.826,62",,,,,,,
VARJOTA-CE,,,,,CE,,,,,"1.991,83",,,,,,,-,,,,,,,"1.991,83",,,,,,,"27.230,43",,,,,,,
VICOSA DO CEARA-CE,,,,,CE,,,,,"2.572,78",,,,,,,-,,,,,,,"2.572,78",,,,,,,"35.172,64",,,,,,,
CEARA TOTAL,,,,,,,,,,"1.233.928,76",,,,,,,"404.416,10",,,,,,,"1.638.344,86",,,,,,,"32.120.626,62",,,,,,,
AFONSO CLAUDIO-ES,,,,,ES,,,,,"24.959,75",,,,,,,-,,,,,,,"24.959,75",,,,,,,"207.442,95",,,,,,,
AGUA DOCE DO NORTE-ES,,,,,ES,,,,,"18.934,98",,,,,,,-,,,,,,,"18.934,98",,,,,,,"157.370,50",,,,,,,
AGUIA BRANCA-ES,,,,,ES,,,,,"17.213,62",,,,,,,-,,,,,,,"17.213,62",,,,,,,"143.064,08",,,,,,,
ALEGRE-ES,,,,,ES,,,,,"24.099,07",,,,,,,-,,,,,,,"24.099,07",,,,,,,"200.289,76",,,,,,,
ALFREDO CHAVES-ES,,,,,ES,,,,,"18.934,98",,,,,,,-,,,,,,,"18.934,98",,,,,,,"157.370,50",,,,,,,
ALTO RIO NOVO-ES,,,,,ES,,,,,"17.213,62",,,,,,,-,,,,,,,"17.213,62",,,,,,,"143.064,08",,,,,,,
ANCHIETA-ES,,,,,ES,,,,,"188.498,15",,,,,,,-,,,,,,,"188.498,15",,,,,,,"1.593.659,81",,,,,,,
APIACA-ES,,,,,ES,,,,,"17.213,62",,,,,,,-,,,,,,,"17.213,62",,,,,,,"143.064,08",,,,,,,
ARACRUZ-ES,,,,,ES,,,,,"189.365,64",,,,,,,"1.466.822,41",,,,,,,"1.656.188,05",,,,,,,"13.542.295,58",,,,,,,
ATILIO VIVACQUA-ES,,,,,ES,,,,,"17.213,62",,,,,,,-,,,,,,,"17.213,62",,,,,,,"143.064,08",,,,,,,
BAIXO GUANDU-ES,,,,,ES,,,,,"23.238,39",,,,,,,-,,,,,,,"23.238,39",,,,,,,"193.136,54",,,,,,,
BARRA DE SAO FRANCISCO-ES,,,,,ES,,,,,"25.820,43",,,,,,,-,,,,,,,"25.820,43",,,,,,,"214.596,17",,,,,,,
BOA ESPERANCA-ES,,,,,ES,,,,,"18.934,98",,,,,,,-,,,,,,,"18.934,98",,,,,,,"157.370,50",,,,,,,
BOM JESUS DO NORTE-ES,,,,,ES,,,,,"17.213,62",,,,,,,-,,,,,,,"17.213,62",,,,,,,"143.064,08",,,,,,,
BREJETUBA-ES,,,,,ES,,,,,"18.074,30",,,,,,,-,,,,,,,"18.074,30",,,,,,,"150.217,31",,,,,,,
CACHOEIRO DE ITAPEMIRIM-ES,,,,,ES,,,,,"34.427,24",,,,,,,-,,,,,,,"34.427,24",,,,,,,"286.128,23",,,,,,,
CARIACICA-ES,,,,,ES,,,,,"34.427,24",,,,,,,-,,,,,,,"34.427,24",,,,,,,"286.128,23",,,,,,,
CASTELO-ES,,,,,ES,,,,,"24.959,75",,,,,,,-,,,,,,,"24.959,75",,,,,,,"207.442,95",,,,,,,
COLATINA-ES,,,,,ES,,,,,"31.845,20",,,,,,,-,,,,,,,"31.845,20",,,,,,,"264.668,62",,,,,,,
CONCEICAO DA BARRA-ES,,,,,ES,,,,,"102.188,48",,,,,,,"32.317,17",,,,,,,"134.505,65",,,,,,,"1.423.490,69",,,,,,,
CONCEICAO DO CASTELO-ES,,,,,ES,,,,,"18.074,30",,,,,,,-,,,,,,,"18.074,30",,,,,,,"150.217,31",,,,,,,
DIVINO DE SAO LOURENCO-ES,,,,,ES,,,,,"17.213,62",,,,,,,-,,,,,,,"17.213,62",,,,,,,"143.064,08",,,,,,,
DOMINGOS MARTINS-ES,,,,,ES,,,,,"24.099,07",,,,,,,-,,,,,,,"24.099,07",,,,,,,"200.289,76",,,,,,,
DORES DO RIO PRETO-ES,,,,,ES,,,,,"17.213,62",,,,,,,-,,,,,,,"17.213,62",,,,,,,"143.064,08",,,,,,,
ECOPORANGA-ES,,,,,ES,,,,,"22.377,71",,,,,,,-,,,,,,,"22.377,71",,,,,,,"185.983,33",,,,,,,
FUNDAO-ES,,,,,ES,,,,,"18.934,98",,,,,,,"406.861,84",,,,,,,"425.796,82",,,,,,,"3.339.342,92",,,,,,,
GOVERNADOR LINDENBERG-ES,,,,,ES,,,,,"17.213,62",,,,,,,-,,,,,,,"17.213,62",,,,,,,"143.064,08",,,,,,,
GUACUI-ES,,,,,ES,,,,,"23.238,39",,,,,,,-,,,,,,,"23.238,39",,,,,,,"193.136,54",,,,,,,
GUARAPARI-ES,,,,,ES,,,,,"30.984,52",,,,,,,-,,,,,,,"30.984,52",,,,,,,"257.515,40",,,,,,,
IBATIBA-ES,,,,,ES,,,,,"21.517,03",,,,,,,-,,,,,,,"21.517,03",,,,,,,"178.830,14",,,,,,,
IBIRACU-ES,,,,,ES,,,,,"18.074,30",,,,,,,-,,,,,,,"18.074,30",,,,,,,"150.217,31",,,,,,,
IBITIRAMA-ES,,,,,ES,,,,,"17.213,62",,,,,,,-,,,,,,,"17.213,62",,,,,,,"143.064,08",,,,,,,
ICONHA-ES,,,,,ES,,,,,"18.074,30",,,,,,,-,,,,,,,"18.074,30",,,,,,,"150.217,31",,,,,,,
IRUPI-ES,,,,,ES,,,,,"18.074,30",,,,,,,-,,,,,,,"18.074,30",,,,,,,"150.217,31",,,,,,,
ITAGUACU-ES,,,,,ES,,,,,"19.795,66",,,,,,,-,,,,,,,"19.795,66",,,,,,,"164.523,73",,,,,,,
ITAPEMIRIM-ES,,,,,ES,,,,,"211.117,93",,,,,,,-,,,,,,,"211.117,93",,,,,,,"2.321.792,45",,,,,,,
ITARANA-ES,,,,,ES,,,,,"18.074,30",,,,,,,-,,,,,,,"18.074,30",,,,,,,"150.217,31",,,,,,,
IUNA-ES,,,,,ES,,,,,"23.238,39",,,,,,,-,,,,,,,"23.238,39",,,,,,,"193.136,54",,,,,,,
JAGUARE-ES,,,,,ES,,,,,"446.769,77",,,,,,,"193.888,00",,,,,,,"640.657,77",,,,,,,"7.422.007,04",,,,,,,
JERONIMO MONTEIRO-ES,,,,,ES,,,,,"18.074,30",,,,,,,-,,,,,,,"18.074,30",,,,,,,"150.217,31",,,,,,,
JOAO NEIVA-ES,,,,,ES,,,,,"19.795,66",,,,,,,-,,,,,,,"19.795,66",,,,,,,"164.523,73",,,,,,,
LARANJA DA TERRA-ES,,,,,ES,,,,,"18.074,30",,,,,,,-,,,,,,,"18.074,30",,,,,,,"150.217,31",,,,,,,
