ITANAGRA-BA,,,,,,,,,BA,,"101.512,56",,,,,,,"13.619,48",,,,,,"115.132,04",,,,,,,"1.166.568,20",,,,,,,,
ITANHEM-BA,,,,,,,,,BA,,"910,08",,,,,,,-,,,,,,"910,08",,,,,,,"10.737,03",,,,,,,,
ITAPARICA-BA,,,,,,,,,BA,,"114.862,70",,,,,,,"273.999,96",,,,,,"388.862,66",,,,,,,"3.716.923,49",,,,,,,,
ITAPE-BA,,,,,,,,,BA,,"735,06",,,,,,,-,,,,,,"735,06",,,,,,,"8.672,20",,,,,,,,
ITAPEBI-BA,,,,,,,,,BA,,"735,06",,,,,,,-,,,,,,"735,06",,,,,,,"8.672,20",,,,,,,,
ITAPETINGA-BA,,,,,,,,,BA,,"1.190,10",,,,,,,-,,,,,,"1.190,10",,,,,,,"13.858,39",,,,,,,,
ITAPICURU-BA,,,,,,,,,BA,,"1.015,09",,,,,,,-,,,,,,"1.015,09",,,,,,,"11.793,60",,,,,,,,
ITAPITANGA-BA,,,,,,,,,BA,,"735,06",,,,,,,-,,,,,,"735,06",,,,,,,"8.672,20",,,,,,,,
ITAQUARA-BA,,,,,,,,,BA,,"700,06",,,,,,,-,,,,,,"700,06",,,,,,,"8.259,25",,,,,,,,
ITARANTIM-BA,,,,,,,,,BA,,"875,08",,,,,,,-,,,,,,"875,08",,,,,,,"10.141,74",,,,,,,,
ITATIM-BA,,,,,,,,,BA,,"805,07",,,,,,,-,,,,,,"805,07",,,,,,,"9.498,13",,,,,,,,
ITIRUCU-BA,,,,,,,,,BA,,"770,07",,,,,,,-,,,,,,"770,07",,,,,,,"9.267,49",,,,,,,,
ITIUBA-BA,,,,,,,,,BA,,"1.050,09",,,,,,,-,,,,,,"1.050,09",,,,,,,"12.206,58",,,,,,,,
ITORORO-BA,,,,,,,,,BA,,"875,08",,,,,,,-,,,,,,"875,08",,,,,,,"10.506,40",,,,,,,,
ITUBERA-BA,,,,,,,,,BA,,"945,08",,,,,,,-,,,,,,"945,08",,,,,,,"10.967,65",,,,,,,,
JACOBINA-BA,,,,,,,,,BA,,"1.225,11",,,,,,,-,,,,,,"1.225,11",,,,,,,"14.453,72",,,,,,,,
JAGUAQUARA-BA,,,,,,,,,BA,,"1.120,10",,,,,,,-,,,,,,"1.120,10",,,,,,,"13.032,50",,,,,,,,
JAGUARIPE-BA,,,,,,,,,BA,,"25.147,87",,,,,,,-,,,,,,"25.147,87",,,,,,,"296.469,28",,,,,,,,
JANDAIRA-BA,,,,,,,,,BA,,"735,06",,,,,,,-,,,,,,"735,06",,,,,,,"8.489,87",,,,,,,,
JEQUIE-BA,,,,,,,,,BA,,"1.400,12",,,,,,,-,,,,,,"1.400,12",,,,,,,"16.518,52",,,,,,,,
JEREMOABO-BA,,,,,,,,,BA,,"1.050,09",,,,,,,-,,,,,,"1.050,09",,,,,,,"12.388,91",,,,,,,,
JIQUIRICA-BA,,,,,,,,,BA,,"805,07",,,,,,,-,,,,,,"805,07",,,,,,,"9.315,80",,,,,,,,
JITAUNA-BA,,,,,,,,,BA,,"805,07",,,,,,,-,,,,,,"805,07",,,,,,,"9.680,46",,,,,,,,
JUCURUCU-BA,,,,,,,,,BA,,"735,06",,,,,,,-,,,,,,"735,06",,,,,,,"8.672,20",,,,,,,,
JUSSARI-BA,,,,,,,,,BA,,"700,06",,,,,,,-,,,,,,"700,06",,,,,,,"8.259,25",,,,,,,,
LAFAIETE COUTINHO-BA,,,,,,,,,BA,,"700,06",,,,,,,-,,,,,,"700,06",,,,,,,"8.259,25",,,,,,,,
LAJE-BA,,,,,,,,,BA,,"910,08",,,,,,,-,,,,,,"910,08",,,,,,,"10.737,03",,,,,,,,
LAJEDAO-BA,,,,,,,,,BA,,"700,06",,,,,,,-,,,,,,"700,06",,,,,,,"8.259,25",,,,,,,,
LAJEDINHO-BA,,,,,,,,,BA,,"700,06",,,,,,,-,,,,,,"700,06",,,,,,,"8.259,25",,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAJEDO DO TABOCAL-BA,,,,,,,,,BA,,"700,06",,,,,,,-,,,,,,"700,06",,,,,,,"8.259,25",,,,,,,,
LAMARAO-BA,,,,,,,,,BA,,"700,06",,,,,,,-,,,,,,"700,06",,,,,,,"8.441,58",,,,,,,,
LAURO DE FREITAS-BA,,,,,,,,,BA,,"1.400,12",,,,,,,-,,,,,,"1.400,12",,,,,,,"16.518,52",,,,,,,,
MACAJUBA-BA,,,,,,,,,BA,,"735,06",,,,,,,-,,,,,,"735,06",,,,,,,"8.672,20",,,,,,,,
MACARANI-BA,,,,,,,,,BA,,"840,07",,,,,,,-,,,,,,"840,07",,,,,,,"9.911,10",,,,,,,,
MADRE DE DEUS-BA,,,,,,,,,BA,,"1.801.219,01",,,,,,,"1.267.131,34",,,,,,"3.068.350,35",,,,,,,"29.237.067,87",,,,,,,,
MAIQUINIQUE-BA,,,,,,,,,BA,,"700,06",,,,,,,-,,,,,,"700,06",,,,,,,"8.259,25",,,,,,,,
MAIRI-BA,,,,,,,,,BA,,"875,08",,,,,,,-,,,,,,"875,08",,,,,,,"10.324,07",,,,,,,,
MANOEL VITORINO-BA,,,,,,,,,BA,,"805,07",,,,,,,-,,,,,,"805,07",,,,,,,"9.498,13",,,,,,,,
MARACAS-BA,,,,,,,,,BA,,"945,08",,,,,,,-,,,,,,"945,08",,,,,,,"11.514,65",,,,,,,,
MARAGOGIPE-BA,,,,,,,,,BA,,"25.147,87",,,,,,,-,,,,,,"25.147,87",,,,,,,"296.469,28",,,,,,,,
MARAU-BA,,,,,,,,,BA,,"875,08",,,,,,,-,,,,,,"875,08",,,,,,,"10.141,74",,,,,,,,
MARCIONILIO SOUZA-BA,,,,,,,,,BA,,"735,06",,,,,,,-,,,,,,"735,06",,,,,,,"8.672,20",,,,,,,,
MASCOTE-BA,,,,,,,,,BA,,"805,07",,,,,,,-,,,,,,"805,07",,,,,,,"9.680,46",,,,,,,,
MATA DE SAO JOAO-BA,,,,,,,,,BA,,"203.836,56",,,,,,,"92.133,94",,,,,,"295.970,50",,,,,,,"3.147.589,98",,,,,,,,
MEDEIROS NETO-BA,,,,,,,,,BA,,"910,08",,,,,,,-,,,,,,"910,08",,,,,,,"10.737,03",,,,,,,,
MIGUEL CALMON-BA,,,,,,,,,BA,,"945,08",,,,,,,-,,,,,,"945,08",,,,,,,"11.149,98",,,,,,,,
MILAGRES-BA,,,,,,,,,BA,,"735,06",,,,,,,-,,,,,,"735,06",,,,,,,"8.672,20",,,,,,,,
MIRANTE-BA,,,,,,,,,BA,,"735,06",,,,,,,-,,,,,,"735,06",,,,,,,"8.489,87",,,,,,,,
MONTE SANTO-BA,,,,,,,,,BA,,"1.120,10",,,,,,,-,,,,,,"1.120,10",,,,,,,"13.214,83",,,,,,,,
MUCURI-BA,,,,,,,,,BA,,"1.050,09",,,,,,,-,,,,,,"1.050,09",,,,,,,"12.206,58",,,,,,,,
MUNDO NOVO-BA,,,,,,,,,BA,,"945,08",,,,,,,-,,,,,,"945,08",,,,,,,"10.967,65",,,,,,,,
MUNIZ FERREIRA-BA,,,,,,,,,BA,,"700,06",,,,,,,-,,,,,,"700,06",,,,,,,"8.259,25",,,,,,,,
MURITIBA-BA,,,,,,,,,BA,,"980,09",,,,,,,-,,,,,,"980,09",,,,,,,"11.380,63",,,,,,,,
MUTUIPE-BA,,,,,,,,,BA,,"910,08",,,,,,,-,,,,,,"910,08",,,,,,,"10.737,03",,,,,,,,
NAZARE-BA,,,,,,,,,BA,,"945,08",,,,,,,-,,,,,,"945,08",,,,,,,"11.149,98",,,,,,,,
NILO PECANHA-BA,,,,,,,,,BA,,"770,07",,,,,,,-,,,,,,"770,07",,,,,,,"9.085,16",,,,,,,,
NORDESTINA-BA,,,,,,,,,BA,,"770,07",,,,,,,-,,,,,,"770,07",,,,,,,"9.085,16",,,,,,,,
NOVA CANAA-BA,,,,,,,,,BA,,"840,07",,,,,,,-,,,,,,"840,07",,,,,,,"10.093,43",,,,,,,,
NOVA FATIMA-BA,,,,,,,,,BA,,"700,06",,,,,,,-,,,,,,"700,06",,,,,,,"8.259,25",,,,,,,,
NOVA IBIA-BA,,,,,,,,,BA,,"700,06",,,,,,,-,,,,,,"700,06",,,,,,,"8.259,25",,,,,,,,
NOVA ITARANA-BA,,,,,,,,,BA,,"700,06",,,,,,,-,,,,,,"700,06",,,,,,,"8.259,25",,,,,,,,
NOVA SOURE-BA,,,,,,,,,BA,,"945,08",,,,,,,-,,,,,,"945,08",,,,,,,"11.149,98",,,,,,,,
NOVA VICOSA-BA,,,,,,,,,BA,,"1.050,09",,,,,,,-,,,,,,"1.050,09",,,,,,,"12.206,58",,,,,,,,
NOVO TRIUNFO-BA,,,,,,,,,BA,,"805,07",,,,,,,-,,,,,,"805,07",,,,,,,"9.498,13",,,,,,,,
OLINDINA-BA,,,,,,,,,BA,,"945,08",,,,,,,-,,,,,,"945,08",,,,,,,"10.967,65",,,,,,,,
OURICANGAS-BA,,,,,,,,,BA,,"700,06",,,,,,,-,,,,,,"700,06",,,,,,,"8.259,25",,,,,,,,
OUROLANDIA-BA,,,,,,,,,BA,,"840,07",,,,,,,-,,,,,,"840,07",,,,,,,"9.911,10",,,,,,,,
PARIPIRANGA-BA,,,,,,,,,BA,,"945,08",,,,,,,-,,,,,,"945,08",,,,,,,"11.332,31",,,,,,,,
PAU BRASIL-BA,,,,,,,,,BA,,"735,06",,,,,,,-,,,,,,"735,06",,,,,,,"8.854,52",,,,,,,,
PAULO AFONSO-BA,,,,,,,,,BA,,"1.295,11",,,,,,,-,,,,,,"1.295,11",,,,,,,"15.279,64",,,,,,,,
PE DE SERRA-BA,,,,,,,,,BA,,"770,07",,,,,,,-,,,,,,"770,07",,,,,,,"9.267,49",,,,,,,,
PEDRAO-BA,,,,,,,,,BA,,"700,06",,,,,,,-,,,,,,"700,06",,,,,,,"8.259,25",,,,,,,,
PEDRO ALEXANDRE-BA,,,,,,,,,BA,,"840,07",,,,,,,-,,,,,,"840,07",,,,,,,"9.911,10",,,,,,,,
PINTADAS-BA,,,,,,,,,BA,,"735,06",,,,,,,-,,,,,,"735,06",,,,,,,"8.672,20",,,,,,,,
PIRAI DO NORTE-BA,,,,,,,,,BA,,"700,06",,,,,,,-,,,,,,"700,06",,,,,,,"8.259,25",,,,,,,,
PIRITIBA-BA,,,,,,,,,BA,,"910,08",,,,,,,-,,,,,,"910,08",,,,,,,"10.919,36",,,,,,,,
PLANALTINO-BA,,,,,,,,,BA,,"700,06",,,,,,,-,,,,,,"700,06",,,,,,,"8.259,25",,,,,,,,
PLANALTO-BA,,,,,,,,,BA,,"945,08",,,,,,,-,,,,,,"945,08",,,,,,,"10.967,65",,,,,,,,
POCOES-BA,,,,,,,,,BA,,"1.085,10",,,,,,,-,,,,,,"1.085,10",,,,,,,"12.801,86",,,,,,,,
POJUCA-BA,,,,,,,,,BA,,"598.459,68",,,,,,,"454.023,12",,,,,,"1.052.482,80",,,,,,,"10.726.655,70",,,,,,,,
PORTO SEGURO-BA,,,,,,,,,BA,,"1.330,12",,,,,,,-,,,,,,"1.330,12",,,,,,,"15.692,60",,,,,,,,
POTIRAGUA-BA,,,,,,,,,BA,,"700,06",,,,,,,-,,,,,,"700,06",,,,,,,"8.441,58",,,,,,,,
PRADO-BA,,,,,,,,,BA,,"945,08",,,,,,,-,,,,,,"945,08",,,,,,,"11.149,98",,,,,,,,
PRESIDENTE TANCREDO NEVES-BA,,,,,,,,,BA,,"910,08",,,,,,,-,,,,,,"910,08",,,,,,,"10.737,03",,,,,,,,
QUEIMADAS-BA,,,,,,,,,BA,,"945,08",,,,,,,-,,,,,,"945,08",,,,,,,"11.149,98",,,,,,,,
QUIJINGUE-BA,,,,,,,,,BA,,"945,08",,,,,,,-,,,,,,"945,08",,,,,,,"11.149,98",,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QUIXABEIRA-BA,,,,,,,,,BA,,"700,06",,,,,,,-,,,,,,"700,06",,,,,,,"8.259,25",,,,,,,,
RAFAEL JAMBEIRO-BA,,,,,,,,,BA,,"910,08",,,,,,,-,,,,,,"910,08",,,,,,,"10.737,03",,,,,,,,
RETIROLANDIA-BA,,,,,,,,,BA,,"770,07",,,,,,,-,,,,,,"770,07",,,,,,,"8.902,84",,,,,,,,
RIACHAO DO JACUIPE-BA,,,,,,,,,BA,,"1.015,09",,,,,,,-,,,,,,"1.015,09",,,,,,,"11.975,94",,,,,,,,
RIBEIRA DO AMPARO-BA,,,,,,,,,BA,,"805,07",,,,,,,-,,,,,,"805,07",,,,,,,"9.498,13",,,,,,,,
RIBEIRA DO POMBAL-BA,,,,,,,,,BA,,"1.085,10",,,,,,,-,,,,,,"1.085,10",,,,,,,"12.801,86",,,,,,,,
RIBEIRAO DO LARGO-BA,,,,,,,,,BA,,"700,06",,,,,,,-,,,,,,"700,06",,,,,,,"8.806,23",,,,,,,,
RIO REAL-BA,,,,,,,,,BA,,"1.050,09",,,,,,,-,,,,,,"1.050,09",,,,,,,"12.388,91",,,,,,,,
RUY BARBOSA-BA,,,,,,,,,BA,,"980,09",,,,,,,-,,,,,,"980,09",,,,,,,"11.562,96",,,,,,,,
SALINAS DA MARGARIDA-BA,,,,,,,,,BA,,"25.933,74",,,,,,,"273.770,38",,,,,,"299.704,12",,,,,,,"2.821.823,51",,,,,,,,
SALVADOR-BA,,,,,,,,,BA,,"47.152,26",,,,,,,"273.770,38",,,,,,"320.922,64",,,,,,,"3.073.720,90",,,,,,,,
SANTA BARBARA-BA,,,,,,,,,BA,,"875,08",,,,,,,-,,,,,,"875,08",,,,,,,"10.324,07",,,,,,,,
SANTA BRIGIDA-BA,,,,,,,,,BA,,"805,07",,,,,,,-,,,,,,"805,07",,,,,,,"9.498,13",,,,,,,,
SANTA CRUZ CABRALIA-BA,,,,,,,,,BA,,"945,08",,,,,,,-,,,,,,"945,08",,,,,,,"11.149,98",,,,,,,,
SANTA CRUZ DA VITORIA-BA,,,,,,,,,BA,,"700,06",,,,,,,-,,,,,,"700,06",,,,,,,"8.259,25",,,,,,,,
SANTA INES-BA,,,,,,,,,BA,,"735,06",,,,,,,-,,,,,,"735,06",,,,,,,"8.672,20",,,,,,,,
SANTA LUZIA-BA,,,,,,,,,BA,,"770,07",,,,,,,-,,,,,,"770,07",,,,,,,"9.267,49",,,,,,,,
SANTA TERESINHA-BA,,,,,,,,,BA,,"700,06",,,,,,,-,,,,,,"700,06",,,,,,,"8.259,25",,,,,,,,
SANTALUZ-BA,,,,,,,,,BA,,"1.015,09",,,,,,,-,,,,,,"1.015,09",,,,,,,"11.975,94",,,,,,,,
SANTANOPOLIS-BA,,,,,,,,,BA,,"700,06",,,,,,,-,,,,,,"700,06",,,,,,,"8.259,25",,,,,,,,
SANTO AMARO-BA,,,,,,,,,BA,,"38.900,62",,,,,,,"273.770,38",,,,,,"312.671,00",,,,,,,"2.975.760,81",,,,,,,,
SANTO ANTONIO DE JESUS-BA,,,,,,,,,BA,,"1.260,11",,,,,,,-,,,,,,"1.260,11",,,,,,,"14.866,67",,,,,,,,
SANTO ESTEVAO-BA,,,,,,,,,BA,,"1.085,10",,,,,,,-,,,,,,"1.085,10",,,,,,,"12.801,86",,,,,,,,
SAO DOMINGOS-BA,,,,,,,,,BA,,"700,06",,,,,,,-,,,,,,"700,06",,,,,,,"8.259,25",,,,,,,,
SAO FELIPE-BA,,,,,,,,,BA,,"910,08",,,,,,,-,,,,,,"910,08",,,,,,,"10.737,03",,,,,,,,
SAO FELIX-BA,,,,,,,,,BA,,"805,07",,,,,,,-,,,,,,"805,07",,,,,,,"9.498,13",,,,,,,,
SAO FRANCISCO DO CONDE-BA,,,,,,,,,BA,,"2.003.229,95",,,,,,,"813.298,18",,,,,,"2.816.528,13",,,,,,,"28.377.119,64",,,,,,,,
SAO GONCALO DOS CAMPOS-BA,,,,,,,,,BA,,"1.015,09",,,,,,,-,,,,,,"1.015,09",,,,,,,"11.793,60",,,,,,,,
SAO JOSE DA VITORIA-BA,,,,,,,,,BA,,"700,06",,,,,,,-,,,,,,"700,06",,,,,,,"8.259,25",,,,,,,,
SAO JOSE DO JACUIPE-BA,,,,,,,,,BA,,"735,06",,,,,,,-,,,,,,"735,06",,,,,,,"8.672,20",,,,,,,,
SAO MIGUEL DAS MATAS-BA,,,,,,,,,BA,,"735,06",,,,,,,-,,,,,,"735,06",,,,,,,"8.672,20",,,,,,,,
SAO SEBASTIAO DO PASSE-BA,,,,,,,,,BA,,"389.149,64",,,,,,,"205.743,21",,,,,,"594.892,85",,,,,,,"6.077.309,79",,,,,,,,
SAPEACU-BA,,,,,,,,,BA,,"840,07",,,,,,,-,,,,,,"840,07",,,,,,,"9.911,10",,,,,,,,
SATIRO DIAS-BA,,,,,,,,,BA,,"89.799,69",,,,,,,"4.121,15",,,,,,"93.920,84",,,,,,,"1.042.469,71",,,,,,,,
SAUBARA-BA,,,,,,,,,BA,,"24.754,94",,,,,,,"273.770,38",,,,,,"298.525,32",,,,,,,"2.807.829,23",,,,,,,,
SERRA PRETA-BA,,,,,,,,,BA,,"805,07",,,,,,,-,,,,,,"805,07",,,,,,,"9.498,13",,,,,,,,
SERRINHA-BA,,,,,,,,,BA,,"1.225,11",,,,,,,-,,,,,,"1.225,11",,,,,,,"14.271,39",,,,,,,,
SERROLANDIA-BA,,,,,,,,,BA,,"770,07",,,,,,,-,,,,,,"770,07",,,,,,,"9.085,16",,,,,,,,
SIMOES FILHO-BA,,,,,,,,,BA,,"88.228,44",,,,,,,"2.473,37",,,,,,"90.701,81",,,,,,,"900.226,41",,,,,,,,
SITIO DO QUINTO-BA,,,,,,,,,BA,,"770,07",,,,,,,-,,,,,,"770,07",,,,,,,"9.267,49",,,,,,,,
TANQUINHO-BA,,,,,,,,,BA,,"700,06",,,,,,,-,,,,,,"700,06",,,,,,,"8.259,25",,,,,,,,
TAPEROA-BA,,,,,,,,,BA,,"875,08",,,,,,,-,,,,,,"875,08",,,,,,,"10.324,07",,,,,,,,
TAPIRAMUTA-BA,,,,,,,,,BA,,"840,07",,,,,,,-,,,,,,"840,07",,,,,,,"9.911,10",,,,,,,,
TEIXEIRA DE FREITAS-BA,,,,,,,,,BA,,"1.365,12",,,,,,,-,,,,,,"1.365,12",,,,,,,"15.923,23",,,,,,,,
TEODORO SAMPAIO-BA,,,,,,,,,BA,,"86.152,30",,,,,,,"1.501,82",,,,,,"87.654,12",,,,,,,"871.685,34",,,,,,,,
TEOFILANDIA-BA,,,,,,,,,BA,,"910,08",,,,,,,-,,,,,,"910,08",,,,,,,"10.737,03",,,,,,,,
TEOLANDIA-BA,,,,,,,,,BA,,"805,07",,,,,,,-,,,,,,"805,07",,,,,,,"9.315,80",,,,,,,,
TERRA NOVA-BA,,,,,,,,,BA,,"1.955,94",,,,,,,"764,88",,,,,,"2.720,82",,,,,,,"20.675,35",,,,,,,,
TUCANO-BA,,,,,,,,,BA,,"1.120,10",,,,,,,-,,,,,,"1.120,10",,,,,,,"13.214,83",,,,,,,,
UAUA-BA,,,,,,,,,BA,,"945,08",,,,,,,-,,,,,,"945,08",,,,,,,"11.149,98",,,,,,,,
UBAIRA-BA,,,,,,,,,BA,,"875,08",,,,,,,-,,,,,,"875,08",,,,,,,"10.506,40",,,,,,,,
UBAITABA-BA,,,,,,,,,BA,,"910,08",,,,,,,-,,,,,,"910,08",,,,,,,"10.737,03",,,,,,,,
UBATA-BA,,,,,,,,,BA,,"945,08",,,,,,,-,,,,,,"945,08",,,,,,,"11.149,98",,,,,,,,
UNA-BA,,,,,,,,,BA,,"945,08",,,,,,,-,,,,,,"945,08",,,,,,,"11.149,98",,,,,,,,
URUCUCA-BA,,,,,,,,,BA,,"875,08",,,,,,,-,,,,,,"875,08",,,,,,,"10.506,40",,,,,,,,
VALENCA-BA,,,,,,,,,BA,,"25.147,87",,,,,,,-,,,,,,"25.147,87",,,,,,,"296.469,28",,,,,,,,
VALENTE-BA,,,,,,,,,BA,,"945,08",,,,,,,-,,,,,,"945,08",,,,,,,"10.967,65",,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VARZEA DA ROCA-BA,,,,,,,,,BA,,"770,07",,,,,,,-,,,,,,"770,07",,,,,,,"9.267,49",,,,,,,,
VARZEA DO POCO-BA,,,,,,,,,BA,,"700,06",,,,,,,-,,,,,,"700,06",,,,,,,"8.259,25",,,,,,,,
VARZEA NOVA-BA,,,,,,,,,BA,,"770,07",,,,,,,-,,,,,,"770,07",,,,,,,"9.085,16",,,,,,,,
VARZEDO-BA,,,,,,,,,BA,,"700,06",,,,,,,-,,,,,,"700,06",,,,,,,"8.259,25",,,,,,,,
VERA CRUZ-BA,,,,,,,,,BA,,"88.793,80",,,,,,,"1.011,25",,,,,,"89.805,05",,,,,,,"865.012,07",,,,,,,,
VEREDA-BA,,,,,,,,,BA,,"700,06",,,,,,,-,,,,,,"700,06",,,,,,,"8.259,25",,,,,,,,
VITORIA DA CONQUISTA-BA,,,,,,,,,BA,,"1.400,12",,,,,,,-,,,,,,"1.400,12",,,,,,,"16.518,52",,,,,,,,
WENCESLAU GUIMARAES-BA,,,,,,,,,BA,,"910,08",,,,,,,-,,,,,,"910,08",,,,,,,"10.737,03",,,,,,,,
BAHIA  TOTAL,,,,,,,,,,,"8.444.680,66",,,,,,,"6.115.429,09",,,,,,"14.560.109,75",,,,,,,"145.669.948,62",,,,,,,,
ACARAU-CE,,,,,,,,,CE,,"2.735,52",,,,,,,-,,,,,,"2.735,52",,,,,,,"25.814,46",,,,,,,,
ALCANTARAS-CE,,,,,,,,,CE,,"1.740,78",,,,,,,-,,,,,,"1.740,78",,,,,,,"16.582,92",,,,,,,,
AMONTADA-CE,,,,,,,,,CE,,"56.252,91",,,,,,,"81.771,31",,,,,,"138.024,22",,,,,,,"1.349.702,71",,,,,,,,
APUIARES-CE,,,,,,,,,CE,,"1.823,68",,,,,,,-,,,,,,"1.823,68",,,,,,,"17.372,60",,,,,,,,
AQUIRAZ-CE,,,,,,,,,CE,,-,,,,,,,"10.148,63",,,,,,"10.148,63",,,,,,,"113.172,50",,,,,,,,
ARACATI-CE,,,,,,,,,CE,,"132.067,00",,,,,,,"22.444,11",,,,,,"154.511,11",,,,,,,"1.611.452,16",,,,,,,,
ARARENDA-CE,,,,,,,,,CE,,"1.740,78",,,,,,,-,,,,,,"1.740,78",,,,,,,"16.582,92",,,,,,,,
BARROQUINHA-CE,,,,,,,,,CE,,"1.906,57",,,,,,,-,,,,,,"1.906,57",,,,,,,"18.162,26",,,,,,,,
BELA CRUZ-CE,,,,,,,,,CE,,"2.321,04",,,,,,,-,,,,,,"2.321,04",,,,,,,"22.110,59",,,,,,,,
CAMOCIM-CE,,,,,,,,,CE,,"2.735,52",,,,,,,-,,,,,,"2.735,52",,,,,,,"26.058,91",,,,,,,,
CANINDE-CE,,,,,,,,,CE,,"2.901,31",,,,,,,-,,,,,,"2.901,31",,,,,,,"27.638,26",,,,,,,,
CARIDADE-CE,,,,,,,,,CE,,"2.155,26",,,,,,,-,,,,,,"2.155,26",,,,,,,"20.042,34",,,,,,,,
CARIRE-CE,,,,,,,,,CE,,"2.072,36",,,,,,,-,,,,,,"2.072,36",,,,,,,"19.741,60",,,,,,,,
CARNAUBAL-CE,,,,,,,,,CE,,"1.989,47",,,,,,,-,,,,,,"1.989,47",,,,,,,"18.951,92",,,,,,,,
CATUNDA-CE,,,,,,,,,CE,,"1.657,89",,,,,,,-,,,,,,"1.657,89",,,,,,,"16.037,73",,,,,,,,
CAUCAIA-CE,,,,,,,,,CE,,-,,,,,,,-,,,,,,-,,,,,,,"92.113,72",,,,,,,,
CHAVAL-CE,,,,,,,,,CE,,"1.823,68",,,,,,,-,,,,,,"1.823,68",,,,,,,"17.372,60",,,,,,,,
COREAU-CE,,,,,,,,,CE,,"2.155,26",,,,,,,-,,,,,,"2.155,26",,,,,,,"20.531,26",,,,,,,,
CRATEUS-CE,,,,,,,,,CE,,"2.901,31",,,,,,,-,,,,,,"2.901,31",,,,,,,"27.638,26",,,,,,,,
CROATA-CE,,,,,,,,,CE,,"1.989,47",,,,,,,-,,,,,,"1.989,47",,,,,,,"18.951,92",,,,,,,,
CRUZ-CE,,,,,,,,,CE,,"2.155,26",,,,,,,-,,,,,,"2.155,26",,,,,,,"20.531,26",,,,,,,,
FORQUILHA-CE,,,,,,,,,CE,,"2.155,26",,,,,,,-,,,,,,"2.155,26",,,,,,,"20.531,26",,,,,,,,
FORTALEZA-CE,,,,,,,,,CE,,"1.822.305,21",,,,,,,"13.531,51",,,,,,"1.835.836,72",,,,,,,"8.995.826,00",,,,,,,,
FRECHEIRINHA-CE,,,,,,,,,CE,,"1.823,68",,,,,,,-,,,,,,"1.823,68",,,,,,,"17.372,60",,,,,,,,
GENERAL SAMPAIO-CE,,,,,,,,,CE,,"1.657,89",,,,,,,-,,,,,,"1.657,89",,,,,,,"15.793,27",,,,,,,,
GRACA-CE,,,,,,,,,CE,,"1.906,57",,,,,,,-,,,,,,"1.906,57",,,,,,,"18.162,26",,,,,,,,
GRANJA-CE,,,,,,,,,CE,,"2.652,62",,,,,,,-,,,,,,"2.652,62",,,,,,,"25.269,25",,,,,,,,
GROAIRAS-CE,,,,,,,,,CE,,"1.740,78",,,,,,,-,,,,,,"1.740,78",,,,,,,"16.338,46",,,,,,,,
GUARACIABA DO NORTE-CE,,,,,,,,,CE,,"2.486,83",,,,,,,-,,,,,,"2.486,83",,,,,,,"23.689,93",,,,,,,,
HIDROLANDIA-CE,,,,,,,,,CE,,"2.072,36",,,,,,,-,,,,,,"2.072,36",,,,,,,"19.741,60",,,,,,,,
IBIAPINA-CE,,,,,,,,,CE,,"2.155,26",,,,,,,-,,,,,,"2.155,26",,,,,,,"20.531,26",,,,,,,,
ICAPUI-CE,,,,,,,,,CE,,"111.079,21",,,,,,,"21.709,94",,,,,,"132.789,15",,,,,,,"1.276.097,21",,,,,,,,
INDEPENDENCIA-CE,,,,,,,,,CE,,"2.238,15",,,,,,,-,,,,,,"2.238,15",,,,,,,"21.320,94",,,,,,,,
IPAPORANGA-CE,,,,,,,,,CE,,"1.740,78",,,,,,,-,,,,,,"1.740,78",,,,,,,"16.582,92",,,,,,,,
IPU-CE,,,,,,,,,CE,,"2.569,73",,,,,,,-,,,,,,"2.569,73",,,,,,,"24.235,14",,,,,,,,
IPUEIRAS-CE,,,,,,,,,CE,,"2.486,83",,,,,,,-,,,,,,"2.486,83",,,,,,,"23.689,93",,,,,,,,
IRAUCUBA-CE,,,,,,,,,CE,,"2.155,26",,,,,,,-,,,,,,"2.155,26",,,,,,,"20.531,26",,,,,,,,
ITAPAGE-CE,,,,,,,,,CE,,"2.652,62",,,,,,,-,,,,,,"2.652,62",,,,,,,"25.024,79",,,,,,,,
ITAPIPOCA-CE,,,,,,,,,CE,,"71.253,69",,,,,,,"78.490,12",,,,,,"149.743,81",,,,,,,"1.345.402,05",,,,,,,,
ITAREMA-CE,,,,,,,,,CE,,"56.252,91",,,,,,,"24.904,41",,,,,,"81.157,32",,,,,,,"809.012,37",,,,,,,,
JAGUARUANA-CE,,,,,,,,,CE,,"1.062,42",,,,,,,"446,21",,,,,,"1.508,63",,,,,,,"18.021,73",,,,,,,,
JIJOCA DE JERICOACOARA-CE,,,,,,,,,CE,,"1.989,47",,,,,,,-,,,,,,"1.989,47",,,,,,,"18.707,46",,,,,,,,
MARACANAU-CE,,,,,,,,,CE,,"0,43",,,,,,,-,,,,,,"0,43",,,,,,,"6.042.619,61",,,,,,,,
