MAIRI-BA,,,,,BA,,,,,"417,77",,,,,,,,-,,,,,,,"417,77",,,,,,,,,,"561,65",,,,,,,,,,
MANOEL VITORINO-BA,,,,,BA,,,,,"385,63",,,,,,,,-,,,,,,,"385,63",,,,,,,,,,"518,44",,,,,,,,,,
MARACAS-BA,,,,,BA,,,,,"449,91",,,,,,,,-,,,,,,,"449,91",,,,,,,,,,"604,86",,,,,,,,,,
MARAGOGIPE-BA,,,,,BA,,,,,"498,11",,,,,,,,-,,,,,,,"498,11",,,,,,,,,,"669,66",,,,,,,,,,
MARCIONILIO SOUZA-BA,,,,,BA,,,,,"337,43",,,,,,,,-,,,,,,,"337,43",,,,,,,,,,"453,64",,,,,,,,,,
MATA DE SAO JOAO-BA,,,,,BA,,,,,"143.478,64",,,,,,,,"63.519,27",,,,,,,"206.997,91",,,,,,,,,,"706.490,41",,,,,,,,,,
MIGUEL CALMON-BA,,,,,BA,,,,,"449,91",,,,,,,,-,,,,,,,"449,91",,,,,,,,,,"604,86",,,,,,,,,,
MILAGRES-BA,,,,,BA,,,,,"353,50",,,,,,,,-,,,,,,,"353,50",,,,,,,,,,"475,25",,,,,,,,,,
MIRANTE-BA,,,,,BA,,,,,"353,50",,,,,,,,-,,,,,,,"353,50",,,,,,,,,,"475,25",,,,,,,,,,
MONTE SANTO-BA,,,,,BA,,,,,"514,18",,,,,,,,-,,,,,,,"514,18",,,,,,,,,,"691,27",,,,,,,,,,
MUNDO NOVO-BA,,,,,BA,,,,,"417,77",,,,,,,,-,,,,,,,"417,77",,,,,,,,,,"561,65",,,,,,,,,,
MUNIZ FERREIRA-BA,,,,,BA,,,,,"321,36",,,,,,,,-,,,,,,,"321,36",,,,,,,,,,"432,03",,,,,,,,,,
MURITIBA-BA,,,,,BA,,,,,"449,91",,,,,,,,-,,,,,,,"449,91",,,,,,,,,,"604,86",,,,,,,,,,
MUTUIPE-BA,,,,,BA,,,,,"417,77",,,,,,,,-,,,,,,,"417,77",,,,,,,,,,"561,65",,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAZARE-BA,,,,,BA,,,,,"433,84",,,,,,,,-,,,,,,,"433,84",,,,,,,,,,"583,25",,,,,,,,,,
NORDESTINA-BA,,,,,BA,,,,,"337,43",,,,,,,,-,,,,,,,"337,43",,,,,,,,,,"453,64",,,,,,,,,,
NOVA CANAA-BA,,,,,BA,,,,,"369,57",,,,,,,,-,,,,,,,"369,57",,,,,,,,,,"496,85",,,,,,,,,,
NOVA FATIMA-BA,,,,,BA,,,,,"321,36",,,,,,,,-,,,,,,,"321,36",,,,,,,,,,"432,03",,,,,,,,,,
NOVA ITARANA-BA,,,,,BA,,,,,"321,36",,,,,,,,-,,,,,,,"321,36",,,,,,,,,,"432,03",,,,,,,,,,
NOVA SOURE-BA,,,,,BA,,,,,"433,84",,,,,,,,-,,,,,,,"433,84",,,,,,,,,,"583,25",,,,,,,,,,
NOVO TRIUNFO-BA,,,,,BA,,,,,"353,50",,,,,,,,-,,,,,,,"353,50",,,,,,,,,,"475,25",,,,,,,,,,
OLINDINA-BA,,,,,BA,,,,,"417,77",,,,,,,,-,,,,,,,"417,77",,,,,,,,,,"561,65",,,,,,,,,,
OURICANGAS-BA,,,,,BA,,,,,"321,36",,,,,,,,-,,,,,,,"321,36",,,,,,,,,,"432,03",,,,,,,,,,
OUROLANDIA-BA,,,,,BA,,,,,"369,57",,,,,,,,-,,,,,,,"369,57",,,,,,,,,,"496,85",,,,,,,,,,
PARIPIRANGA-BA,,,,,BA,,,,,"433,84",,,,,,,,-,,,,,,,"433,84",,,,,,,,,,"583,25",,,,,,,,,,
PAULO AFONSO-BA,,,,,BA,,,,,"594,52",,,,,,,,-,,,,,,,"594,52",,,,,,,,,,"799,28",,,,,,,,,,
PE DE SERRA-BA,,,,,BA,,,,,"353,50",,,,,,,,-,,,,,,,"353,50",,,,,,,,,,"475,25",,,,,,,,,,
PEDRAO-BA,,,,,BA,,,,,"321,36",,,,,,,,-,,,,,,,"321,36",,,,,,,,,,"432,03",,,,,,,,,,
PEDRO ALEXANDRE-BA,,,,,BA,,,,,"385,63",,,,,,,,-,,,,,,,"385,63",,,,,,,,,,"518,44",,,,,,,,,,
PINTADAS-BA,,,,,BA,,,,,"337,43",,,,,,,,-,,,,,,,"337,43",,,,,,,,,,"453,64",,,,,,,,,,
PIRITIBA-BA,,,,,BA,,,,,"401,70",,,,,,,,-,,,,,,,"401,70",,,,,,,,,,"540,05",,,,,,,,,,
PLANALTINO-BA,,,,,BA,,,,,"321,36",,,,,,,,-,,,,,,,"321,36",,,,,,,,,,"432,03",,,,,,,,,,
PLANALTO-BA,,,,,BA,,,,,"417,77",,,,,,,,-,,,,,,,"417,77",,,,,,,,,,"561,65",,,,,,,,,,
POCOES-BA,,,,,BA,,,,,"498,11",,,,,,,,-,,,,,,,"498,11",,,,,,,,,,"669,66",,,,,,,,,,
POJUCA-BA,,,,,BA,,,,,"545.548,30",,,,,,,,"438.219,85",,,,,,,"983.768,15",,,,,,,,,,"3.374.650,64",,,,,,,,,,
QUEIMADAS-BA,,,,,BA,,,,,"433,84",,,,,,,,-,,,,,,,"433,84",,,,,,,,,,"583,25",,,,,,,,,,
QUIJINGUE-BA,,,,,BA,,,,,"433,84",,,,,,,,-,,,,,,,"433,84",,,,,,,,,,"583,25",,,,,,,,,,
QUIXABEIRA-BA,,,,,BA,,,,,"321,36",,,,,,,,-,,,,,,,"321,36",,,,,,,,,,"432,03",,,,,,,,,,
RAFAEL JAMBEIRO-BA,,,,,BA,,,,,"417,77",,,,,,,,-,,,,,,,"417,77",,,,,,,,,,"561,65",,,,,,,,,,
RETIROLANDIA-BA,,,,,BA,,,,,"337,43",,,,,,,,-,,,,,,,"337,43",,,,,,,,,,"453,64",,,,,,,,,,
RIACHAO DO JACUIPE-BA,,,,,BA,,,,,"449,91",,,,,,,,-,,,,,,,"449,91",,,,,,,,,,"604,86",,,,,,,,,,
RIBEIRA DO AMPARO-BA,,,,,BA,,,,,"353,50",,,,,,,,-,,,,,,,"353,50",,,,,,,,,,"475,25",,,,,,,,,,
RIBEIRA DO POMBAL-BA,,,,,BA,,,,,"498,11",,,,,,,,-,,,,,,,"498,11",,,,,,,,,,"669,66",,,,,,,,,,
RIBEIRAO DO LARGO-BA,,,,,BA,,,,,"369,57",,,,,,,,-,,,,,,,"369,57",,,,,,,,,,"496,85",,,,,,,,,,
RIO REAL-BA,,,,,BA,,,,,"465,98",,,,,,,,-,,,,,,,"465,98",,,,,,,,,,"626,47",,,,,,,,,,
RUY BARBOSA-BA,,,,,BA,,,,,"449,91",,,,,,,,-,,,,,,,"449,91",,,,,,,,,,"604,86",,,,,,,,,,
SALINAS DA MARGARIDA-BA,,,,,BA,,,,,"9.337,91",,,,,,,,"142.412,11",,,,,,,"151.750,02",,,,,,,,,,"403.472,75",,,,,,,,,,
SALVADOR-BA,,,,,BA,,,,,"17.786,50",,,,,,,,"142.412,11",,,,,,,"160.198,61",,,,,,,,,,"414.831,22",,,,,,,,,,
SANTA BARBARA-BA,,,,,BA,,,,,"385,63",,,,,,,,-,,,,,,,"385,63",,,,,,,,,,"518,44",,,,,,,,,,
SANTA BRIGIDA-BA,,,,,BA,,,,,"385,63",,,,,,,,-,,,,,,,"385,63",,,,,,,,,,"518,44",,,,,,,,,,
SANTA INES-BA,,,,,BA,,,,,"337,43",,,,,,,,-,,,,,,,"337,43",,,,,,,,,,"453,64",,,,,,,,,,
SANTA TERESINHA-BA,,,,,BA,,,,,"321,36",,,,,,,,-,,,,,,,"321,36",,,,,,,,,,"432,03",,,,,,,,,,
SANTALUZ-BA,,,,,BA,,,,,"449,91",,,,,,,,-,,,,,,,"449,91",,,,,,,,,,"604,86",,,,,,,,,,
SANTANOPOLIS-BA,,,,,BA,,,,,"321,36",,,,,,,,-,,,,,,,"321,36",,,,,,,,,,"432,03",,,,,,,,,,
SANTO AMARO-BA,,,,,BA,,,,,"14.673,86",,,,,,,,"142.412,11",,,,,,,"157.085,97",,,,,,,,,,"410.646,52",,,,,,,,,,
SANTO ANTONIO DE JESUS-BA,,,,,BA,,,,,"562,39",,,,,,,,-,,,,,,,"562,39",,,,,,,,,,"756,08",,,,,,,,,,
SANTO ESTEVAO-BA,,,,,BA,,,,,"498,11",,,,,,,,-,,,,,,,"498,11",,,,,,,,,,"669,66",,,,,,,,,,
SAO DOMINGOS-BA,,,,,BA,,,,,"321,36",,,,,,,,-,,,,,,,"321,36",,,,,,,,,,"432,03",,,,,,,,,,
SAO FELIPE-BA,,,,,BA,,,,,"417,77",,,,,,,,-,,,,,,,"417,77",,,,,,,,,,"561,65",,,,,,,,,,
SAO FELIX-BA,,,,,BA,,,,,"353,50",,,,,,,,-,,,,,,,"353,50",,,,,,,,,,"475,25",,,,,,,,,,
SAO FRANCISCO DO CONDE-BA,,,,,BA,,,,,"1.018.592,99",,,,,,,,"159.815,89",,,,,,,"1.178.408,88",,,,,,,,,,"3.528.163,95",,,,,,,,,,
SAO GONCALO DOS CAMPOS-BA,,,,,BA,,,,,"433,84",,,,,,,,-,,,,,,,"433,84",,,,,,,,,,"583,25",,,,,,,,,,
SAO JOSE DO JACUIPE-BA,,,,,BA,,,,,"321,36",,,,,,,,-,,,,,,,"321,36",,,,,,,,,,"432,03",,,,,,,,,,
SAO MIGUEL DAS MATAS-BA,,,,,BA,,,,,"337,43",,,,,,,,-,,,,,,,"337,43",,,,,,,,,,"453,64",,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAO SEBASTIAO DO PASSE-BA,,,,,BA,,,,,"246.008,62",,,,,,,,"143.416,98",,,,,,,"389.425,60",,,,,,,,,,"1.367.277,77",,,,,,,,,,
SAPEACU-BA,,,,,BA,,,,,"385,63",,,,,,,,-,,,,,,,"385,63",,,,,,,,,,"518,44",,,,,,,,,,
SATIRO DIAS-BA,,,,,BA,,,,,"26.690,81",,,,,,,,"13.415,64",,,,,,,"40.106,45",,,,,,,,,,"165.304,72",,,,,,,,,,
SAUBARA-BA,,,,,BA,,,,,"9.337,91",,,,,,,,"142.412,11",,,,,,,"151.750,02",,,,,,,,,,"403.472,75",,,,,,,,,,
SERRA PRETA-BA,,,,,BA,,,,,"385,63",,,,,,,,-,,,,,,,"385,63",,,,,,,,,,"518,44",,,,,,,,,,
SERRINHA-BA,,,,,BA,,,,,"546,32",,,,,,,,-,,,,,,,"546,32",,,,,,,,,,"734,47",,,,,,,,,,
SERROLANDIA-BA,,,,,BA,,,,,"353,50",,,,,,,,-,,,,,,,"353,50",,,,,,,,,,"475,25",,,,,,,,,,
SIMOES FILHO-BA,,,,,BA,,,,,"62.089,37",,,,,,,,"2.477,69",,,,,,,"64.567,06",,,,,,,,,,"219.315,35",,,,,,,,,,
SITIO DO QUINTO-BA,,,,,BA,,,,,"385,63",,,,,,,,-,,,,,,,"385,63",,,,,,,,,,"518,44",,,,,,,,,,
TANQUINHO-BA,,,,,BA,,,,,"321,36",,,,,,,,-,,,,,,,"321,36",,,,,,,,,,"432,03",,,,,,,,,,
TAPIRAMUTA-BA,,,,,BA,,,,,"385,63",,,,,,,,-,,,,,,,"385,63",,,,,,,,,,"518,44",,,,,,,,,,
TEODORO SAMPAIO-BA,,,,,BA,,,,,"321,36",,,,,,,,-,,,,,,,"321,36",,,,,,,,,,"432,03",,,,,,,,,,
TEOFILANDIA-BA,,,,,BA,,,,,"417,77",,,,,,,,-,,,,,,,"417,77",,,,,,,,,,"561,65",,,,,,,,,,
TERRA NOVA-BA,,,,,BA,,,,,"353,50",,,,,,,,-,,,,,,,"353,50",,,,,,,,,,"475,25",,,,,,,,,,
TUCANO-BA,,,,,BA,,,,,"514,18",,,,,,,,-,,,,,,,"514,18",,,,,,,,,,"691,27",,,,,,,,,,
UAUA-BA,,,,,BA,,,,,"433,84",,,,,,,,-,,,,,,,"433,84",,,,,,,,,,"583,25",,,,,,,,,,
UBAIRA-BA,,,,,BA,,,,,"417,77",,,,,,,,-,,,,,,,"417,77",,,,,,,,,,"561,65",,,,,,,,,,
VALENTE-BA,,,,,BA,,,,,"401,70",,,,,,,,-,,,,,,,"401,70",,,,,,,,,,"540,05",,,,,,,,,,
VARZEA DA ROCA-BA,,,,,BA,,,,,"353,50",,,,,,,,-,,,,,,,"353,50",,,,,,,,,,"475,25",,,,,,,,,,
VARZEA DO POCO-BA,,,,,BA,,,,,"321,36",,,,,,,,-,,,,,,,"321,36",,,,,,,,,,"432,03",,,,,,,,,,
VARZEA NOVA-BA,,,,,BA,,,,,"369,57",,,,,,,,-,,,,,,,"369,57",,,,,,,,,,"496,85",,,,,,,,,,
VARZEDO-BA,,,,,BA,,,,,"321,36",,,,,,,,-,,,,,,,"321,36",,,,,,,,,,"432,03",,,,,,,,,,
VERA CRUZ-BA,,,,,BA,,,,,"449,91",,,,,,,,-,,,,,,,"449,91",,,,,,,,,,"604,86",,,,,,,,,,
VITORIA DA CONQUISTA-BA,,,,,BA,,,,,"642,73",,,,,,,,-,,,,,,,"642,73",,,,,,,,,,"864,09",,,,,,,,,,
BAHIA TOTAL,,,,,,,,,,"4.789.992,86",,,,,,,,"3.199.749,29",,,,,,,"7.989.742,15",,,,,,,,,,"26.053.684,25",,,,,,,,,,
ACARAU-CE,,,,,CE,,,,,"2.268,22",,,,,,,,-,,,,,,,"2.268,22",,,,,,,,,,"7.671,51",,,,,,,,,,
ALCANTARAS-CE,,,,,CE,,,,,"1.417,64",,,,,,,,-,,,,,,,"1.417,64",,,,,,,,,,"4.794,69",,,,,,,,,,
AMONTADA-CE,,,,,CE,,,,,"47.346,43",,,,,,,,"62.865,05",,,,,,,"110.211,48",,,,,,,,,,"364.558,46",,,,,,,,,,
APUIARES-CE,,,,,CE,,,,,"1.559,40",,,,,,,,-,,,,,,,"1.559,40",,,,,,,,,,"5.274,16",,,,,,,,,,
AQUIRAZ-CE,,,,,CE,,,,,-,,,,,,,,"4.613,78",,,,,,,"4.613,78",,,,,,,,,,"16.901,88",,,,,,,,,,
ARACATI-CE,,,,,CE,,,,,"577.290,90",,,,,,,,"14.270,16",,,,,,,"591.561,06",,,,,,,,,,"1.905.188,88",,,,,,,,,,
ARARENDA-CE,,,,,CE,,,,,"1.488,52",,,,,,,,-,,,,,,,"1.488,52",,,,,,,,,,"5.034,42",,,,,,,,,,
BARROQUINHA-CE,,,,,CE,,,,,"1.559,40",,,,,,,,-,,,,,,,"1.559,40",,,,,,,,,,"5.274,16",,,,,,,,,,
BELA CRUZ-CE,,,,,CE,,,,,"1.984,69",,,,,,,,-,,,,,,,"1.984,69",,,,,,,,,,"6.712,57",,,,,,,,,,
CAMOCIM-CE,,,,,CE,,,,,"2.268,22",,,,,,,,-,,,,,,,"2.268,22",,,,,,,,,,"7.671,51",,,,,,,,,,
CANINDE-CE,,,,,CE,,,,,"2.409,99",,,,,,,,-,,,,,,,"2.409,99",,,,,,,,,,"8.150,98",,,,,,,,,,
CARIDADE-CE,,,,,CE,,,,,"1.630,28",,,,,,,,-,,,,,,,"1.630,28",,,,,,,,,,"5.513,89",,,,,,,,,,
CARIRE-CE,,,,,CE,,,,,"1.772,05",,,,,,,,-,,,,,,,"1.772,05",,,,,,,,,,"5.993,37",,,,,,,,,,
CARNAUBAL-CE,,,,,CE,,,,,"1.630,28",,,,,,,,-,,,,,,,"1.630,28",,,,,,,,,,"5.513,89",,,,,,,,,,
CATUNDA-CE,,,,,CE,,,,,"1.417,64",,,,,,,,-,,,,,,,"1.417,64",,,,,,,,,,"4.794,69",,,,,,,,,,
CAUCAIA-CE,,,,,CE,,,,,-,,,,,,,,"4.613,78",,,,,,,"4.613,78",,,,,,,,,,"16.901,88",,,,,,,,,,
CHAVAL-CE,,,,,CE,,,,,"1.559,40",,,,,,,,-,,,,,,,"1.559,40",,,,,,,,,,"5.274,16",,,,,,,,,,
COREAU-CE,,,,,CE,,,,,"1.772,05",,,,,,,,-,,,,,,,"1.772,05",,,,,,,,,,"5.993,37",,,,,,,,,,
CRATEUS-CE,,,,,CE,,,,,"2.409,99",,,,,,,,-,,,,,,,"2.409,99",,,,,,,,,,"8.150,98",,,,,,,,,,
CROATA-CE,,,,,CE,,,,,"1.701,17",,,,,,,,-,,,,,,,"1.701,17",,,,,,,,,,"5.753,63",,,,,,,,,,
CRUZ-CE,,,,,CE,,,,,"1.772,05",,,,,,,,-,,,,,,,"1.772,05",,,,,,,,,,"5.993,37",,,,,,,,,,
FORQUILHA-CE,,,,,CE,,,,,"1.701,17",,,,,,,,-,,,,,,,"1.701,17",,,,,,,,,,"5.753,63",,,,,,,,,,
FORTALEZA-CE,,,,,CE,,,,,"98.421,84",,,,,,,,"6.151,71",,,,,,,"104.573,55",,,,,,,,,,"308.866,58",,,,,,,,,,
FRECHEIRINHA-CE,,,,,CE,,,,,"1.488,52",,,,,,,,-,,,,,,,"1.488,52",,,,,,,,,,"5.034,42",,,,,,,,,,
GENERAL SAMPAIO-CE,,,,,CE,,,,,"1.417,64",,,,,,,,-,,,,,,,"1.417,64",,,,,,,,,,"4.794,69",,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRACA-CE,,,,,CE,,,,,"1.630,28",,,,,,,,-,,,,,,,"1.630,28",,,,,,,,,,"5.513,89",,,,,,,,,,
GRANJA-CE,,,,,CE,,,,,"2.268,22",,,,,,,,-,,,,,,,"2.268,22",,,,,,,,,,"7.671,51",,,,,,,,,,
GROAIRAS-CE,,,,,CE,,,,,"1.417,64",,,,,,,,-,,,,,,,"1.417,64",,,,,,,,,,"4.794,69",,,,,,,,,,
GUARACIABA DO NORTE-CE,,,,,CE,,,,,"2.055,58",,,,,,,,-,,,,,,,"2.055,58",,,,,,,,,,"6.952,31",,,,,,,,,,
HIDROLANDIA-CE,,,,,CE,,,,,"1.701,17",,,,,,,,-,,,,,,,"1.701,17",,,,,,,,,,"5.753,63",,,,,,,,,,
HORIZONTE-CE,,,,,CE,,,,,-,,,,,,,,-,,,,,,,-,,,,,,,,,,"140,81",,,,,,,,,,
IBIAPINA-CE,,,,,CE,,,,,"1.842,93",,,,,,,,-,,,,,,,"1.842,93",,,,,,,,,,"6.233,11",,,,,,,,,,
ICAPUI-CE,,,,,CE,,,,,"70.658,08",,,,,,,,"13.959,68",,,,,,,"84.617,76",,,,,,,,,,"279.662,68",,,,,,,,,,
INDEPENDENCIA-CE,,,,,CE,,,,,"1.913,81",,,,,,,,-,,,,,,,"1.913,81",,,,,,,,,,"6.472,84",,,,,,,,,,
IPAPORANGA-CE,,,,,CE,,,,,"1.488,52",,,,,,,,-,,,,,,,"1.488,52",,,,,,,,,,"5.034,42",,,,,,,,,,
IPU-CE,,,,,CE,,,,,"2.126,46",,,,,,,,-,,,,,,,"2.126,46",,,,,,,,,,"7.192,04",,,,,,,,,,
IPUEIRAS-CE,,,,,CE,,,,,"2.126,46",,,,,,,,-,,,,,,,"2.126,46",,,,,,,,,,"7.192,04",,,,,,,,,,
IRAUCUBA-CE,,,,,CE,,,,,"1.772,05",,,,,,,,-,,,,,,,"1.772,05",,,,,,,,,,"5.993,37",,,,,,,,,,
ITAPAGE-CE,,,,,CE,,,,,"2.197,34",,,,,,,,-,,,,,,,"2.197,34",,,,,,,,,,"7.431,78",,,,,,,,,,
ITAPIPOCA-CE,,,,,CE,,,,,"58.774,88",,,,,,,,"55.957,01",,,,,,,"114.731,89",,,,,,,,,,"382.821,93",,,,,,,,,,
ITAREMA-CE,,,,,CE,,,,,"45.713,80",,,,,,,,"35.257,92",,,,,,,"80.971,72",,,,,,,,,,"287.275,92",,,,,,,,,,
JIJOCA DE JERICOACOARA-CE,,,,,CE,,,,,"1.559,40",,,,,,,,-,,,,,,,"1.559,40",,,,,,,,,,"5.274,16",,,,,,,,,,
MARACANAU-CE,,,,,CE,,,,,"532.941,59",,,,,,,,-,,,,,,,"532.941,59",,,,,,,,,,"1.667.272,42",,,,,,,,,,
MARCO-CE,,,,,CE,,,,,"1.842,93",,,,,,,,-,,,,,,,"1.842,93",,,,,,,,,,"6.233,11",,,,,,,,,,
MARTINOPOLE-CE,,,,,CE,,,,,"1.417,64",,,,,,,,-,,,,,,,"1.417,64",,,,,,,,,,"4.794,69",,,,,,,,,,
MASSAPE-CE,,,,,CE,,,,,"1.984,69",,,,,,,,-,,,,,,,"1.984,69",,,,,,,,,,"6.712,57",,,,,,,,,,
MERUOCA-CE,,,,,CE,,,,,"1.488,52",,,,,,,,-,,,,,,,"1.488,52",,,,,,,,,,"5.034,42",,,,,,,,,,
MIRAIMA-CE,,,,,CE,,,,,"1.488,52",,,,,,,,-,,,,,,,"1.488,52",,,,,,,,,,"5.034,42",,,,,,,,,,
MONSENHOR TABOSA-CE,,,,,CE,,,,,"1.701,17",,,,,,,,-,,,,,,,"1.701,17",,,,,,,,,,"5.753,63",,,,,,,,,,
MORAUJO-CE,,,,,CE,,,,,"1.417,64",,,,,,,,-,,,,,,,"1.417,64",,,,,,,,,,"4.794,69",,,,,,,,,,
MORRINHOS-CE,,,,,CE,,,,,"1.701,17",,,,,,,,-,,,,,,,"1.701,17",,,,,,,,,,"5.753,63",,,,,,,,,,
MUCAMBO-CE,,,,,CE,,,,,"1.559,40",,,,,,,,-,,,,,,,"1.559,40",,,,,,,,,,"5.274,16",,,,,,,,,,
NOVA RUSSAS-CE,,,,,CE,,,,,"1.984,69",,,,,,,,-,,,,,,,"1.984,69",,,,,,,,,,"6.712,57",,,,,,,,,,
NOVO ORIENTE-CE,,,,,CE,,,,,"1.913,81",,,,,,,,-,,,,,,,"1.913,81",,,,,,,,,,"6.472,84",,,,,,,,,,
PACAJUS-CE,,,,,CE,,,,,"40.514,53",,,,,,,,-,,,,,,,"40.514,53",,,,,,,,,,"87.565,86",,,,,,,,,,
PACUJA-CE,,,,,CE,,,,,"1.417,64",,,,,,,,-,,,,,,,"1.417,64",,,,,,,,,,"4.794,69",,,,,,,,,,
PARACURU-CE,,,,,CE,,,,,"44.081,16",,,,,,,,"73.786,97",,,,,,,"117.868,13",,,,,,,,,,"392.078,57",,,,,,,,,,
PARAIPABA-CE,,,,,CE,,,,,"1.913,81",,,,,,,,"2.633,47",,,,,,,"4.547,28",,,,,,,,,,"16.322,61",,,,,,,,,,
PARAMOTI-CE,,,,,CE,,,,,"1.488,52",,,,,,,,-,,,,,,,"1.488,52",,,,,,,,,,"5.034,42",,,,,,,,,,
PENTECOSTE-CE,,,,,CE,,,,,"2.055,58",,,,,,,,-,,,,,,,"2.055,58",,,,,,,,,,"6.952,31",,,,,,,,,,
PIRES FERREIRA-CE,,,,,CE,,,,,"1.417,64",,,,,,,,-,,,,,,,"1.417,64",,,,,,,,,,"4.794,69",,,,,,,,,,
PORANGA-CE,,,,,CE,,,,,"1.488,52",,,,,,,,-,,,,,,,"1.488,52",,,,,,,,,,"5.034,42",,,,,,,,,,
QUITERIANOPOLIS-CE,,,,,CE,,,,,"1.772,05",,,,,,,,-,,,,,,,"1.772,05",,,,,,,,,,"5.993,37",,,,,,,,,,
RERIUTABA-CE,,,,,CE,,,,,"1.842,93",,,,,,,,-,,,,,,,"1.842,93",,,,,,,,,,"6.233,11",,,,,,,,,,
SANTA QUITERIA-CE,,,,,CE,,,,,"2.197,34",,,,,,,,-,,,,,,,"2.197,34",,,,,,,,,,"7.431,78",,,,,,,,,,
SANTANA DO ACARAU-CE,,,,,CE,,,,,"1.913,81",,,,,,,,-,,,,,,,"1.913,81",,,,,,,,,,"6.472,84",,,,,,,,,,
SAO BENEDITO-CE,,,,,CE,,,,,"2.126,46",,,,,,,,-,,,,,,,"2.126,46",,,,,,,,,,"7.192,04",,,,,,,,,,
SAO GONCALO DO AMARANTE-CE,,,,,CE,,,,,"2.055,58",,,,,,,,-,,,,,,,"2.055,58",,,,,,,,,,"6.952,31",,,,,,,,,,
SAO LUIS DO CURU-CE,,,,,CE,,,,,"1.488,52",,,,,,,,-,,,,,,,"1.488,52",,,,,,,,,,"5.034,42",,,,,,,,,,
SENADOR SA-CE,,,,,CE,,,,,"1.417,64",,,,,,,,-,,,,,,,"1.417,64",,,,,,,,,,"4.794,69",,,,,,,,,,
SOBRAL-CE,,,,,CE,,,,,"2.835,28",,,,,,,,-,,,,,,,"2.835,28",,,,,,,,,,"9.589,40",,,,,,,,,,
TAMBORIL-CE,,,,,CE,,,,,"1.913,81",,,,,,,,-,,,,,,,"1.913,81",,,,,,,,,,"6.472,84",,,,,,,,,,
TEJUCUOCA-CE,,,,,CE,,,,,"1.559,40",,,,,,,,-,,,,,,,"1.559,40",,,,,,,,,,"5.274,16",,,,,,,,,,
TIANGUA-CE,,,,,CE,,,,,"2.339,10",,,,,,,,-,,,,,,,"2.339,10",,,,,,,,,,"7.911,24",,,,,,,,,,
TRAIRI-CE,,,,,CE,,,,,"50.611,71",,,,,,,,"77.659,55",,,,,,,"128.271,26",,,,,,,,,,"439.463,32",,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TURURU-CE,,,,,CE,,,,,"1.488,52",,,,,,,,-,,,,,,,"1.488,52",,,,,,,,,,"5.034,42",,,,,,,,,,
UBAJARA-CE,,,,,CE,,,,,"1.913,81",,,,,,,,-,,,,,,,"1.913,81",,,,,,,,,,"6.472,84",,,,,,,,,,
UMIRIM-CE,,,,,CE,,,,,"1.701,17",,,,,,,,-,,,,,,,"1.701,17",,,,,,,,,,"5.753,63",,,,,,,,,,
URUBURETAMA-CE,,,,,CE,,,,,"1.701,17",,,,,,,,-,,,,,,,"1.701,17",,,,,,,,,,"5.753,63",,,,,,,,,,
URUOCA-CE,,,,,CE,,,,,"1.488,52",,,,,,,,-,,,,,,,"1.488,52",,,,,,,,,,"5.034,42",,,,,,,,,,
VARJOTA-CE,,,,,CE,,,,,"1.701,17",,,,,,,,-,,,,,,,"1.701,17",,,,,,,,,,"5.753,63",,,,,,,,,,
VICOSA DO CEARA-CE,,,,,CE,,,,,"2.197,34",,,,,,,,-,,,,,,,"2.197,34",,,,,,,,,,"7.431,78",,,,,,,,,,
CEARA TOTAL,,,,,,,,,,"1.689.618,61",,,,,,,,"351.769,08",,,,,,,"2.041.387,69",,,,,,,,,,"6.575.447,49",,,,,,,,,,
AFONSO CLAUDIO-ES,,,,,ES,,,,,"25.601,60",,,,,,,,-,,,,,,,"25.601,60",,,,,,,,,,"76.012,64",,,,,,,,,,
AGUA DOCE DO NORTE-ES,,,,,ES,,,,,"19.421,90",,,,,,,,-,,,,,,,"19.421,90",,,,,,,,,,"57.664,76",,,,,,,,,,
AGUIA BRANCA-ES,,,,,ES,,,,,"17.656,27",,,,,,,,-,,,,,,,"17.656,27",,,,,,,,,,"52.422,51",,,,,,,,,,
ALEGRE-ES,,,,,ES,,,,,"24.718,79",,,,,,,,-,,,,,,,"24.718,79",,,,,,,,,,"73.391,52",,,,,,,,,,
ALFREDO CHAVES-ES,,,,,ES,,,,,"19.421,90",,,,,,,,-,,,,,,,"19.421,90",,,,,,,,,,"57.664,76",,,,,,,,,,
ALTO RIO NOVO-ES,,,,,ES,,,,,"17.656,27",,,,,,,,-,,,,,,,"17.656,27",,,,,,,,,,"52.422,51",,,,,,,,,,
ANCHIETA-ES,,,,,ES,,,,,"170.139,84",,,,,,,,-,,,,,,,"170.139,84",,,,,,,,,,"550.848,31",,,,,,,,,,
APIACA-ES,,,,,ES,,,,,"17.656,27",,,,,,,,-,,,,,,,"17.656,27",,,,,,,,,,"52.422,51",,,,,,,,,,
