ITABUNA-BA,,,,,,,,,BA,,,"1.421,61",,,,,,-,,,,,,,"1.421,61",,,,,,,"10.556,80",,,,,,,,,,,
ITACARE-BA,,,,,,,,,BA,,,"959,59",,,,,,-,,,,,,,"959,59",,,,,,,"7.125,83",,,,,,,,,,,
ITAGI-BA,,,,,,,,,BA,,,"781,88",,,,,,-,,,,,,,"781,88",,,,,,,"5.806,22",,,,,,,,,,,
ITAGIBA-BA,,,,,,,,,BA,,,"817,43",,,,,,-,,,,,,,"817,43",,,,,,,"6.252,48",,,,,,,,,,,
ITAGIMIRIM-BA,,,,,,,,,BA,,,"710,80",,,,,,-,,,,,,,"710,80",,,,,,,"5.278,39",,,,,,,,,,,
ITAJU DO COLONIA-BA,,,,,,,,,BA,,,"710,80",,,,,,-,,,,,,,"710,80",,,,,,,"5.278,39",,,,,,,,,,,
ITAJUIPE-BA,,,,,,,,,BA,,,"924,05",,,,,,-,,,,,,,"924,05",,,,,,,"6.861,91",,,,,,,,,,,
ITAMARAJU-BA,,,,,,,,,BA,,,"1.172,83",,,,,,-,,,,,,,"1.172,83",,,,,,,"8.891,69",,,,,,,,,,,
ITAMARI-BA,,,,,,,,,BA,,,"710,80",,,,,,-,,,,,,,"710,80",,,,,,,"5.278,39",,,,,,,,,,,
ITAMBE-BA,,,,,,,,,BA,,,"924,05",,,,,,-,,,,,,,"924,05",,,,,,,"7.408,91",,,,,,,,,,,
ITANAGRA-BA,,,,,,,,,BA,,,"98.964,20",,,,,,"13.963,30",,,,,,,"112.927,50",,,,,,,"733.799,73",,,,,,,,,,,
ITANHEM-BA,,,,,,,,,BA,,,"924,05",,,,,,-,,,,,,,"924,05",,,,,,,"6.861,91",,,,,,,,,,,
ITAPARICA-BA,,,,,,,,,BA,,,"113.789,63",,,,,,"297.759,08",,,,,,,"411.548,71",,,,,,,"2.301.212,59",,,,,,,,,,,
ITAPE-BA,,,,,,,,,BA,,,"746,34",,,,,,-,,,,,,,"746,34",,,,,,,"5.542,31",,,,,,,,,,,
ITAPEBI-BA,,,,,,,,,BA,,,"746,34",,,,,,-,,,,,,,"746,34",,,,,,,"5.542,31",,,,,,,,,,,
ITAPETINGA-BA,,,,,,,,,BA,,,"1.208,37",,,,,,-,,,,,,,"1.208,37",,,,,,,"8.790,94",,,,,,,,,,,
ITAPICURU-BA,,,,,,,,,BA,,,"1.030,67",,,,,,-,,,,,,,"1.030,67",,,,,,,"7.471,35",,,,,,,,,,,
ITAPITANGA-BA,,,,,,,,,BA,,,"746,34",,,,,,-,,,,,,,"746,34",,,,,,,"5.542,31",,,,,,,,,,,
ITAQUARA-BA,,,,,,,,,BA,,,"710,80",,,,,,-,,,,,,,"710,80",,,,,,,"5.278,39",,,,,,,,,,,
ITARANTIM-BA,,,,,,,,,BA,,,"888,51",,,,,,-,,,,,,,"888,51",,,,,,,"6.415,66",,,,,,,,,,,
ITATIM-BA,,,,,,,,,BA,,,"817,43",,,,,,-,,,,,,,"817,43",,,,,,,"6.070,15",,,,,,,,,,,
ITIRUCU-BA,,,,,,,,,BA,,,"781,88",,,,,,-,,,,,,,"781,88",,,,,,,"5.988,55",,,,,,,,,,,
ITIUBA-BA,,,,,,,,,BA,,,"1.066,21",,,,,,-,,,,,,,"1.066,21",,,,,,,"7.735,28",,,,,,,,,,,
ITORORO-BA,,,,,,,,,BA,,,"888,51",,,,,,-,,,,,,,"888,51",,,,,,,"6.780,32",,,,,,,,,,,
ITUBERA-BA,,,,,,,,,BA,,,"959,59",,,,,,-,,,,,,,"959,59",,,,,,,"6.943,50",,,,,,,,,,,
JACOBINA-BA,,,,,,,,,BA,,,"1.243,91",,,,,,-,,,,,,,"1.243,91",,,,,,,"9.237,20",,,,,,,,,,,
JAGUAQUARA-BA,,,,,,,,,BA,,,"1.137,29",,,,,,-,,,,,,,"1.137,29",,,,,,,"8.263,11",,,,,,,,,,,
JAGUARIPE-BA,,,,,,,,,BA,,,"25.533,82",,,,,,-,,,,,,,"25.533,82",,,,,,,"189.389,67",,,,,,,,,,,
JANDAIRA-BA,,,,,,,,,BA,,,"746,34",,,,,,-,,,,,,,"746,34",,,,,,,"5.359,98",,,,,,,,,,,
JEQUIE-BA,,,,,,,,,BA,,,"1.421,61",,,,,,-,,,,,,,"1.421,61",,,,,,,"10.556,80",,,,,,,,,,,
JEREMOABO-BA,,,,,,,,,BA,,,"1.066,21",,,,,,-,,,,,,,"1.066,21",,,,,,,"7.917,61",,,,,,,,,,,
JIQUIRICA-BA,,,,,,,,,BA,,,"817,43",,,,,,-,,,,,,,"817,43",,,,,,,"5.887,82",,,,,,,,,,,
JITAUNA-BA,,,,,,,,,BA,,,"817,43",,,,,,-,,,,,,,"817,43",,,,,,,"6.252,48",,,,,,,,,,,
JUCURUCU-BA,,,,,,,,,BA,,,"746,34",,,,,,-,,,,,,,"746,34",,,,,,,"5.542,31",,,,,,,,,,,
JUSSARI-BA,,,,,,,,,BA,,,"710,80",,,,,,-,,,,,,,"710,80",,,,,,,"5.278,39",,,,,,,,,,,
LAFAIETE COUTINHO-BA,,,,,,,,,BA,,,"710,80",,,,,,-,,,,,,,"710,80",,,,,,,"5.278,39",,,,,,,,,,,
LAJE-BA,,,,,,,,,BA,,,"924,05",,,,,,-,,,,,,,"924,05",,,,,,,"6.861,91",,,,,,,,,,,
LAJEDAO-BA,,,,,,,,,BA,,,"710,80",,,,,,-,,,,,,,"710,80",,,,,,,"5.278,39",,,,,,,,,,,
LAJEDINHO-BA,,,,,,,,,BA,,,"710,80",,,,,,-,,,,,,,"710,80",,,,,,,"5.278,39",,,,,,,,,,,
LAJEDO DO TABOCAL-BA,,,,,,,,,BA,,,"710,80",,,,,,-,,,,,,,"710,80",,,,,,,"5.278,39",,,,,,,,,,,
LAMARAO-BA,,,,,,,,,BA,,,"710,80",,,,,,-,,,,,,,"710,80",,,,,,,"5.460,72",,,,,,,,,,,
LAURO DE FREITAS-BA,,,,,,,,,BA,,,"1.421,61",,,,,,-,,,,,,,"1.421,61",,,,,,,"10.556,80",,,,,,,,,,,
MACAJUBA-BA,,,,,,,,,BA,,,"746,34",,,,,,-,,,,,,,"746,34",,,,,,,"5.542,31",,,,,,,,,,,
MACARANI-BA,,,,,,,,,BA,,,"852,97",,,,,,-,,,,,,,"852,97",,,,,,,"6.334,07",,,,,,,,,,,
MADRE DE DEUS-BA,,,,,,,,,BA,,,"1.161.822,53",,,,,,"1.374.893,22",,,,,,,"2.536.715,75",,,,,,,"17.856.964,92",,,,,,,,,,,
MAIQUINIQUE-BA,,,,,,,,,BA,,,"710,80",,,,,,-,,,,,,,"710,80",,,,,,,"5.278,39",,,,,,,,,,,
MAIRI-BA,,,,,,,,,BA,,,"888,51",,,,,,-,,,,,,,"888,51",,,,,,,"6.597,99",,,,,,,,,,,
MANOEL VITORINO-BA,,,,,,,,,BA,,,"817,43",,,,,,-,,,,,,,"817,43",,,,,,,"6.070,15",,,,,,,,,,,
MARACAS-BA,,,,,,,,,BA,,,"959,59",,,,,,-,,,,,,,"959,59",,,,,,,"7.490,50",,,,,,,,,,,
MARAGOGIPE-BA,,,,,,,,,BA,,,"25.533,82",,,,,,-,,,,,,,"25.533,82",,,,,,,"189.389,67",,,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MARAU-BA,,,,,,,,,BA,,,"888,51",,,,,,-,,,,,,,"888,51",,,,,,,"6.415,66",,,,,,,,,,,
MARCIONILIO SOUZA-BA,,,,,,,,,BA,,,"746,34",,,,,,-,,,,,,,"746,34",,,,,,,"5.542,31",,,,,,,,,,,
MASCOTE-BA,,,,,,,,,BA,,,"817,43",,,,,,-,,,,,,,"817,43",,,,,,,"6.252,48",,,,,,,,,,,
MATA DE SAO JOAO-BA,,,,,,,,,BA,,,"213.107,60",,,,,,"100.790,28",,,,,,,"313.897,88",,,,,,,"1.980.660,30",,,,,,,,,,,
MEDEIROS NETO-BA,,,,,,,,,BA,,,"924,05",,,,,,-,,,,,,,"924,05",,,,,,,"6.861,91",,,,,,,,,,,
MIGUEL CALMON-BA,,,,,,,,,BA,,,"959,59",,,,,,-,,,,,,,"959,59",,,,,,,"7.125,83",,,,,,,,,,,
MILAGRES-BA,,,,,,,,,BA,,,"746,34",,,,,,-,,,,,,,"746,34",,,,,,,"5.542,31",,,,,,,,,,,
MIRANTE-BA,,,,,,,,,BA,,,"746,34",,,,,,-,,,,,,,"746,34",,,,,,,"5.359,98",,,,,,,,,,,
MONTE SANTO-BA,,,,,,,,,BA,,,"1.137,29",,,,,,-,,,,,,,"1.137,29",,,,,,,"8.445,44",,,,,,,,,,,
MUCURI-BA,,,,,,,,,BA,,,"1.066,21",,,,,,-,,,,,,,"1.066,21",,,,,,,"7.735,28",,,,,,,,,,,
MUNDO NOVO-BA,,,,,,,,,BA,,,"959,59",,,,,,-,,,,,,,"959,59",,,,,,,"6.943,50",,,,,,,,,,,
MUNIZ FERREIRA-BA,,,,,,,,,BA,,,"710,80",,,,,,-,,,,,,,"710,80",,,,,,,"5.278,39",,,,,,,,,,,
MURITIBA-BA,,,,,,,,,BA,,,"995,13",,,,,,-,,,,,,,"995,13",,,,,,,"7.207,42",,,,,,,,,,,
MUTUIPE-BA,,,,,,,,,BA,,,"924,05",,,,,,-,,,,,,,"924,05",,,,,,,"6.861,91",,,,,,,,,,,
NAZARE-BA,,,,,,,,,BA,,,"959,59",,,,,,-,,,,,,,"959,59",,,,,,,"7.125,83",,,,,,,,,,,
NILO PECANHA-BA,,,,,,,,,BA,,,"781,88",,,,,,-,,,,,,,"781,88",,,,,,,"5.806,22",,,,,,,,,,,
NORDESTINA-BA,,,,,,,,,BA,,,"781,88",,,,,,-,,,,,,,"781,88",,,,,,,"5.806,22",,,,,,,,,,,
NOVA CANAA-BA,,,,,,,,,BA,,,"852,97",,,,,,-,,,,,,,"852,97",,,,,,,"6.516,40",,,,,,,,,,,
NOVA FATIMA-BA,,,,,,,,,BA,,,"710,80",,,,,,-,,,,,,,"710,80",,,,,,,"5.278,39",,,,,,,,,,,
NOVA IBIA-BA,,,,,,,,,BA,,,"710,80",,,,,,-,,,,,,,"710,80",,,,,,,"5.278,39",,,,,,,,,,,
NOVA ITARANA-BA,,,,,,,,,BA,,,"710,80",,,,,,-,,,,,,,"710,80",,,,,,,"5.278,39",,,,,,,,,,,
NOVA SOURE-BA,,,,,,,,,BA,,,"959,59",,,,,,-,,,,,,,"959,59",,,,,,,"7.125,83",,,,,,,,,,,
NOVA VICOSA-BA,,,,,,,,,BA,,,"1.066,21",,,,,,-,,,,,,,"1.066,21",,,,,,,"7.735,28",,,,,,,,,,,
NOVO TRIUNFO-BA,,,,,,,,,BA,,,"817,43",,,,,,-,,,,,,,"817,43",,,,,,,"6.070,15",,,,,,,,,,,
OLINDINA-BA,,,,,,,,,BA,,,"959,59",,,,,,-,,,,,,,"959,59",,,,,,,"6.943,50",,,,,,,,,,,
OURICANGAS-BA,,,,,,,,,BA,,,"710,80",,,,,,-,,,,,,,"710,80",,,,,,,"5.278,39",,,,,,,,,,,
OUROLANDIA-BA,,,,,,,,,BA,,,"852,97",,,,,,-,,,,,,,"852,97",,,,,,,"6.334,07",,,,,,,,,,,
PARIPIRANGA-BA,,,,,,,,,BA,,,"959,59",,,,,,-,,,,,,,"959,59",,,,,,,"7.308,16",,,,,,,,,,,
PAU BRASIL-BA,,,,,,,,,BA,,,"746,34",,,,,,-,,,,,,,"746,34",,,,,,,"5.724,63",,,,,,,,,,,
PAULO AFONSO-BA,,,,,,,,,BA,,,"1.314,99",,,,,,-,,,,,,,"1.314,99",,,,,,,"9.765,04",,,,,,,,,,,
PE DE SERRA-BA,,,,,,,,,BA,,,"781,88",,,,,,-,,,,,,,"781,88",,,,,,,"5.988,55",,,,,,,,,,,
PEDRAO-BA,,,,,,,,,BA,,,"710,80",,,,,,-,,,,,,,"710,80",,,,,,,"5.278,39",,,,,,,,,,,
PEDRO ALEXANDRE-BA,,,,,,,,,BA,,,"852,97",,,,,,-,,,,,,,"852,97",,,,,,,"6.334,07",,,,,,,,,,,
PINTADAS-BA,,,,,,,,,BA,,,"746,34",,,,,,-,,,,,,,"746,34",,,,,,,"5.542,31",,,,,,,,,,,
PIRAI DO NORTE-BA,,,,,,,,,BA,,,"710,80",,,,,,-,,,,,,,"710,80",,,,,,,"5.278,39",,,,,,,,,,,
PIRITIBA-BA,,,,,,,,,BA,,,"924,05",,,,,,-,,,,,,,"924,05",,,,,,,"7.044,24",,,,,,,,,,,
PLANALTINO-BA,,,,,,,,,BA,,,"710,80",,,,,,-,,,,,,,"710,80",,,,,,,"5.278,39",,,,,,,,,,,
PLANALTO-BA,,,,,,,,,BA,,,"959,59",,,,,,-,,,,,,,"959,59",,,,,,,"6.943,50",,,,,,,,,,,
POCOES-BA,,,,,,,,,BA,,,"1.101,75",,,,,,-,,,,,,,"1.101,75",,,,,,,"8.181,52",,,,,,,,,,,
POJUCA-BA,,,,,,,,,BA,,,"613.380,38",,,,,,"478.581,39",,,,,,,"1.091.961,77",,,,,,,"6.726.091,95",,,,,,,,,,,
PORTO SEGURO-BA,,,,,,,,,BA,,,"1.350,53",,,,,,-,,,,,,,"1.350,53",,,,,,,"10.028,96",,,,,,,,,,,
POTIRAGUA-BA,,,,,,,,,BA,,,"710,80",,,,,,-,,,,,,,"710,80",,,,,,,"5.460,72",,,,,,,,,,,
PRADO-BA,,,,,,,,,BA,,,"959,59",,,,,,-,,,,,,,"959,59",,,,,,,"7.125,83",,,,,,,,,,,
PRESIDENTE TANCREDO NEVES-BA,,,,,,,,,BA,,,"924,05",,,,,,-,,,,,,,"924,05",,,,,,,"6.861,91",,,,,,,,,,,
QUEIMADAS-BA,,,,,,,,,BA,,,"959,59",,,,,,-,,,,,,,"959,59",,,,,,,"7.125,83",,,,,,,,,,,
QUIJINGUE-BA,,,,,,,,,BA,,,"959,59",,,,,,-,,,,,,,"959,59",,,,,,,"7.125,83",,,,,,,,,,,
QUIXABEIRA-BA,,,,,,,,,BA,,,"710,80",,,,,,-,,,,,,,"710,80",,,,,,,"5.278,39",,,,,,,,,,,
RAFAEL JAMBEIRO-BA,,,,,,,,,BA,,,"924,05",,,,,,-,,,,,,,"924,05",,,,,,,"6.861,91",,,,,,,,,,,
RETIROLANDIA-BA,,,,,,,,,BA,,,"781,88",,,,,,-,,,,,,,"781,88",,,,,,,"5.623,90",,,,,,,,,,,
RIACHAO DO JACUIPE-BA,,,,,,,,,BA,,,"1.030,67",,,,,,-,,,,,,,"1.030,67",,,,,,,"7.653,69",,,,,,,,,,,
RIBEIRA DO AMPARO-BA,,,,,,,,,BA,,,"817,43",,,,,,-,,,,,,,"817,43",,,,,,,"6.070,15",,,,,,,,,,,
RIBEIRA DO POMBAL-BA,,,,,,,,,BA,,,"1.101,75",,,,,,-,,,,,,,"1.101,75",,,,,,,"8.181,52",,,,,,,,,,,
RIBEIRAO DO LARGO-BA,,,,,,,,,BA,,,"710,80",,,,,,-,,,,,,,"710,80",,,,,,,"5.825,37",,,,,,,,,,,
RIO REAL-BA,,,,,,,,,BA,,,"1.066,21",,,,,,-,,,,,,,"1.066,21",,,,,,,"7.917,61",,,,,,,,,,,
RUY BARBOSA-BA,,,,,,,,,BA,,,"995,13",,,,,,-,,,,,,,"995,13",,,,,,,"7.389,75",,,,,,,,,,,
SALINAS DA MARGARIDA-BA,,,,,,,,,BA,,,"26.331,76",,,,,,"297.123,39",,,,,,,"323.455,15",,,,,,,"1.743.348,71",,,,,,,,,,,
SALVADOR-BA,,,,,,,,,BA,,,"47.875,93",,,,,,"297.123,39",,,,,,,"344.999,32",,,,,,,"1.904.897,67",,,,,,,,,,,
SANTA BARBARA-BA,,,,,,,,,BA,,,"888,51",,,,,,-,,,,,,,"888,51",,,,,,,"6.597,99",,,,,,,,,,,
SANTA BRIGIDA-BA,,,,,,,,,BA,,,"817,43",,,,,,-,,,,,,,"817,43",,,,,,,"6.070,15",,,,,,,,,,,
SANTA CRUZ CABRALIA-BA,,,,,,,,,BA,,,"959,59",,,,,,-,,,,,,,"959,59",,,,,,,"7.125,83",,,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA CRUZ DA VITORIA-BA,,,,,,,,,BA,,,"710,80",,,,,,-,,,,,,,"710,80",,,,,,,"5.278,39",,,,,,,,,,,
SANTA INES-BA,,,,,,,,,BA,,,"746,34",,,,,,-,,,,,,,"746,34",,,,,,,"5.542,31",,,,,,,,,,,
SANTA LUZIA-BA,,,,,,,,,BA,,,"781,88",,,,,,-,,,,,,,"781,88",,,,,,,"5.988,55",,,,,,,,,,,
SANTA TERESINHA-BA,,,,,,,,,BA,,,"710,80",,,,,,-,,,,,,,"710,80",,,,,,,"5.278,39",,,,,,,,,,,
SANTALUZ-BA,,,,,,,,,BA,,,"1.030,67",,,,,,-,,,,,,,"1.030,67",,,,,,,"7.653,69",,,,,,,,,,,
SANTANOPOLIS-BA,,,,,,,,,BA,,,"710,80",,,,,,-,,,,,,,"710,80",,,,,,,"5.278,39",,,,,,,,,,,
SANTO AMARO-BA,,,,,,,,,BA,,,"39.497,64",,,,,,"297.123,39",,,,,,,"336.621,03",,,,,,,"1.842.073,08",,,,,,,,,,,
SANTO ANTONIO DE JESUS-BA,,,,,,,,,BA,,,"1.279,45",,,,,,-,,,,,,,"1.279,45",,,,,,,"9.501,12",,,,,,,,,,,
SANTO ESTEVAO-BA,,,,,,,,,BA,,,"1.101,75",,,,,,-,,,,,,,"1.101,75",,,,,,,"8.181,52",,,,,,,,,,,
SAO DOMINGOS-BA,,,,,,,,,BA,,,"710,80",,,,,,-,,,,,,,"710,80",,,,,,,"5.278,39",,,,,,,,,,,
SAO FELIPE-BA,,,,,,,,,BA,,,"924,05",,,,,,-,,,,,,,"924,05",,,,,,,"6.861,91",,,,,,,,,,,
SAO FELIX-BA,,,,,,,,,BA,,,"817,43",,,,,,-,,,,,,,"817,43",,,,,,,"6.070,15",,,,,,,,,,,
SAO FRANCISCO DO CONDE-BA,,,,,,,,,BA,,,"1.371.861,61",,,,,,"896.900,51",,,,,,,"2.268.762,12",,,,,,,"17.405.426,84",,,,,,,,,,,
SAO GONCALO DOS CAMPOS-BA,,,,,,,,,BA,,,"1.030,67",,,,,,-,,,,,,,"1.030,67",,,,,,,"7.471,35",,,,,,,,,,,
SAO JOSE DA VITORIA-BA,,,,,,,,,BA,,,"710,80",,,,,,-,,,,,,,"710,80",,,,,,,"5.278,39",,,,,,,,,,,
SAO JOSE DO JACUIPE-BA,,,,,,,,,BA,,,"746,34",,,,,,-,,,,,,,"746,34",,,,,,,"5.542,31",,,,,,,,,,,
SAO MIGUEL DAS MATAS-BA,,,,,,,,,BA,,,"746,34",,,,,,-,,,,,,,"746,34",,,,,,,"5.542,31",,,,,,,,,,,
SAO SEBASTIAO DO PASSE-BA,,,,,,,,,BA,,,"385.471,37",,,,,,"204.072,64",,,,,,,"589.544,01",,,,,,,"3.787.567,13",,,,,,,,,,,
SAPEACU-BA,,,,,,,,,BA,,,"852,97",,,,,,-,,,,,,,"852,97",,,,,,,"6.334,07",,,,,,,,,,,
SATIRO DIAS-BA,,,,,,,,,BA,,,"89.655,59",,,,,,"6.385,03",,,,,,,"96.040,62",,,,,,,"612.235,56",,,,,,,,,,,
SAUBARA-BA,,,,,,,,,BA,,,"25.134,86",,,,,,"297.123,39",,,,,,,"322.258,25",,,,,,,"1.734.373,76",,,,,,,,,,,
SERRA PRETA-BA,,,,,,,,,BA,,,"817,43",,,,,,-,,,,,,,"817,43",,,,,,,"6.070,15",,,,,,,,,,,
SERRINHA-BA,,,,,,,,,BA,,,"1.243,91",,,,,,-,,,,,,,"1.243,91",,,,,,,"9.054,87",,,,,,,,,,,
SERROLANDIA-BA,,,,,,,,,BA,,,"781,88",,,,,,-,,,,,,,"781,88",,,,,,,"5.806,22",,,,,,,,,,,
SIMOES FILHO-BA,,,,,,,,,BA,,,"84.991,36",,,,,,"1.995,50",,,,,,,"86.986,86",,,,,,,"557.721,11",,,,,,,,,,,
SITIO DO QUINTO-BA,,,,,,,,,BA,,,"781,88",,,,,,-,,,,,,,"781,88",,,,,,,"5.988,55",,,,,,,,,,,
TANQUINHO-BA,,,,,,,,,BA,,,"710,80",,,,,,-,,,,,,,"710,80",,,,,,,"5.278,39",,,,,,,,,,,
TAPEROA-BA,,,,,,,,,BA,,,"888,51",,,,,,-,,,,,,,"888,51",,,,,,,"6.597,99",,,,,,,,,,,
TAPIRAMUTA-BA,,,,,,,,,BA,,,"852,97",,,,,,-,,,,,,,"852,97",,,,,,,"6.334,07",,,,,,,,,,,
TEIXEIRA DE FREITAS-BA,,,,,,,,,BA,,,"1.386,07",,,,,,-,,,,,,,"1.386,07",,,,,,,"10.110,55",,,,,,,,,,,
TEODORO SAMPAIO-BA,,,,,,,,,BA,,,"83.773,52",,,,,,"1.691,31",,,,,,,"85.464,83",,,,,,,"540.692,90",,,,,,,,,,,
TEOFILANDIA-BA,,,,,,,,,BA,,,"924,05",,,,,,-,,,,,,,"924,05",,,,,,,"6.861,91",,,,,,,,,,,
TEOLANDIA-BA,,,,,,,,,BA,,,"817,43",,,,,,-,,,,,,,"817,43",,,,,,,"5.887,82",,,,,,,,,,,
TERRA NOVA-BA,,,,,,,,,BA,,,"2.027,88",,,,,,"803,67",,,,,,,"2.831,55",,,,,,,"9.942,25",,,,,,,,,,,
TUCANO-BA,,,,,,,,,BA,,,"1.137,29",,,,,,-,,,,,,,"1.137,29",,,,,,,"8.445,44",,,,,,,,,,,
UAUA-BA,,,,,,,,,BA,,,"959,59",,,,,,-,,,,,,,"959,59",,,,,,,"7.125,83",,,,,,,,,,,
UBAIRA-BA,,,,,,,,,BA,,,"888,51",,,,,,-,,,,,,,"888,51",,,,,,,"6.780,32",,,,,,,,,,,
UBAITABA-BA,,,,,,,,,BA,,,"924,05",,,,,,-,,,,,,,"924,05",,,,,,,"6.861,91",,,,,,,,,,,
UBATA-BA,,,,,,,,,BA,,,"959,59",,,,,,-,,,,,,,"959,59",,,,,,,"7.125,83",,,,,,,,,,,
UNA-BA,,,,,,,,,BA,,,"959,59",,,,,,-,,,,,,,"959,59",,,,,,,"7.125,83",,,,,,,,,,,
URUCUCA-BA,,,,,,,,,BA,,,"888,51",,,,,,-,,,,,,,"888,51",,,,,,,"6.780,32",,,,,,,,,,,
VALENCA-BA,,,,,,,,,BA,,,"25.533,82",,,,,,-,,,,,,,"25.533,82",,,,,,,"189.389,67",,,,,,,,,,,
VALENTE-BA,,,,,,,,,BA,,,"959,59",,,,,,-,,,,,,,"959,59",,,,,,,"6.943,50",,,,,,,,,,,
VARZEA DA ROCA-BA,,,,,,,,,BA,,,"781,88",,,,,,-,,,,,,,"781,88",,,,,,,"5.988,55",,,,,,,,,,,
VARZEA DO POCO-BA,,,,,,,,,BA,,,"710,80",,,,,,-,,,,,,,"710,80",,,,,,,"5.278,39",,,,,,,,,,,
VARZEA NOVA-BA,,,,,,,,,BA,,,"781,88",,,,,,-,,,,,,,"781,88",,,,,,,"5.806,22",,,,,,,,,,,
VARZEDO-BA,,,,,,,,,BA,,,"710,80",,,,,,-,,,,,,,"710,80",,,,,,,"5.278,39",,,,,,,,,,,
VERA CRUZ-BA,,,,,,,,,BA,,,"84.084,19",,,,,,"454,08",,,,,,,"84.538,27",,,,,,,"530.202,95",,,,,,,,,,,
VEREDA-BA,,,,,,,,,BA,,,"710,80",,,,,,-,,,,,,,"710,80",,,,,,,"5.278,39",,,,,,,,,,,
VITORIA DA CONQUISTA-BA,,,,,,,,,BA,,,"1.421,61",,,,,,-,,,,,,,"1.421,61",,,,,,,"10.556,80",,,,,,,,,,,
WENCESLAU GUIMARAES-BA,,,,,,,,,BA,,,"924,05",,,,,,-,,,,,,,"924,05",,,,,,,"6.861,91",,,,,,,,,,,
BAHIA  TOTAL,,,,,,,,,,,,"7.130.923,03",,,,,,"6.472.848,04",,,,,,,"13.603.771,07",,,,,,,"90.446.128,59",,,,,,,,,,,
ACARAU-CE,,,,,,,,,CE,,,"2.490,58",,,,,,-,,,,,,,"2.490,58",,,,,,,"15.758,66",,,,,,,,,,,
ALCANTARAS-CE,,,,,,,,,CE,,,"1.584,91",,,,,,-,,,,,,,"1.584,91",,,,,,,"10.183,79",,,,,,,,,,,
AMONTADA-CE,,,,,,,,,CE,,,"51.216,09",,,,,,"81.287,20",,,,,,,"132.503,29",,,,,,,"813.806,76",,,,,,,,,,,
APUIARES-CE,,,,,,,,,CE,,,"1.660,39",,,,,,-,,,,,,,"1.660,39",,,,,,,"10.668,74",,,,,,,,,,,
AQUIRAZ-CE,,,,,,,,,CE,,,-,,,,,,"10.185,95",,,,,,,"10.185,95",,,,,,,"69.667,33",,,,,,,,,,,
ARACATI-CE,,,,,,,,,CE,,,"126.678,57",,,,,,"21.117,13",,,,,,,"147.795,70",,,,,,,"1.028.379,06",,,,,,,,,,,
ARARENDA-CE,,,,,,,,,CE,,,"1.584,91",,,,,,-,,,,,,,"1.584,91",,,,,,,"10.183,79",,,,,,,,,,,
BARROQUINHA-CE,,,,,,,,,CE,,,"1.735,86",,,,,,-,,,,,,,"1.735,86",,,,,,,"11.153,68",,,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BELA CRUZ-CE,,,,,,,,,CE,,,"2.113,22",,,,,,-,,,,,,,"2.113,22",,,,,,,"13.578,41",,,,,,,,,,,
CAMOCIM-CE,,,,,,,,,CE,,,"2.490,58",,,,,,-,,,,,,,"2.490,58",,,,,,,"16.003,11",,,,,,,,,,,
CANINDE-CE,,,,,,,,,CE,,,"2.641,53",,,,,,-,,,,,,,"2.641,53",,,,,,,"16.973,01",,,,,,,,,,,
CARIDADE-CE,,,,,,,,,CE,,,"1.962,28",,,,,,-,,,,,,,"1.962,28",,,,,,,"12.119,59",,,,,,,,,,,
CARIRE-CE,,,,,,,,,CE,,,"1.886,80",,,,,,-,,,,,,,"1.886,80",,,,,,,"12.123,57",,,,,,,,,,,
CARNAUBAL-CE,,,,,,,,,CE,,,"1.811,33",,,,,,-,,,,,,,"1.811,33",,,,,,,"11.638,62",,,,,,,,,,,
CATUNDA-CE,,,,,,,,,CE,,,"1.509,44",,,,,,-,,,,,,,"1.509,44",,,,,,,"9.943,31",,,,,,,,,,,
CAUCAIA-CE,,,,,,,,,CE,,,-,,,,,,"10.185,95",,,,,,,"10.185,95",,,,,,,"69.667,33",,,,,,,,,,,
CHAVAL-CE,,,,,,,,,CE,,,"1.660,39",,,,,,-,,,,,,,"1.660,39",,,,,,,"10.668,74",,,,,,,,,,,
COREAU-CE,,,,,,,,,CE,,,"1.962,28",,,,,,-,,,,,,,"1.962,28",,,,,,,"12.608,51",,,,,,,,,,,
CRATEUS-CE,,,,,,,,,CE,,,"2.641,53",,,,,,-,,,,,,,"2.641,53",,,,,,,"16.973,01",,,,,,,,,,,
CROATA-CE,,,,,,,,,CE,,,"1.811,33",,,,,,-,,,,,,,"1.811,33",,,,,,,"11.638,62",,,,,,,,,,,
CRUZ-CE,,,,,,,,,CE,,,"1.962,28",,,,,,-,,,,,,,"1.962,28",,,,,,,"12.608,51",,,,,,,,,,,
FORQUILHA-CE,,,,,,,,,CE,,,"1.962,28",,,,,,-,,,,,,,"1.962,28",,,,,,,"12.608,51",,,,,,,,,,,
FORTALEZA-CE,,,,,,,,,CE,,,"80.974,07",,,,,,"13.581,28",,,,,,,"94.555,35",,,,,,,"3.718.488,58",,,,,,,,,,,
