POJUCA-BA,,,BA,,,,"684.510,71",,,,,"545.276,07",,,,,,"1.229.786,78",,,,"1.229.786,78",,,,,,,,,,,,
QUEIMADAS-BA,,,BA,,,,"70,00",,,,,-,,,,,,"70,00",,,,"70,00",,,,,,,,,,,,
QUIJINGUE-BA,,,BA,,,,"70,00",,,,,-,,,,,,"70,00",,,,"70,00",,,,,,,,,,,,
QUIXABEIRA-BA,,,BA,,,,"51,85",,,,,-,,,,,,"51,85",,,,"51,85",,,,,,,,,,,,
RAFAEL JAMBEIRO-BA,,,BA,,,,"67,41",,,,,-,,,,,,"67,41",,,,"67,41",,,,,,,,,,,,
RETIROLANDIA-BA,,,BA,,,,"54,45",,,,,-,,,,,,"54,45",,,,"54,45",,,,,,,,,,,,
RIACHAO DO JACUIPE-BA,,,BA,,,,"72,60",,,,,-,,,,,,"72,60",,,,"72,60",,,,,,,,,,,,
RIBEIRA DO AMPARO-BA,,,BA,,,,"57,04",,,,,-,,,,,,"57,04",,,,"57,04",,,,,,,,,,,,
RIBEIRA DO POMBAL-BA,,,BA,,,,"80,37",,,,,-,,,,,,"80,37",,,,"80,37",,,,,,,,,,,,
RIBEIRAO DO LARGO-BA,,,BA,,,,"59,63",,,,,-,,,,,,"59,63",,,,"59,63",,,,,,,,,,,,
RIO REAL-BA,,,BA,,,,"75,19",,,,,-,,,,,,"75,19",,,,"75,19",,,,,,,,,,,,
RUY BARBOSA-BA,,,BA,,,,"72,60",,,,,-,,,,,,"72,60",,,,"72,60",,,,,,,,,,,,
SALINAS DA MARGARIDA-BA,,,BA,,,,"1.506,81",,,,,"131.120,25",,,,,,"132.627,06",,,,"132.627,06",,,,,,,,,,,,
SALVADOR-BA,,,BA,,,,"2.870,11",,,,,"131.120,25",,,,,,"133.990,36",,,,"133.990,36",,,,,,,,,,,,
SANTA BARBARA-BA,,,BA,,,,"62,22",,,,,-,,,,,,"62,22",,,,"62,22",,,,,,,,,,,,
SANTA BRIGIDA-BA,,,BA,,,,"62,22",,,,,-,,,,,,"62,22",,,,"62,22",,,,,,,,,,,,
SANTA INES-BA,,,BA,,,,"54,45",,,,,-,,,,,,"54,45",,,,"54,45",,,,,,,,,,,,
SANTA TERESINHA-BA,,,BA,,,,"51,85",,,,,-,,,,,,"51,85",,,,"51,85",,,,,,,,,,,,
SANTALUZ-BA,,,BA,,,,"72,60",,,,,-,,,,,,"72,60",,,,"72,60",,,,,,,,,,,,
SANTANOPOLIS-BA,,,BA,,,,"51,85",,,,,-,,,,,,"51,85",,,,"51,85",,,,,,,,,,,,
SANTO AMARO-BA,,,BA,,,,"2.367,84",,,,,"131.120,25",,,,,,"133.488,09",,,,"133.488,09",,,,,,,,,,,,
SANTO ANTONIO DE JESUS-BA,,,BA,,,,"90,75",,,,,-,,,,,,"90,75",,,,"90,75",,,,,,,,,,,,
SANTO ESTEVAO-BA,,,BA,,,,"80,37",,,,,-,,,,,,"80,37",,,,"80,37",,,,,,,,,,,,
SAO DOMINGOS-BA,,,BA,,,,"51,85",,,,,-,,,,,,"51,85",,,,"51,85",,,,,,,,,,,,
SAO FELIPE-BA,,,BA,,,,"67,41",,,,,-,,,,,,"67,41",,,,"67,41",,,,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAO FELIX-BA,,,BA,,,,"57,04",,,,,-,,,,,,"57,04",,,,"57,04",,,,,,,,,,,,
SAO FRANCISCO DO CONDE-BA,,,BA,,,,"850.652,77",,,,,"152.705,14",,,,,,"1.003.357,91",,,,"1.003.357,91",,,,,,,,,,,,
SAO GONCALO DOS CAMPOS-BA,,,BA,,,,"70,00",,,,,-,,,,,,"70,00",,,,"70,00",,,,,,,,,,,,
SAO JOSE DO JACUIPE-BA,,,BA,,,,"51,85",,,,,-,,,,,,"51,85",,,,"51,85",,,,,,,,,,,,
SAO MIGUEL DAS MATAS-BA,,,BA,,,,"54,45",,,,,-,,,,,,"54,45",,,,"54,45",,,,,,,,,,,,
SAO SEBASTIAO DO PASSE-BA,,,BA,,,,"331.342,30",,,,,"203.311,06",,,,,,"534.653,36",,,,"534.653,36",,,,,,,,,,,,
SAPEACU-BA,,,BA,,,,"62,22",,,,,-,,,,,,"62,22",,,,"62,22",,,,,,,,,,,,
SATIRO DIAS-BA,,,BA,,,,"38.736,16",,,,,"19.723,71",,,,,,"58.459,87",,,,"58.459,87",,,,,,,,,,,,
SAUBARA-BA,,,BA,,,,"1.506,81",,,,,"131.120,25",,,,,,"132.627,06",,,,"132.627,06",,,,,,,,,,,,
SERRA PRETA-BA,,,BA,,,,"62,22",,,,,-,,,,,,"62,22",,,,"62,22",,,,,,,,,,,,
SERRINHA-BA,,,BA,,,,"88,15",,,,,-,,,,,,"88,15",,,,"88,15",,,,,,,,,,,,
SERROLANDIA-BA,,,BA,,,,"57,04",,,,,-,,,,,,"57,04",,,,"57,04",,,,,,,,,,,,
SIMOES FILHO-BA,,,BA,,,,"73.651,82",,,,,"3.644,18",,,,,,"77.296,00",,,,"77.296,00",,,,,,,,,,,,
SITIO DO QUINTO-BA,,,BA,,,,"62,22",,,,,-,,,,,,"62,22",,,,"62,22",,,,,,,,,,,,
TANQUINHO-BA,,,BA,,,,"51,85",,,,,-,,,,,,"51,85",,,,"51,85",,,,,,,,,,,,
TAPIRAMUTA-BA,,,BA,,,,"62,22",,,,,-,,,,,,"62,22",,,,"62,22",,,,,,,,,,,,
TEODORO SAMPAIO-BA,,,BA,,,,"51,85",,,,,-,,,,,,"51,85",,,,"51,85",,,,,,,,,,,,
TEOFILANDIA-BA,,,BA,,,,"67,41",,,,,-,,,,,,"67,41",,,,"67,41",,,,,,,,,,,,
TERRA NOVA-BA,,,BA,,,,"57,04",,,,,-,,,,,,"57,04",,,,"57,04",,,,,,,,,,,,
TUCANO-BA,,,BA,,,,"82,97",,,,,-,,,,,,"82,97",,,,"82,97",,,,,,,,,,,,
UAUA-BA,,,BA,,,,"70,00",,,,,-,,,,,,"70,00",,,,"70,00",,,,,,,,,,,,
UBAIRA-BA,,,BA,,,,"67,41",,,,,-,,,,,,"67,41",,,,"67,41",,,,,,,,,,,,
VALENTE-BA,,,BA,,,,"64,82",,,,,-,,,,,,"64,82",,,,"64,82",,,,,,,,,,,,
VARZEA DA ROCA-BA,,,BA,,,,"57,04",,,,,-,,,,,,"57,04",,,,"57,04",,,,,,,,,,,,
VARZEA DO POCO-BA,,,BA,,,,"51,85",,,,,-,,,,,,"51,85",,,,"51,85",,,,,,,,,,,,
VARZEA NOVA-BA,,,BA,,,,"59,63",,,,,-,,,,,,"59,63",,,,"59,63",,,,,,,,,,,,
VARZEDO-BA,,,BA,,,,"51,85",,,,,-,,,,,,"51,85",,,,"51,85",,,,,,,,,,,,
VERA CRUZ-BA,,,BA,,,,"72,60",,,,,-,,,,,,"72,60",,,,"72,60",,,,,,,,,,,,
VITORIA DA CONQUISTA-BA,,,BA,,,,"103,71",,,,,-,,,,,,"103,71",,,,"103,71",,,,,,,,,,,,
BAHIA TOTAL,,,,,,,"5.478.243,72",,,,,"3.857.278,60",,,,,,"9.335.522,32",,,,"9.335.522,32",,,,,,,,,,,,
ACARAU-CE,,,CE,,,,"2.614,47",,,,,-,,,,,,"2.614,47",,,,"2.614,47",,,,,,,,,,,,
ALCANTARAS-CE,,,CE,,,,"1.634,04",,,,,-,,,,,,"1.634,04",,,,"1.634,04",,,,,,,,,,,,
AMONTADA-CE,,,CE,,,,"54.573,90",,,,,"70.790,51",,,,,,"125.364,41",,,,"125.364,41",,,,,,,,,,,,
APUIARES-CE,,,CE,,,,"1.797,45",,,,,-,,,,,,"1.797,45",,,,"1.797,45",,,,,,,,,,,,
AQUIRAZ-CE,,,CE,,,,-,,,,,"4.539,91",,,,,,"4.539,91",,,,"4.539,91",,,,,,,,,,,,
ARACATI-CE,,,CE,,,,"616.739,06",,,,,"15.473,80",,,,,,"632.212,86",,,,"632.212,86",,,,,,,,,,,,
ARARENDA-CE,,,CE,,,,"1.715,74",,,,,-,,,,,,"1.715,74",,,,"1.715,74",,,,,,,,,,,,
BARROQUINHA-CE,,,CE,,,,"1.797,45",,,,,-,,,,,,"1.797,45",,,,"1.797,45",,,,,,,,,,,,
BELA CRUZ-CE,,,CE,,,,"2.287,66",,,,,-,,,,,,"2.287,66",,,,"2.287,66",,,,,,,,,,,,
CAMOCIM-CE,,,CE,,,,"2.614,47",,,,,-,,,,,,"2.614,47",,,,"2.614,47",,,,,,,,,,,,
CANINDE-CE,,,CE,,,,"2.777,87",,,,,-,,,,,,"2.777,87",,,,"2.777,87",,,,,,,,,,,,
CARIDADE-CE,,,CE,,,,"1.879,15",,,,,-,,,,,,"1.879,15",,,,"1.879,15",,,,,,,,,,,,
CARIRE-CE,,,CE,,,,"2.042,55",,,,,-,,,,,,"2.042,55",,,,"2.042,55",,,,,,,,,,,,
CARNAUBAL-CE,,,CE,,,,"1.879,15",,,,,-,,,,,,"1.879,15",,,,"1.879,15",,,,,,,,,,,,
CATUNDA-CE,,,CE,,,,"1.634,04",,,,,-,,,,,,"1.634,04",,,,"1.634,04",,,,,,,,,,,,
CAUCAIA-CE,,,CE,,,,-,,,,,"4.539,91",,,,,,"4.539,91",,,,"4.539,91",,,,,,,,,,,,
CHAVAL-CE,,,CE,,,,"1.797,45",,,,,-,,,,,,"1.797,45",,,,"1.797,45",,,,,,,,,,,,
COREAU-CE,,,CE,,,,"2.042,55",,,,,-,,,,,,"2.042,55",,,,"2.042,55",,,,,,,,,,,,
CRATEUS-CE,,,CE,,,,"2.777,87",,,,,-,,,,,,"2.777,87",,,,"2.777,87",,,,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CROATA-CE,,,CE,,,,"1.960,85",,,,,-,,,,,,"1.960,85",,,,"1.960,85",,,,,,,,,,,,
CRUZ-CE,,,CE,,,,"2.042,55",,,,,-,,,,,,"2.042,55",,,,"2.042,55",,,,,,,,,,,,
FORQUILHA-CE,,,CE,,,,"1.960,85",,,,,-,,,,,,"1.960,85",,,,"1.960,85",,,,,,,,,,,,
FORTALEZA-CE,,,CE,,,,"68.564,30",,,,,"6.053,21",,,,,,"74.617,51",,,,"74.617,51",,,,,,,,,,,,
FRECHEIRINHA-CE,,,CE,,,,"1.715,74",,,,,-,,,,,,"1.715,74",,,,"1.715,74",,,,,,,,,,,,
GENERAL SAMPAIO-CE,,,CE,,,,"1.634,04",,,,,-,,,,,,"1.634,04",,,,"1.634,04",,,,,,,,,,,,
GRACA-CE,,,CE,,,,"1.879,15",,,,,-,,,,,,"1.879,15",,,,"1.879,15",,,,,,,,,,,,
GRANJA-CE,,,CE,,,,"2.614,47",,,,,-,,,,,,"2.614,47",,,,"2.614,47",,,,,,,,,,,,
GROAIRAS-CE,,,CE,,,,"1.634,04",,,,,-,,,,,,"1.634,04",,,,"1.634,04",,,,,,,,,,,,
GUARACIABA DO NORTE-CE,,,CE,,,,"2.369,36",,,,,-,,,,,,"2.369,36",,,,"2.369,36",,,,,,,,,,,,
HIDROLANDIA-CE,,,CE,,,,"1.960,85",,,,,-,,,,,,"1.960,85",,,,"1.960,85",,,,,,,,,,,,
IBIAPINA-CE,,,CE,,,,"2.124,26",,,,,-,,,,,,"2.124,26",,,,"2.124,26",,,,,,,,,,,,
ICAPUI-CE,,,CE,,,,"82.374,85",,,,,"15.017,05",,,,,,"97.391,90",,,,"97.391,90",,,,,,,,,,,,
INDEPENDENCIA-CE,,,CE,,,,"2.205,96",,,,,-,,,,,,"2.205,96",,,,"2.205,96",,,,,,,,,,,,
IPAPORANGA-CE,,,CE,,,,"1.715,74",,,,,-,,,,,,"1.715,74",,,,"1.715,74",,,,,,,,,,,,
IPU-CE,,,CE,,,,"2.451,06",,,,,-,,,,,,"2.451,06",,,,"2.451,06",,,,,,,,,,,,
IPUEIRAS-CE,,,CE,,,,"2.451,06",,,,,-,,,,,,"2.451,06",,,,"2.451,06",,,,,,,,,,,,
IRAUCUBA-CE,,,CE,,,,"2.042,55",,,,,-,,,,,,"2.042,55",,,,"2.042,55",,,,,,,,,,,,
ITAPAGE-CE,,,CE,,,,"2.532,77",,,,,-,,,,,,"2.532,77",,,,"2.532,77",,,,,,,,,,,,
ITAPIPOCA-CE,,,CE,,,,"67.746,91",,,,,"60.290,00",,,,,,"128.036,91",,,,"128.036,91",,,,,,,,,,,,
ITAREMA-CE,,,CE,,,,"52.692,04",,,,,"46.519,90",,,,,,"99.211,94",,,,"99.211,94",,,,,,,,,,,,
JIJOCA DE JERICOACOARA-CE,,,CE,,,,"1.797,45",,,,,-,,,,,,"1.797,45",,,,"1.797,45",,,,,,,,,,,,
MARCO-CE,,,CE,,,,"2.124,26",,,,,-,,,,,,"2.124,26",,,,"2.124,26",,,,,,,,,,,,
MARTINOPOLE-CE,,,CE,,,,"1.634,04",,,,,-,,,,,,"1.634,04",,,,"1.634,04",,,,,,,,,,,,
MASSAPE-CE,,,CE,,,,"2.287,66",,,,,-,,,,,,"2.287,66",,,,"2.287,66",,,,,,,,,,,,
MERUOCA-CE,,,CE,,,,"1.715,74",,,,,-,,,,,,"1.715,74",,,,"1.715,74",,,,,,,,,,,,
MIRAIMA-CE,,,CE,,,,"1.715,74",,,,,-,,,,,,"1.715,74",,,,"1.715,74",,,,,,,,,,,,
MONSENHOR TABOSA-CE,,,CE,,,,"1.960,85",,,,,-,,,,,,"1.960,85",,,,"1.960,85",,,,,,,,,,,,
MORAUJO-CE,,,CE,,,,"1.634,04",,,,,-,,,,,,"1.634,04",,,,"1.634,04",,,,,,,,,,,,
MORRINHOS-CE,,,CE,,,,"1.960,85",,,,,-,,,,,,"1.960,85",,,,"1.960,85",,,,,,,,,,,,
MUCAMBO-CE,,,CE,,,,"1.797,45",,,,,-,,,,,,"1.797,45",,,,"1.797,45",,,,,,,,,,,,
NOVA RUSSAS-CE,,,CE,,,,"2.287,66",,,,,-,,,,,,"2.287,66",,,,"2.287,66",,,,,,,,,,,,
NOVO ORIENTE-CE,,,CE,,,,"2.205,96",,,,,-,,,,,,"2.205,96",,,,"2.205,96",,,,,,,,,,,,
PACUJA-CE,,,CE,,,,"1.634,04",,,,,-,,,,,,"1.634,04",,,,"1.634,04",,,,,,,,,,,,
PARACURU-CE,,,CE,,,,"50.810,18",,,,,"85.975,15",,,,,,"136.785,33",,,,"136.785,33",,,,,,,,,,,,
PARAIPABA-CE,,,CE,,,,"2.205,96",,,,,"3.439,35",,,,,,"5.645,31",,,,"5.645,31",,,,,,,,,,,,
PARAMOTI-CE,,,CE,,,,"1.715,74",,,,,-,,,,,,"1.715,74",,,,"1.715,74",,,,,,,,,,,,
PENTECOSTE-CE,,,CE,,,,"2.369,36",,,,,-,,,,,,"2.369,36",,,,"2.369,36",,,,,,,,,,,,
PIRES FERREIRA-CE,,,CE,,,,"1.634,04",,,,,-,,,,,,"1.634,04",,,,"1.634,04",,,,,,,,,,,,
PORANGA-CE,,,CE,,,,"1.715,74",,,,,-,,,,,,"1.715,74",,,,"1.715,74",,,,,,,,,,,,
QUITERIANOPOLIS-CE,,,CE,,,,"2.042,55",,,,,-,,,,,,"2.042,55",,,,"2.042,55",,,,,,,,,,,,
RERIUTABA-CE,,,CE,,,,"2.124,26",,,,,-,,,,,,"2.124,26",,,,"2.124,26",,,,,,,,,,,,
SANTA QUITERIA-CE,,,CE,,,,"2.532,77",,,,,-,,,,,,"2.532,77",,,,"2.532,77",,,,,,,,,,,,
SANTANA DO ACARAU-CE,,,CE,,,,"2.205,96",,,,,-,,,,,,"2.205,96",,,,"2.205,96",,,,,,,,,,,,
SAO BENEDITO-CE,,,CE,,,,"2.451,06",,,,,-,,,,,,"2.451,06",,,,"2.451,06",,,,,,,,,,,,
SAO GONCALO DO AMARANTE-CE,,,CE,,,,"2.369,36",,,,,-,,,,,,"2.369,36",,,,"2.369,36",,,,,,,,,,,,
SAO LUIS DO CURU-CE,,,CE,,,,"1.715,74",,,,,-,,,,,,"1.715,74",,,,"1.715,74",,,,,,,,,,,,
SENADOR SA-CE,,,CE,,,,"1.634,04",,,,,-,,,,,,"1.634,04",,,,"1.634,04",,,,,,,,,,,,
SOBRAL-CE,,,CE,,,,"3.268,09",,,,,-,,,,,,"3.268,09",,,,"3.268,09",,,,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAMBORIL-CE,,,CE,,,,"2.205,96",,,,,-,,,,,,"2.205,96",,,,"2.205,96",,,,,,,,,,,,
TEJUCUOCA-CE,,,CE,,,,"1.797,45",,,,,-,,,,,,"1.797,45",,,,"1.797,45",,,,,,,,,,,,
TIANGUA-CE,,,CE,,,,"2.696,17",,,,,-,,,,,,"2.696,17",,,,"2.696,17",,,,,,,,,,,,
TRAIRI-CE,,,CE,,,,"58.337,62",,,,,"88.185,91",,,,,,"146.523,53",,,,"146.523,53",,,,,,,,,,,,
TURURU-CE,,,CE,,,,"1.715,74",,,,,-,,,,,,"1.715,74",,,,"1.715,74",,,,,,,,,,,,
UBAJARA-CE,,,CE,,,,"2.205,96",,,,,-,,,,,,"2.205,96",,,,"2.205,96",,,,,,,,,,,,
UMIRIM-CE,,,CE,,,,"1.960,85",,,,,-,,,,,,"1.960,85",,,,"1.960,85",,,,,,,,,,,,
URUBURETAMA-CE,,,CE,,,,"1.960,85",,,,,-,,,,,,"1.960,85",,,,"1.960,85",,,,,,,,,,,,
URUOCA-CE,,,CE,,,,"1.715,74",,,,,-,,,,,,"1.715,74",,,,"1.715,74",,,,,,,,,,,,
VARJOTA-CE,,,CE,,,,"1.960,85",,,,,-,,,,,,"1.960,85",,,,"1.960,85",,,,,,,,,,,,
VICOSA DO CEARA-CE,,,CE,,,,"2.532,77",,,,,-,,,,,,"2.532,77",,,,"2.532,77",,,,,,,,,,,,
CEARA TOTAL,,,,,,,"1.193.918,82",,,,,"400.824,70",,,,,,"1.594.743,52",,,,"1.594.743,52",,,,,,,,,,,,
AFONSO CLAUDIO-ES,,,ES,,,,"23.832,33",,,,,-,,,,,,"23.832,33",,,,"23.832,33",,,,,,,,,,,,
AGUA DOCE DO NORTE-ES,,,ES,,,,"18.079,70",,,,,-,,,,,,"18.079,70",,,,"18.079,70",,,,,,,,,,,,
AGUIA BRANCA-ES,,,ES,,,,"16.436,09",,,,,-,,,,,,"16.436,09",,,,"16.436,09",,,,,,,,,,,,
ALEGRE-ES,,,ES,,,,"23.010,52",,,,,-,,,,,,"23.010,52",,,,"23.010,52",,,,,,,,,,,,
ALFREDO CHAVES-ES,,,ES,,,,"18.079,70",,,,,-,,,,,,"18.079,70",,,,"18.079,70",,,,,,,,,,,,
ALTO RIO NOVO-ES,,,ES,,,,"16.436,09",,,,,-,,,,,,"16.436,09",,,,"16.436,09",,,,,,,,,,,,
ANCHIETA-ES,,,ES,,,,"179.983,76",,,,,-,,,,,,"179.983,76",,,,"179.983,76",,,,,,,,,,,,
APIACA-ES,,,ES,,,,"16.436,09",,,,,-,,,,,,"16.436,09",,,,"16.436,09",,,,,,,,,,,,
ARACRUZ-ES,,,ES,,,,"179.983,76",,,,,"1.412.502,84",,,,,,"1.592.486,60",,,,"1.592.486,60",,,,,,,,,,,,
ATILIO VIVACQUA-ES,,,ES,,,,"16.436,09",,,,,-,,,,,,"16.436,09",,,,"16.436,09",,,,,,,,,,,,
BAIXO GUANDU-ES,,,ES,,,,"22.188,72",,,,,-,,,,,,"22.188,72",,,,"22.188,72",,,,,,,,,,,,
BARRA DE SAO FRANCISCO-ES,,,ES,,,,"24.654,13",,,,,-,,,,,,"24.654,13",,,,"24.654,13",,,,,,,,,,,,
BOA ESPERANCA-ES,,,ES,,,,"18.079,70",,,,,-,,,,,,"18.079,70",,,,"18.079,70",,,,,,,,,,,,
BOM JESUS DO NORTE-ES,,,ES,,,,"16.436,09",,,,,-,,,,,,"16.436,09",,,,"16.436,09",,,,,,,,,,,,
BREJETUBA-ES,,,ES,,,,"17.257,89",,,,,-,,,,,,"17.257,89",,,,"17.257,89",,,,,,,,,,,,
CACHOEIRO DE ITAPEMIRIM-ES,,,ES,,,,"32.872,18",,,,,-,,,,,,"32.872,18",,,,"32.872,18",,,,,,,,,,,,
CARIACICA-ES,,,ES,,,,"32.872,18",,,,,-,,,,,,"32.872,18",,,,"32.872,18",,,,,,,,,,,,
CASTELO-ES,,,ES,,,,"23.832,33",,,,,-,,,,,,"23.832,33",,,,"23.832,33",,,,,,,,,,,,
COLATINA-ES,,,ES,,,,"30.406,77",,,,,-,,,,,,"30.406,77",,,,"30.406,77",,,,,,,,,,,,
CONCEICAO DA BARRA-ES,,,ES,,,,"95.455,30",,,,,"17.831,02",,,,,,"113.286,32",,,,"113.286,32",,,,,,,,,,,,
CONCEICAO DO CASTELO-ES,,,ES,,,,"17.257,89",,,,,-,,,,,,"17.257,89",,,,"17.257,89",,,,,,,,,,,,
DIVINO DE SAO LOURENCO-ES,,,ES,,,,"16.436,09",,,,,-,,,,,,"16.436,09",,,,"16.436,09",,,,,,,,,,,,
DOMINGOS MARTINS-ES,,,ES,,,,"23.010,52",,,,,-,,,,,,"23.010,52",,,,"23.010,52",,,,,,,,,,,,
DORES DO RIO PRETO-ES,,,ES,,,,"16.436,09",,,,,-,,,,,,"16.436,09",,,,"16.436,09",,,,,,,,,,,,
ECOPORANGA-ES,,,ES,,,,"21.366,91",,,,,-,,,,,,"21.366,91",,,,"21.366,91",,,,,,,,,,,,
FUNDAO-ES,,,ES,,,,"18.079,70",,,,,"393.138,88",,,,,,"411.218,58",,,,"411.218,58",,,,,,,,,,,,
GOVERNADOR LINDENBERG-ES,,,ES,,,,"16.436,09",,,,,-,,,,,,"16.436,09",,,,"16.436,09",,,,,,,,,,,,
GUACUI-ES,,,ES,,,,"22.188,72",,,,,-,,,,,,"22.188,72",,,,"22.188,72",,,,,,,,,,,,
GUARAPARI-ES,,,ES,,,,"29.584,96",,,,,-,,,,,,"29.584,96",,,,"29.584,96",,,,,,,,,,,,
IBATIBA-ES,,,ES,,,,"20.545,11",,,,,-,,,,,,"20.545,11",,,,"20.545,11",,,,,,,,,,,,
IBIRACU-ES,,,ES,,,,"17.257,89",,,,,-,,,,,,"17.257,89",,,,"17.257,89",,,,,,,,,,,,
IBITIRAMA-ES,,,ES,,,,"16.436,09",,,,,-,,,,,,"16.436,09",,,,"16.436,09",,,,,,,,,,,,
ICONHA-ES,,,ES,,,,"17.257,89",,,,,-,,,,,,"17.257,89",,,,"17.257,89",,,,,,,,,,,,
IRUPI-ES,,,ES,,,,"17.257,89",,,,,-,,,,,,"17.257,89",,,,"17.257,89",,,,,,,,,,,,
ITAGUACU-ES,,,ES,,,,"18.901,50",,,,,-,,,,,,"18.901,50",,,,"18.901,50",,,,,,,,,,,,
ITAPEMIRIM-ES,,,ES,,,,"201.581,81",,,,,-,,,,,,"201.581,81",,,,"201.581,81",,,,,,,,,,,,
ITARANA-ES,,,ES,,,,"17.257,89",,,,,-,,,,,,"17.257,89",,,,"17.257,89",,,,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IUNA-ES,,,ES,,,,"22.188,72",,,,,-,,,,,,"22.188,72",,,,"22.188,72",,,,,,,,,,,,
JAGUARE-ES,,,ES,,,,"411.389,59",,,,,"175.796,88",,,,,,"587.186,47",,,,"587.186,47",,,,,,,,,,,,
JERONIMO MONTEIRO-ES,,,ES,,,,"17.257,89",,,,,-,,,,,,"17.257,89",,,,"17.257,89",,,,,,,,,,,,
JOAO NEIVA-ES,,,ES,,,,"18.901,50",,,,,-,,,,,,"18.901,50",,,,"18.901,50",,,,,,,,,,,,
LARANJA DA TERRA-ES,,,ES,,,,"17.257,89",,,,,-,,,,,,"17.257,89",,,,"17.257,89",,,,,,,,,,,,
LINHARES-ES,,,ES,,,,"1.225.231,75",,,,,"286.760,10",,,,,,"1.511.991,85",,,,"1.511.991,85",,,,,,,,,,,,
MANTENOPOLIS-ES,,,ES,,,,"18.079,70",,,,,-,,,,,,"18.079,70",,,,"18.079,70",,,,,,,,,,,,
MARATAIZES-ES,,,ES,,,,"23.010,52",,,,,-,,,,,,"23.010,52",,,,"23.010,52",,,,,,,,,,,,
MARECHAL FLORIANO-ES,,,ES,,,,"18.079,70",,,,,-,,,,,,"18.079,70",,,,"18.079,70",,,,,,,,,,,,
MARILANDIA-ES,,,ES,,,,"16.436,09",,,,,-,,,,,,"16.436,09",,,,"16.436,09",,,,,,,,,,,,
MIMOSO DO SUL-ES,,,ES,,,,"22.188,72",,,,,-,,,,,,"22.188,72",,,,"22.188,72",,,,,,,,,,,,
MONTANHA-ES,,,ES,,,,"19.723,31",,,,,-,,,,,,"19.723,31",,,,"19.723,31",,,,,,,,,,,,
MUCURICI-ES,,,ES,,,,"16.436,09",,,,,-,,,,,,"16.436,09",,,,"16.436,09",,,,,,,,,,,,
MUNIZ FREIRE-ES,,,ES,,,,"20.545,11",,,,,-,,,,,,"20.545,11",,,,"20.545,11",,,,,,,,,,,,
MUQUI-ES,,,ES,,,,"18.079,70",,,,,-,,,,,,"18.079,70",,,,"18.079,70",,,,,,,,,,,,
NOVA VENECIA-ES,,,ES,,,,"25.475,94",,,,,-,,,,,,"25.475,94",,,,"25.475,94",,,,,,,,,,,,
PANCAS-ES,,,ES,,,,"21.366,91",,,,,-,,,,,,"21.366,91",,,,"21.366,91",,,,,,,,,,,,
PEDRO CANARIO-ES,,,ES,,,,"21.366,91",,,,,-,,,,,,"21.366,91",,,,"21.366,91",,,,,,,,,,,,
PINHEIROS-ES,,,ES,,,,"21.366,91",,,,,-,,,,,,"21.366,91",,,,"21.366,91",,,,,,,,,,,,
PIUMA-ES,,,ES,,,,"18.901,50",,,,,-,,,,,,"18.901,50",,,,"18.901,50",,,,,,,,,,,,
PONTO BELO-ES,,,ES,,,,"16.436,09",,,,,-,,,,,,"16.436,09",,,,"16.436,09",,,,,,,,,,,,
PRESIDENTE KENNEDY-ES,,,ES,,,,"143.987,01",,,,,"473.697,65",,,,,,"617.684,66",,,,"617.684,66",,,,,,,,,,,,
RIO BANANAL-ES,,,ES,,,,"19.723,31",,,,,-,,,,,,"19.723,31",,,,"19.723,31",,,,,,,,,,,,
RIO NOVO DO SUL-ES,,,ES,,,,"17.257,89",,,,,-,,,,,,"17.257,89",,,,"17.257,89",,,,,,,,,,,,
SANTA LEOPOLDINA-ES,,,ES,,,,"18.079,70",,,,,-,,,,,,"18.079,70",,,,"18.079,70",,,,,,,,,,,,
SANTA MARIA DE JETIBA-ES,,,ES,,,,"23.010,52",,,,,-,,,,,,"23.010,52",,,,"23.010,52",,,,,,,,,,,,
SANTA TERESA-ES,,,ES,,,,"21.366,91",,,,,-,,,,,,"21.366,91",,,,"21.366,91",,,,,,,,,,,,
SAO DOMINGOS DO NORTE-ES,,,ES,,,,"16.436,09",,,,,-,,,,,,"16.436,09",,,,"16.436,09",,,,,,,,,,,,
SAO GABRIEL DA PALHA-ES,,,ES,,,,"22.188,72",,,,,-,,,,,,"22.188,72",,,,"22.188,72",,,,,,,,,,,,
SAO JOSE DO CALCADO-ES,,,ES,,,,"17.257,89",,,,,-,,,,,,"17.257,89",,,,"17.257,89",,,,,,,,,,,,
SAO MATEUS-ES,,,ES,,,,"1.178.491,60",,,,,"107.176,25",,,,,,"1.285.667,85",,,,"1.285.667,85",,,,,,,,,,,,
SAO ROQUE DO CANAA-ES,,,ES,,,,"17.257,89",,,,,-,,,,,,"17.257,89",,,,"17.257,89",,,,,,,,,,,,
SERRA-ES,,,ES,,,,"259.176,62",,,,,"641.534,62",,,,,,"900.711,24",,,,"900.711,24",,,,,,,,,,,,
