IRARA-BA,,,,,,,,BA,,,"1.316,48",,,,,,,,-,,,,,,"1.316,48",,,,,,"2.748,34",,,,,,,,,,,,
ITABELA-BA,,,,,,,,BA,,,"1.316,48",,,,,,,,-,,,,,,"1.316,48",,,,,,"2.748,34",,,,,,,,,,,,
ITABERABA-BA,,,,,,,,BA,,,"1.609,03",,,,,,,,-,,,,,,"1.609,03",,,,,,"3.359,08",,,,,,,,,,,,
ITABUNA-BA,,,,,,,,BA,,,"1.950,34",,,,,,,,-,,,,,,"1.950,34",,,,,,"4.071,62",,,,,,,,,,,,
ITACARE-BA,,,,,,,,BA,,,"1.316,48",,,,,,,,-,,,,,,"1.316,48",,,,,,"2.748,34",,,,,,,,,,,,
ITAGI-BA,,,,,,,,BA,,,"1.072,69",,,,,,,,-,,,,,,"1.072,69",,,,,,"2.239,39",,,,,,,,,,,,
ITAGIBA-BA,,,,,,,,BA,,,"1.170,20",,,,,,,,-,,,,,,"1.170,20",,,,,,"2.442,97",,,,,,,,,,,,
ITAGIMIRIM-BA,,,,,,,,BA,,,"975,17",,,,,,,,-,,,,,,"975,17",,,,,,"2.035,81",,,,,,,,,,,,
ITAJU DO COLONIA-BA,,,,,,,,BA,,,"975,17",,,,,,,,-,,,,,,"975,17",,,,,,"2.035,81",,,,,,,,,,,,
ITAJUIPE-BA,,,,,,,,BA,,,"1.267,72",,,,,,,,-,,,,,,"1.267,72",,,,,,"2.646,55",,,,,,,,,,,,
ITAMARAJU-BA,,,,,,,,BA,,,"1.657,79",,,,,,,,-,,,,,,"1.657,79",,,,,,"3.460,88",,,,,,,,,,,,
ITAMARI-BA,,,,,,,,BA,,,"975,17",,,,,,,,-,,,,,,"975,17",,,,,,"2.035,81",,,,,,,,,,,,
ITAMBE-BA,,,,,,,,BA,,,"1.414,00",,,,,,,,-,,,,,,"1.414,00",,,,,,"2.951,93",,,,,,,,,,,,
ITANAGRA-BA,,,,,,,,BA,,,"84.308,53",,,,,,,,"12.880,60",,,,,,"97.189,13",,,,,,"190.882,85",,,,,,,,,,,,
ITANHEM-BA,,,,,,,,BA,,,"1.267,72",,,,,,,,-,,,,,,"1.267,72",,,,,,"2.646,55",,,,,,,,,,,,
ITAPARICA-BA,,,,,,,,BA,,,"111.466,34",,,,,,,,"184.740,64",,,,,,"296.206,98",,,,,,"578.000,10",,,,,,,,,,,,
ITAPE-BA,,,,,,,,BA,,,"1.023,93",,,,,,,,-,,,,,,"1.023,93",,,,,,"2.137,60",,,,,,,,,,,,
ITAPEBI-BA,,,,,,,,BA,,,"1.023,93",,,,,,,,-,,,,,,"1.023,93",,,,,,"2.137,60",,,,,,,,,,,,
ITAPETINGA-BA,,,,,,,,BA,,,"1.609,03",,,,,,,,-,,,,,,"1.609,03",,,,,,"3.359,08",,,,,,,,,,,,
ITAPICURU-BA,,,,,,,,BA,,,"1.365,24",,,,,,,,-,,,,,,"1.365,24",,,,,,"2.850,13",,,,,,,,,,,,
ITAPITANGA-BA,,,,,,,,BA,,,"1.023,93",,,,,,,,-,,,,,,"1.023,93",,,,,,"2.137,60",,,,,,,,,,,,
ITAQUARA-BA,,,,,,,,BA,,,"975,17",,,,,,,,-,,,,,,"975,17",,,,,,"2.035,81",,,,,,,,,,,,
ITARANTIM-BA,,,,,,,,BA,,,"1.170,20",,,,,,,,-,,,,,,"1.170,20",,,,,,"2.442,97",,,,,,,,,,,,
ITATIM-BA,,,,,,,,BA,,,"1.121,45",,,,,,,,-,,,,,,"1.121,45",,,,,,"2.341,18",,,,,,,,,,,,
ITIRUCU-BA,,,,,,,,BA,,,"1.121,45",,,,,,,,-,,,,,,"1.121,45",,,,,,"2.341,18",,,,,,,,,,,,
ITIUBA-BA,,,,,,,,BA,,,"1.414,00",,,,,,,,-,,,,,,"1.414,00",,,,,,"2.951,93",,,,,,,,,,,,
ITORORO-BA,,,,,,,,BA,,,"1.267,72",,,,,,,,-,,,,,,"1.267,72",,,,,,"2.646,55",,,,,,,,,,,,
ITUBERA-BA,,,,,,,,BA,,,"1.267,72",,,,,,,,-,,,,,,"1.267,72",,,,,,"2.646,55",,,,,,,,,,,,
JACOBINA-BA,,,,,,,,BA,,,"1.706,55",,,,,,,,-,,,,,,"1.706,55",,,,,,"3.562,67",,,,,,,,,,,,
JAGUAQUARA-BA,,,,,,,,BA,,,"1.511,51",,,,,,,,-,,,,,,"1.511,51",,,,,,"3.155,50",,,,,,,,,,,,
JAGUARIPE-BA,,,,,,,,BA,,,"34.970,82",,,,,,,,-,,,,,,"34.970,82",,,,,,"73.006,61",,,,,,,,,,,,
JANDAIRA-BA,,,,,,,,BA,,,"975,17",,,,,,,,-,,,,,,"975,17",,,,,,"2.035,81",,,,,,,,,,,,
JEQUIE-BA,,,,,,,,BA,,,"1.950,34",,,,,,,,-,,,,,,"1.950,34",,,,,,"4.071,62",,,,,,,,,,,,
JEREMOABO-BA,,,,,,,,BA,,,"1.462,76",,,,,,,,-,,,,,,"1.462,76",,,,,,"3.053,72",,,,,,,,,,,,
JIQUIRICA-BA,,,,,,,,BA,,,"1.072,69",,,,,,,,-,,,,,,"1.072,69",,,,,,"2.239,39",,,,,,,,,,,,
JITAUNA-BA,,,,,,,,BA,,,"1.170,20",,,,,,,,-,,,,,,"1.170,20",,,,,,"2.442,97",,,,,,,,,,,,
JUCURUCU-BA,,,,,,,,BA,,,"1.023,93",,,,,,,,-,,,,,,"1.023,93",,,,,,"2.137,60",,,,,,,,,,,,
JUSSARI-BA,,,,,,,,BA,,,"975,17",,,,,,,,-,,,,,,"975,17",,,,,,"2.035,81",,,,,,,,,,,,
LAFAIETE COUTINHO-BA,,,,,,,,BA,,,"975,17",,,,,,,,-,,,,,,"975,17",,,,,,"2.035,81",,,,,,,,,,,,
LAJE-BA,,,,,,,,BA,,,"1.267,72",,,,,,,,-,,,,,,"1.267,72",,,,,,"2.646,55",,,,,,,,,,,,
LAJEDAO-BA,,,,,,,,BA,,,"975,17",,,,,,,,-,,,,,,"975,17",,,,,,"2.035,81",,,,,,,,,,,,
LAJEDINHO-BA,,,,,,,,BA,,,"975,17",,,,,,,,-,,,,,,"975,17",,,,,,"2.035,81",,,,,,,,,,,,
LAJEDO DO TABOCAL-BA,,,,,,,,BA,,,"975,17",,,,,,,,-,,,,,,"975,17",,,,,,"2.035,81",,,,,,,,,,,,
LAMARAO-BA,,,,,,,,BA,,,"1.023,93",,,,,,,,-,,,,,,"1.023,93",,,,,,"2.137,60",,,,,,,,,,,,
LAURO DE FREITAS-BA,,,,,,,,BA,,,"1.950,34",,,,,,,,-,,,,,,"1.950,34",,,,,,"4.071,62",,,,,,,,,,,,
MACAJUBA-BA,,,,,,,,BA,,,"1.023,93",,,,,,,,-,,,,,,"1.023,93",,,,,,"2.137,60",,,,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MACARANI-BA,,,,,,,,BA,,,"1.170,20",,,,,,,,-,,,,,,"1.170,20",,,,,,"2.442,97",,,,,,,,,,,,
MADRE DE DEUS-BA,,,,,,,,BA,,,"1.458.344,09",,,,,,,,"852.126,62",,,,,,"2.310.470,71",,,,,,"4.492.617,24",,,,,,,,,,,,
MAIQUINIQUE-BA,,,,,,,,BA,,,"975,17",,,,,,,,-,,,,,,"975,17",,,,,,"2.035,81",,,,,,,,,,,,
MAIRI-BA,,,,,,,,BA,,,"1.218,96",,,,,,,,-,,,,,,"1.218,96",,,,,,"2.544,76",,,,,,,,,,,,
MANOEL VITORINO-BA,,,,,,,,BA,,,"1.121,45",,,,,,,,-,,,,,,"1.121,45",,,,,,"2.341,18",,,,,,,,,,,,
MARACAS-BA,,,,,,,,BA,,,"1.414,00",,,,,,,,-,,,,,,"1.414,00",,,,,,"2.951,93",,,,,,,,,,,,
MARAGOGIPE-BA,,,,,,,,BA,,,"34.970,82",,,,,,,,-,,,,,,"34.970,82",,,,,,"73.006,61",,,,,,,,,,,,
MARAU-BA,,,,,,,,BA,,,"1.170,20",,,,,,,,-,,,,,,"1.170,20",,,,,,"2.442,97",,,,,,,,,,,,
MARCIONILIO SOUZA-BA,,,,,,,,BA,,,"1.023,93",,,,,,,,-,,,,,,"1.023,93",,,,,,"2.137,60",,,,,,,,,,,,
MASCOTE-BA,,,,,,,,BA,,,"1.170,20",,,,,,,,-,,,,,,"1.170,20",,,,,,"2.442,97",,,,,,,,,,,,
MATA DE SAO JOAO-BA,,,,,,,,BA,,,"182.025,76",,,,,,,,"86.194,49",,,,,,"268.220,25",,,,,,"483.412,40",,,,,,,,,,,,
MEDEIROS NETO-BA,,,,,,,,BA,,,"1.267,72",,,,,,,,-,,,,,,"1.267,72",,,,,,"2.646,55",,,,,,,,,,,,
MIGUEL CALMON-BA,,,,,,,,BA,,,"1.316,48",,,,,,,,-,,,,,,"1.316,48",,,,,,"2.748,34",,,,,,,,,,,,
MILAGRES-BA,,,,,,,,BA,,,"1.023,93",,,,,,,,-,,,,,,"1.023,93",,,,,,"2.137,60",,,,,,,,,,,,
MIRANTE-BA,,,,,,,,BA,,,"975,17",,,,,,,,-,,,,,,"975,17",,,,,,"2.035,81",,,,,,,,,,,,
MONTE SANTO-BA,,,,,,,,BA,,,"1.560,27",,,,,,,,-,,,,,,"1.560,27",,,,,,"3.257,29",,,,,,,,,,,,
MUCURI-BA,,,,,,,,BA,,,"1.414,00",,,,,,,,-,,,,,,"1.414,00",,,,,,"2.951,93",,,,,,,,,,,,
MUNDO NOVO-BA,,,,,,,,BA,,,"1.267,72",,,,,,,,-,,,,,,"1.267,72",,,,,,"2.646,55",,,,,,,,,,,,
MUNIZ FERREIRA-BA,,,,,,,,BA,,,"975,17",,,,,,,,-,,,,,,"975,17",,,,,,"2.035,81",,,,,,,,,,,,
MURITIBA-BA,,,,,,,,BA,,,"1.316,48",,,,,,,,-,,,,,,"1.316,48",,,,,,"2.748,34",,,,,,,,,,,,
MUTUIPE-BA,,,,,,,,BA,,,"1.267,72",,,,,,,,-,,,,,,"1.267,72",,,,,,"2.646,55",,,,,,,,,,,,
NAZARE-BA,,,,,,,,BA,,,"1.316,48",,,,,,,,-,,,,,,"1.316,48",,,,,,"2.748,34",,,,,,,,,,,,
NILO PECANHA-BA,,,,,,,,BA,,,"1.072,69",,,,,,,,-,,,,,,"1.072,69",,,,,,"2.239,39",,,,,,,,,,,,
NORDESTINA-BA,,,,,,,,BA,,,"1.072,69",,,,,,,,-,,,,,,"1.072,69",,,,,,"2.239,39",,,,,,,,,,,,
NOVA CANAA-BA,,,,,,,,BA,,,"1.218,96",,,,,,,,-,,,,,,"1.218,96",,,,,,"2.544,76",,,,,,,,,,,,
NOVA FATIMA-BA,,,,,,,,BA,,,"975,17",,,,,,,,-,,,,,,"975,17",,,,,,"2.035,81",,,,,,,,,,,,
NOVA IBIA-BA,,,,,,,,BA,,,"975,17",,,,,,,,-,,,,,,"975,17",,,,,,"2.035,81",,,,,,,,,,,,
NOVA ITARANA-BA,,,,,,,,BA,,,"975,17",,,,,,,,-,,,,,,"975,17",,,,,,"2.035,81",,,,,,,,,,,,
NOVA SOURE-BA,,,,,,,,BA,,,"1.316,48",,,,,,,,-,,,,,,"1.316,48",,,,,,"2.748,34",,,,,,,,,,,,
NOVA VICOSA-BA,,,,,,,,BA,,,"1.414,00",,,,,,,,-,,,,,,"1.414,00",,,,,,"2.951,93",,,,,,,,,,,,
NOVO TRIUNFO-BA,,,,,,,,BA,,,"1.121,45",,,,,,,,-,,,,,,"1.121,45",,,,,,"2.341,18",,,,,,,,,,,,
OLINDINA-BA,,,,,,,,BA,,,"1.267,72",,,,,,,,-,,,,,,"1.267,72",,,,,,"2.646,55",,,,,,,,,,,,
OURICANGAS-BA,,,,,,,,BA,,,"975,17",,,,,,,,-,,,,,,"975,17",,,,,,"2.035,81",,,,,,,,,,,,
OUROLANDIA-BA,,,,,,,,BA,,,"1.170,20",,,,,,,,-,,,,,,"1.170,20",,,,,,"2.442,97",,,,,,,,,,,,
PARIPIRANGA-BA,,,,,,,,BA,,,"1.365,24",,,,,,,,-,,,,,,"1.365,24",,,,,,"2.850,13",,,,,,,,,,,,
PAU BRASIL-BA,,,,,,,,BA,,,"1.072,69",,,,,,,,-,,,,,,"1.072,69",,,,,,"2.239,39",,,,,,,,,,,,
PAULO AFONSO-BA,,,,,,,,BA,,,"1.804,07",,,,,,,,-,,,,,,"1.804,07",,,,,,"3.766,25",,,,,,,,,,,,
PE DE SERRA-BA,,,,,,,,BA,,,"1.121,45",,,,,,,,-,,,,,,"1.121,45",,,,,,"2.341,18",,,,,,,,,,,,
PEDRAO-BA,,,,,,,,BA,,,"975,17",,,,,,,,-,,,,,,"975,17",,,,,,"2.035,81",,,,,,,,,,,,
PEDRO ALEXANDRE-BA,,,,,,,,BA,,,"1.170,20",,,,,,,,-,,,,,,"1.170,20",,,,,,"2.442,97",,,,,,,,,,,,
PINTADAS-BA,,,,,,,,BA,,,"1.023,93",,,,,,,,-,,,,,,"1.023,93",,,,,,"2.137,60",,,,,,,,,,,,
PIRAI DO NORTE-BA,,,,,,,,BA,,,"975,17",,,,,,,,-,,,,,,"975,17",,,,,,"2.035,81",,,,,,,,,,,,
PIRITIBA-BA,,,,,,,,BA,,,"1.316,48",,,,,,,,-,,,,,,"1.316,48",,,,,,"2.748,34",,,,,,,,,,,,
PLANALTINO-BA,,,,,,,,BA,,,"975,17",,,,,,,,-,,,,,,"975,17",,,,,,"2.035,81",,,,,,,,,,,,
PLANALTO-BA,,,,,,,,BA,,,"1.267,72",,,,,,,,-,,,,,,"1.267,72",,,,,,"2.646,55",,,,,,,,,,,,
POCOES-BA,,,,,,,,BA,,,"1.511,51",,,,,,,,-,,,,,,"1.511,51",,,,,,"3.155,50",,,,,,,,,,,,
POJUCA-BA,,,,,,,,BA,,,"521.967,05",,,,,,,,"403.511,83",,,,,,"925.478,88",,,,,,"1.783.218,86",,,,,,,,,,,,
PORTO SEGURO-BA,,,,,,,,BA,,,"1.852,83",,,,,,,,-,,,,,,"1.852,83",,,,,,"3.868,04",,,,,,,,,,,,
POTIRAGUA-BA,,,,,,,,BA,,,"1.023,93",,,,,,,,-,,,,,,"1.023,93",,,,,,"2.137,60",,,,,,,,,,,,
PRADO-BA,,,,,,,,BA,,,"1.316,48",,,,,,,,-,,,,,,"1.316,48",,,,,,"2.748,34",,,,,,,,,,,,
PRESIDENTE TANCREDO NEVES-BA,,,,,,,,BA,,,"1.267,72",,,,,,,,-,,,,,,"1.267,72",,,,,,"2.646,55",,,,,,,,,,,,
QUEIMADAS-BA,,,,,,,,BA,,,"1.316,48",,,,,,,,-,,,,,,"1.316,48",,,,,,"2.748,34",,,,,,,,,,,,
QUIJINGUE-BA,,,,,,,,BA,,,"1.316,48",,,,,,,,-,,,,,,"1.316,48",,,,,,"2.748,34",,,,,,,,,,,,
QUIXABEIRA-BA,,,,,,,,BA,,,"975,17",,,,,,,,-,,,,,,"975,17",,,,,,"2.035,81",,,,,,,,,,,,
RAFAEL JAMBEIRO-BA,,,,,,,,BA,,,"1.267,72",,,,,,,,-,,,,,,"1.267,72",,,,,,"2.646,55",,,,,,,,,,,,
RETIROLANDIA-BA,,,,,,,,BA,,,"1.023,93",,,,,,,,-,,,,,,"1.023,93",,,,,,"2.137,60",,,,,,,,,,,,
RIACHAO DO JACUIPE-BA,,,,,,,,BA,,,"1.414,00",,,,,,,,-,,,,,,"1.414,00",,,,,,"2.951,93",,,,,,,,,,,,
RIBEIRA DO AMPARO-BA,,,,,,,,BA,,,"1.121,45",,,,,,,,-,,,,,,"1.121,45",,,,,,"2.341,18",,,,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RIBEIRA DO POMBAL-BA,,,,,,,,BA,,,"1.511,51",,,,,,,,-,,,,,,"1.511,51",,,,,,"3.155,50",,,,,,,,,,,,
RIBEIRAO DO LARGO-BA,,,,,,,,BA,,,"1.121,45",,,,,,,,-,,,,,,"1.121,45",,,,,,"2.341,18",,,,,,,,,,,,
RIO REAL-BA,,,,,,,,BA,,,"1.462,76",,,,,,,,-,,,,,,"1.462,76",,,,,,"3.053,72",,,,,,,,,,,,
RUY BARBOSA-BA,,,,,,,,BA,,,"1.365,24",,,,,,,,-,,,,,,"1.365,24",,,,,,"2.850,13",,,,,,,,,,,,
SALINAS DA MARGARIDA-BA,,,,,,,,BA,,,"36.636,10",,,,,,,,"184.080,92",,,,,,"220.717,02",,,,,,"431.546,84",,,,,,,,,,,,
SALVADOR-BA,,,,,,,,BA,,,"66.611,10",,,,,,,,"184.080,92",,,,,,"250.692,02",,,,,,"494.123,95",,,,,,,,,,,,
SANTA BARBARA-BA,,,,,,,,BA,,,"1.218,96",,,,,,,,-,,,,,,"1.218,96",,,,,,"2.544,76",,,,,,,,,,,,
SANTA BRIGIDA-BA,,,,,,,,BA,,,"1.121,45",,,,,,,,-,,,,,,"1.121,45",,,,,,"2.341,18",,,,,,,,,,,,
SANTA CRUZ CABRALIA-BA,,,,,,,,BA,,,"1.316,48",,,,,,,,-,,,,,,"1.316,48",,,,,,"2.748,34",,,,,,,,,,,,
SANTA CRUZ DA VITORIA-BA,,,,,,,,BA,,,"975,17",,,,,,,,-,,,,,,"975,17",,,,,,"2.035,81",,,,,,,,,,,,
SANTA INES-BA,,,,,,,,BA,,,"1.023,93",,,,,,,,-,,,,,,"1.023,93",,,,,,"2.137,60",,,,,,,,,,,,
SANTA LUZIA-BA,,,,,,,,BA,,,"1.121,45",,,,,,,,-,,,,,,"1.121,45",,,,,,"2.341,18",,,,,,,,,,,,
SANTA TERESINHA-BA,,,,,,,,BA,,,"975,17",,,,,,,,-,,,,,,"975,17",,,,,,"2.035,81",,,,,,,,,,,,
SANTALUZ-BA,,,,,,,,BA,,,"1.414,00",,,,,,,,-,,,,,,"1.414,00",,,,,,"2.951,93",,,,,,,,,,,,
SANTANOPOLIS-BA,,,,,,,,BA,,,"975,17",,,,,,,,-,,,,,,"975,17",,,,,,"2.035,81",,,,,,,,,,,,
SANTO AMARO-BA,,,,,,,,BA,,,"54.954,16",,,,,,,,"184.080,92",,,,,,"239.035,08",,,,,,"469.788,41",,,,,,,,,,,,
SANTO ANTONIO DE JESUS-BA,,,,,,,,BA,,,"1.755,31",,,,,,,,-,,,,,,"1.755,31",,,,,,"3.664,46",,,,,,,,,,,,
SANTO ESTEVAO-BA,,,,,,,,BA,,,"1.511,51",,,,,,,,-,,,,,,"1.511,51",,,,,,"3.155,50",,,,,,,,,,,,
SAO DOMINGOS-BA,,,,,,,,BA,,,"975,17",,,,,,,,-,,,,,,"975,17",,,,,,"2.035,81",,,,,,,,,,,,
SAO FELIPE-BA,,,,,,,,BA,,,"1.267,72",,,,,,,,-,,,,,,"1.267,72",,,,,,"2.646,55",,,,,,,,,,,,
SAO FELIX-BA,,,,,,,,BA,,,"1.121,45",,,,,,,,-,,,,,,"1.121,45",,,,,,"2.341,18",,,,,,,,,,,,
SAO FRANCISCO DO CONDE-BA,,,,,,,,BA,,,"1.700.082,42",,,,,,,,"784.460,58",,,,,,"2.484.543,00",,,,,,"4.944.486,82",,,,,,,,,,,,
SAO GONCALO DOS CAMPOS-BA,,,,,,,,BA,,,"1.365,24",,,,,,,,-,,,,,,"1.365,24",,,,,,"2.850,13",,,,,,,,,,,,
SAO JOSE DA VITORIA-BA,,,,,,,,BA,,,"975,17",,,,,,,,-,,,,,,"975,17",,,,,,"2.035,81",,,,,,,,,,,,
SAO JOSE DO JACUIPE-BA,,,,,,,,BA,,,"1.023,93",,,,,,,,-,,,,,,"1.023,93",,,,,,"2.137,60",,,,,,,,,,,,
SAO MIGUEL DAS MATAS-BA,,,,,,,,BA,,,"1.023,93",,,,,,,,-,,,,,,"1.023,93",,,,,,"2.137,60",,,,,,,,,,,,
SAO SEBASTIAO DO PASSE-BA,,,,,,,,BA,,,"337.756,81",,,,,,,,"164.984,42",,,,,,"502.741,23",,,,,,"983.060,27",,,,,,,,,,,,
SAPEACU-BA,,,,,,,,BA,,,"1.170,20",,,,,,,,-,,,,,,"1.170,20",,,,,,"2.442,97",,,,,,,,,,,,
SATIRO DIAS-BA,,,,,,,,BA,,,"75.788,98",,,,,,,,"5.031,92",,,,,,"80.820,90",,,,,,"156.777,05",,,,,,,,,,,,
SAUBARA-BA,,,,,,,,BA,,,"34.970,82",,,,,,,,"184.080,92",,,,,,"219.051,74",,,,,,"428.070,34",,,,,,,,,,,,
SERRA PRETA-BA,,,,,,,,BA,,,"1.121,45",,,,,,,,-,,,,,,"1.121,45",,,,,,"2.341,18",,,,,,,,,,,,
SERRINHA-BA,,,,,,,,BA,,,"1.657,79",,,,,,,,-,,,,,,"1.657,79",,,,,,"3.460,88",,,,,,,,,,,,
SERROLANDIA-BA,,,,,,,,BA,,,"1.072,69",,,,,,,,-,,,,,,"1.072,69",,,,,,"2.239,39",,,,,,,,,,,,
SIMOES FILHO-BA,,,,,,,,BA,,,"74.444,97",,,,,,,,"3.193,21",,,,,,"77.638,18",,,,,,"147.678,68",,,,,,,,,,,,
SITIO DO QUINTO-BA,,,,,,,,BA,,,"1.121,45",,,,,,,,-,,,,,,"1.121,45",,,,,,"2.341,18",,,,,,,,,,,,
TANQUINHO-BA,,,,,,,,BA,,,"975,17",,,,,,,,-,,,,,,"975,17",,,,,,"2.035,81",,,,,,,,,,,,
TAPEROA-BA,,,,,,,,BA,,,"1.218,96",,,,,,,,-,,,,,,"1.218,96",,,,,,"2.544,76",,,,,,,,,,,,
TAPIRAMUTA-BA,,,,,,,,BA,,,"1.170,20",,,,,,,,-,,,,,,"1.170,20",,,,,,"2.442,97",,,,,,,,,,,,
TEIXEIRA DE FREITAS-BA,,,,,,,,BA,,,"1.852,83",,,,,,,,-,,,,,,"1.852,83",,,,,,"3.868,04",,,,,,,,,,,,
TEODORO SAMPAIO-BA,,,,,,,,BA,,,"70.669,83",,,,,,,,"1.245,03",,,,,,"71.914,86",,,,,,"138.578,05",,,,,,,,,,,,
TEOFILANDIA-BA,,,,,,,,BA,,,"1.267,72",,,,,,,,-,,,,,,"1.267,72",,,,,,"2.646,55",,,,,,,,,,,,
TEOLANDIA-BA,,,,,,,,BA,,,"1.072,69",,,,,,,,-,,,,,,"1.072,69",,,,,,"2.239,39",,,,,,,,,,,,
TERRA NOVA-BA,,,,,,,,BA,,,"1.385,67",,,,,,,,"201,87",,,,,,"1.587,54",,,,,,"3.569,37",,,,,,,,,,,,
TUCANO-BA,,,,,,,,BA,,,"1.560,27",,,,,,,,-,,,,,,"1.560,27",,,,,,"3.257,29",,,,,,,,,,,,
UAUA-BA,,,,,,,,BA,,,"1.316,48",,,,,,,,-,,,,,,"1.316,48",,,,,,"2.748,34",,,,,,,,,,,,
UBAIRA-BA,,,,,,,,BA,,,"1.267,72",,,,,,,,-,,,,,,"1.267,72",,,,,,"2.646,55",,,,,,,,,,,,
UBAITABA-BA,,,,,,,,BA,,,"1.267,72",,,,,,,,-,,,,,,"1.267,72",,,,,,"2.646,55",,,,,,,,,,,,
UBATA-BA,,,,,,,,BA,,,"1.316,48",,,,,,,,-,,,,,,"1.316,48",,,,,,"2.748,34",,,,,,,,,,,,
UNA-BA,,,,,,,,BA,,,"1.316,48",,,,,,,,-,,,,,,"1.316,48",,,,,,"2.748,34",,,,,,,,,,,,
URUCUCA-BA,,,,,,,,BA,,,"1.267,72",,,,,,,,-,,,,,,"1.267,72",,,,,,"2.646,55",,,,,,,,,,,,
VALENCA-BA,,,,,,,,BA,,,"34.970,82",,,,,,,,-,,,,,,"34.970,82",,,,,,"73.006,61",,,,,,,,,,,,
VALENTE-BA,,,,,,,,BA,,,"1.267,72",,,,,,,,-,,,,,,"1.267,72",,,,,,"2.646,55",,,,,,,,,,,,
VARZEA DA ROCA-BA,,,,,,,,BA,,,"1.121,45",,,,,,,,-,,,,,,"1.121,45",,,,,,"2.341,18",,,,,,,,,,,,
VARZEA DO POCO-BA,,,,,,,,BA,,,"975,17",,,,,,,,-,,,,,,"975,17",,,,,,"2.035,81",,,,,,,,,,,,
VARZEA NOVA-BA,,,,,,,,BA,,,"1.072,69",,,,,,,,-,,,,,,"1.072,69",,,,,,"2.239,39",,,,,,,,,,,,
VARZEDO-BA,,,,,,,,BA,,,"975,17",,,,,,,,-,,,,,,"975,17",,,,,,"2.035,81",,,,,,,,,,,,
VERA CRUZ-BA,,,,,,,,BA,,,"69.915,13",,,,,,,,"96,24",,,,,,"70.011,37",,,,,,"134.691,77",,,,,,,,,,,,
VEREDA-BA,,,,,,,,BA,,,"975,17",,,,,,,,-,,,,,,"975,17",,,,,,"2.035,81",,,,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VITORIA DA CONQUISTA-BA,,,,,,,,BA,,,"1.950,34",,,,,,,,-,,,,,,"1.950,34",,,,,,"4.071,62",,,,,,,,,,,,
WENCESLAU GUIMARAES-BA,,,,,,,,BA,,,"1.267,72",,,,,,,,-,,,,,,"1.267,72",,,,,,"2.646,55",,,,,,,,,,,,
BAHIA  TOTAL,,,,,,,,,,,"7.409.883,39",,,,,,,,"5.015.556,87",,,,,,"12.425.440,26",,,,,,"24.238.215,84",,,,,,,,,,,,
ACARAU-CE,,,,,,,,CE,,,"2.205,85",,,,,,,,-,,,,,,"2.205,85",,,,,,"4.125,55",,,,,,,,,,,,
ALCANTARAS-CE,,,,,,,,CE,,,"1.447,59",,,,,,,,-,,,,,,"1.447,59",,,,,,"2.707,39",,,,,,,,,,,,
AMONTADA-CE,,,,,,,,CE,,,"47.113,04",,,,,,,,"63.193,53",,,,,,"110.306,57",,,,,,"207.943,45",,,,,,,,,,,,
APUIARES-CE,,,,,,,,CE,,,"1.516,52",,,,,,,,-,,,,,,"1.516,52",,,,,,"2.836,31",,,,,,,,,,,,
AQUIRAZ-CE,,,,,,,,CE,,,-,,,,,,,,"18.384,08",,,,,,"18.384,08",,,,,,"21.071,81",,,,,,,,,,,,
ARACATI-CE,,,,,,,,CE,,,"120.644,05",,,,,,,,"23.823,43",,,,,,"144.467,48",,,,,,"275.930,69",,,,,,,,,,,,
ARARENDA-CE,,,,,,,,CE,,,"1.447,59",,,,,,,,-,,,,,,"1.447,59",,,,,,"2.707,39",,,,,,,,,,,,
BARROQUINHA-CE,,,,,,,,CE,,,"1.585,45",,,,,,,,-,,,,,,"1.585,45",,,,,,"2.965,23",,,,,,,,,,,,
BELA CRUZ-CE,,,,,,,,CE,,,"1.930,12",,,,,,,,-,,,,,,"1.930,12",,,,,,"3.609,86",,,,,,,,,,,,
CAMOCIM-CE,,,,,,,,CE,,,"2.274,78",,,,,,,,-,,,,,,"2.274,78",,,,,,"4.254,47",,,,,,,,,,,,
CANINDE-CE,,,,,,,,CE,,,"2.412,65",,,,,,,,-,,,,,,"2.412,65",,,,,,"4.512,32",,,,,,,,,,,,
CARIDADE-CE,,,,,,,,CE,,,"1.654,39",,,,,,,,-,,,,,,"1.654,39",,,,,,"3.094,16",,,,,,,,,,,,
CARIRE-CE,,,,,,,,CE,,,"1.723,32",,,,,,,,-,,,,,,"1.723,32",,,,,,"3.223,08",,,,,,,,,,,,
CARNAUBAL-CE,,,,,,,,CE,,,"1.654,39",,,,,,,,-,,,,,,"1.654,39",,,,,,"3.094,16",,,,,,,,,,,,
CATUNDA-CE,,,,,,,,CE,,,"1.447,59",,,,,,,,-,,,,,,"1.447,59",,,,,,"2.707,39",,,,,,,,,,,,
CAUCAIA-CE,,,,,,,,CE,,,-,,,,,,,,"18.384,08",,,,,,"18.384,08",,,,,,"21.071,81",,,,,,,,,,,,
