ITAGIBA-BA,,,,,,,,,,BA,,"791,61",,,,,,,-,,,,,,,,"791,61",,,,,,,"10.472,07",,,,,,,,
ITAGIMIRIM-BA,,,,,,,,,,BA,,"688,35",,,,,,,-,,,,,,,,"688,35",,,,,,,"8.947,60",,,,,,,,
ITAJU DO COLONIA-BA,,,,,,,,,,BA,,"688,35",,,,,,,-,,,,,,,,"688,35",,,,,,,"8.947,60",,,,,,,,
ITAJUIPE-BA,,,,,,,,,,BA,,"894,86",,,,,,,-,,,,,,,,"894,86",,,,,,,"11.631,89",,,,,,,,
ITAMARAJU-BA,,,,,,,,,,BA,,"1.135,79",,,,,,,-,,,,,,,,"1.135,79",,,,,,,"14.945,90",,,,,,,,
ITAMARI-BA,,,,,,,,,,BA,,"688,35",,,,,,,-,,,,,,,,"688,35",,,,,,,"8.947,60",,,,,,,,
ITAMBE-BA,,,,,,,,,,BA,,"894,86",,,,,,,-,,,,,,,,"894,86",,,,,,,"12.178,89",,,,,,,,
ITANAGRA-BA,,,,,,,,,,BA,,"97.419,01",,,,,,,"11.112,21",,,,,,,,"108.531,22",,,,,,,"1.275.099,42",,,,,,,,
ITANHEM-BA,,,,,,,,,,BA,,"894,86",,,,,,,-,,,,,,,,"894,86",,,,,,,"11.631,89",,,,,,,,
ITAPARICA-BA,,,,,,,,,,BA,,"113.070,24",,,,,,,"234.911,82",,,,,,,,"347.982,06",,,,,,,"4.064.905,55",,,,,,,,
ITAPE-BA,,,,,,,,,,BA,,"722,77",,,,,,,-,,,,,,,,"722,77",,,,,,,"9.394,97",,,,,,,,
ITAPEBI-BA,,,,,,,,,,BA,,"722,77",,,,,,,-,,,,,,,,"722,77",,,,,,,"9.394,97",,,,,,,,
ITAPETINGA-BA,,,,,,,,,,BA,,"1.170,20",,,,,,,-,,,,,,,,"1.170,20",,,,,,,"15.028,59",,,,,,,,
ITAPICURU-BA,,,,,,,,,,BA,,"998,11",,,,,,,-,,,,,,,,"998,11",,,,,,,"12.791,71",,,,,,,,
ITAPITANGA-BA,,,,,,,,,,BA,,"722,77",,,,,,,-,,,,,,,,"722,77",,,,,,,"9.394,97",,,,,,,,
ITAQUARA-BA,,,,,,,,,,BA,,"688,35",,,,,,,-,,,,,,,,"688,35",,,,,,,"8.947,60",,,,,,,,
ITARANTIM-BA,,,,,,,,,,BA,,"860,44",,,,,,,-,,,,,,,,"860,44",,,,,,,"11.002,18",,,,,,,,
ITATIM-BA,,,,,,,,,,BA,,"791,61",,,,,,,-,,,,,,,,"791,61",,,,,,,"10.289,74",,,,,,,,
ITIRUCU-BA,,,,,,,,,,BA,,"757,19",,,,,,,-,,,,,,,,"757,19",,,,,,,"10.024,68",,,,,,,,
ITIUBA-BA,,,,,,,,,,BA,,"1.032,53",,,,,,,-,,,,,,,,"1.032,53",,,,,,,"13.239,11",,,,,,,,
ITORORO-BA,,,,,,,,,,BA,,"860,44",,,,,,,-,,,,,,,,"860,44",,,,,,,"11.366,84",,,,,,,,
ITUBERA-BA,,,,,,,,,,BA,,"929,28",,,,,,,-,,,,,,,,"929,28",,,,,,,"11.896,93",,,,,,,,
JACOBINA-BA,,,,,,,,,,BA,,"1.204,62",,,,,,,-,,,,,,,,"1.204,62",,,,,,,"15.658,34",,,,,,,,
JAGUAQUARA-BA,,,,,,,,,,BA,,"1.101,37",,,,,,,-,,,,,,,,"1.101,37",,,,,,,"14.133,87",,,,,,,,
JAGUARIPE-BA,,,,,,,,,,BA,,"24.727,36",,,,,,,-,,,,,,,,"24.727,36",,,,,,,"321.196,64",,,,,,,,
JANDAIRA-BA,,,,,,,,,,BA,,"722,77",,,,,,,-,,,,,,,,"722,77",,,,,,,"9.212,64",,,,,,,,
JEQUIE-BA,,,,,,,,,,BA,,"1.376,71",,,,,,,-,,,,,,,,"1.376,71",,,,,,,"17.895,23",,,,,,,,
JEREMOABO-BA,,,,,,,,,,BA,,"1.032,53",,,,,,,-,,,,,,,,"1.032,53",,,,,,,"13.421,44",,,,,,,,
JIQUIRICA-BA,,,,,,,,,,BA,,"791,61",,,,,,,-,,,,,,,,"791,61",,,,,,,"10.107,41",,,,,,,,
JITAUNA-BA,,,,,,,,,,BA,,"791,61",,,,,,,-,,,,,,,,"791,61",,,,,,,"10.472,07",,,,,,,,
JUCURUCU-BA,,,,,,,,,,BA,,"722,77",,,,,,,-,,,,,,,,"722,77",,,,,,,"9.394,97",,,,,,,,
JUSSARI-BA,,,,,,,,,,BA,,"688,35",,,,,,,-,,,,,,,,"688,35",,,,,,,"8.947,60",,,,,,,,
LAFAIETE COUTINHO-BA,,,,,,,,,,BA,,"688,35",,,,,,,-,,,,,,,,"688,35",,,,,,,"8.947,60",,,,,,,,
LAJE-BA,,,,,,,,,,BA,,"894,86",,,,,,,-,,,,,,,,"894,86",,,,,,,"11.631,89",,,,,,,,
LAJEDAO-BA,,,,,,,,,,BA,,"688,35",,,,,,,-,,,,,,,,"688,35",,,,,,,"8.947,60",,,,,,,,
LAJEDINHO-BA,,,,,,,,,,BA,,"688,35",,,,,,,-,,,,,,,,"688,35",,,,,,,"8.947,60",,,,,,,,
LAJEDO DO TABOCAL-BA,,,,,,,,,,BA,,"688,35",,,,,,,-,,,,,,,,"688,35",,,,,,,"8.947,60",,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAMARAO-BA,,,,,,,,,,BA,,"688,35",,,,,,,-,,,,,,,,"688,35",,,,,,,"9.129,93",,,,,,,,
LAURO DE FREITAS-BA,,,,,,,,,,BA,,"1.376,71",,,,,,,-,,,,,,,,"1.376,71",,,,,,,"17.895,23",,,,,,,,
MACAJUBA-BA,,,,,,,,,,BA,,"722,77",,,,,,,-,,,,,,,,"722,77",,,,,,,"9.394,97",,,,,,,,
MACARANI-BA,,,,,,,,,,BA,,"826,03",,,,,,,-,,,,,,,,"826,03",,,,,,,"10.737,13",,,,,,,,
MADRE DE DEUS-BA,,,,,,,,,,BA,,"1.635.872,37",,,,,,,"1.087.634,39",,,,,,,,"2.723.506,76",,,,,,,"31.960.574,63",,,,,,,,
MAIQUINIQUE-BA,,,,,,,,,,BA,,"688,35",,,,,,,-,,,,,,,,"688,35",,,,,,,"8.947,60",,,,,,,,
MAIRI-BA,,,,,,,,,,BA,,"860,44",,,,,,,-,,,,,,,,"860,44",,,,,,,"11.184,51",,,,,,,,
MANOEL VITORINO-BA,,,,,,,,,,BA,,"791,61",,,,,,,-,,,,,,,,"791,61",,,,,,,"10.289,74",,,,,,,,
MARACAS-BA,,,,,,,,,,BA,,"929,28",,,,,,,-,,,,,,,,"929,28",,,,,,,"12.443,93",,,,,,,,
MARAGOGIPE-BA,,,,,,,,,,BA,,"24.727,36",,,,,,,-,,,,,,,,"24.727,36",,,,,,,"321.196,64",,,,,,,,
MARAU-BA,,,,,,,,,,BA,,"860,44",,,,,,,-,,,,,,,,"860,44",,,,,,,"11.002,18",,,,,,,,
MARCIONILIO SOUZA-BA,,,,,,,,,,BA,,"722,77",,,,,,,-,,,,,,,,"722,77",,,,,,,"9.394,97",,,,,,,,
MASCOTE-BA,,,,,,,,,,BA,,"791,61",,,,,,,-,,,,,,,,"791,61",,,,,,,"10.472,07",,,,,,,,
MATA DE SAO JOAO-BA,,,,,,,,,,BA,,"212.029,81",,,,,,,"99.269,32",,,,,,,,"311.299,13",,,,,,,"3.458.889,11",,,,,,,,
MEDEIROS NETO-BA,,,,,,,,,,BA,,"894,86",,,,,,,-,,,,,,,,"894,86",,,,,,,"11.631,89",,,,,,,,
MIGUEL CALMON-BA,,,,,,,,,,BA,,"929,28",,,,,,,-,,,,,,,,"929,28",,,,,,,"12.079,26",,,,,,,,
MILAGRES-BA,,,,,,,,,,BA,,"722,77",,,,,,,-,,,,,,,,"722,77",,,,,,,"9.394,97",,,,,,,,
MIRANTE-BA,,,,,,,,,,BA,,"722,77",,,,,,,-,,,,,,,,"722,77",,,,,,,"9.212,64",,,,,,,,
MONTE SANTO-BA,,,,,,,,,,BA,,"1.101,37",,,,,,,-,,,,,,,,"1.101,37",,,,,,,"14.316,20",,,,,,,,
MUCURI-BA,,,,,,,,,,BA,,"1.032,53",,,,,,,-,,,,,,,,"1.032,53",,,,,,,"13.239,11",,,,,,,,
MUNDO NOVO-BA,,,,,,,,,,BA,,"929,28",,,,,,,-,,,,,,,,"929,28",,,,,,,"11.896,93",,,,,,,,
MUNIZ FERREIRA-BA,,,,,,,,,,BA,,"688,35",,,,,,,-,,,,,,,,"688,35",,,,,,,"8.947,60",,,,,,,,
MURITIBA-BA,,,,,,,,,,BA,,"963,70",,,,,,,-,,,,,,,,"963,70",,,,,,,"12.344,33",,,,,,,,
MUTUIPE-BA,,,,,,,,,,BA,,"894,86",,,,,,,-,,,,,,,,"894,86",,,,,,,"11.631,89",,,,,,,,
NAZARE-BA,,,,,,,,,,BA,,"929,28",,,,,,,-,,,,,,,,"929,28",,,,,,,"12.079,26",,,,,,,,
NILO PECANHA-BA,,,,,,,,,,BA,,"757,19",,,,,,,-,,,,,,,,"757,19",,,,,,,"9.842,35",,,,,,,,
NORDESTINA-BA,,,,,,,,,,BA,,"757,19",,,,,,,-,,,,,,,,"757,19",,,,,,,"9.842,35",,,,,,,,
NOVA CANAA-BA,,,,,,,,,,BA,,"826,03",,,,,,,-,,,,,,,,"826,03",,,,,,,"10.919,46",,,,,,,,
NOVA FATIMA-BA,,,,,,,,,,BA,,"688,35",,,,,,,-,,,,,,,,"688,35",,,,,,,"8.947,60",,,,,,,,
NOVA IBIA-BA,,,,,,,,,,BA,,"688,35",,,,,,,-,,,,,,,,"688,35",,,,,,,"8.947,60",,,,,,,,
NOVA ITARANA-BA,,,,,,,,,,BA,,"688,35",,,,,,,-,,,,,,,,"688,35",,,,,,,"8.947,60",,,,,,,,
NOVA SOURE-BA,,,,,,,,,,BA,,"929,28",,,,,,,-,,,,,,,,"929,28",,,,,,,"12.079,26",,,,,,,,
NOVA VICOSA-BA,,,,,,,,,,BA,,"1.032,53",,,,,,,-,,,,,,,,"1.032,53",,,,,,,"13.239,11",,,,,,,,
NOVO TRIUNFO-BA,,,,,,,,,,BA,,"791,61",,,,,,,-,,,,,,,,"791,61",,,,,,,"10.289,74",,,,,,,,
OLINDINA-BA,,,,,,,,,,BA,,"929,28",,,,,,,-,,,,,,,,"929,28",,,,,,,"11.896,93",,,,,,,,
OURICANGAS-BA,,,,,,,,,,BA,,"688,35",,,,,,,-,,,,,,,,"688,35",,,,,,,"8.947,60",,,,,,,,
OUROLANDIA-BA,,,,,,,,,,BA,,"826,03",,,,,,,-,,,,,,,,"826,03",,,,,,,"10.737,13",,,,,,,,
PARIPIRANGA-BA,,,,,,,,,,BA,,"929,28",,,,,,,-,,,,,,,,"929,28",,,,,,,"12.261,59",,,,,,,,
PAU BRASIL-BA,,,,,,,,,,BA,,"722,77",,,,,,,-,,,,,,,,"722,77",,,,,,,"9.577,29",,,,,,,,
PAULO AFONSO-BA,,,,,,,,,,BA,,"1.273,46",,,,,,,-,,,,,,,,"1.273,46",,,,,,,"16.553,10",,,,,,,,
PE DE SERRA-BA,,,,,,,,,,BA,,"757,19",,,,,,,-,,,,,,,,"757,19",,,,,,,"10.024,68",,,,,,,,
PEDRAO-BA,,,,,,,,,,BA,,"688,35",,,,,,,-,,,,,,,,"688,35",,,,,,,"8.947,60",,,,,,,,
PEDRO ALEXANDRE-BA,,,,,,,,,,BA,,"826,03",,,,,,,-,,,,,,,,"826,03",,,,,,,"10.737,13",,,,,,,,
PINTADAS-BA,,,,,,,,,,BA,,"722,77",,,,,,,-,,,,,,,,"722,77",,,,,,,"9.394,97",,,,,,,,
PIRAI DO NORTE-BA,,,,,,,,,,BA,,"688,35",,,,,,,-,,,,,,,,"688,35",,,,,,,"8.947,60",,,,,,,,
PIRITIBA-BA,,,,,,,,,,BA,,"894,86",,,,,,,-,,,,,,,,"894,86",,,,,,,"11.814,22",,,,,,,,
PLANALTINO-BA,,,,,,,,,,BA,,"688,35",,,,,,,-,,,,,,,,"688,35",,,,,,,"8.947,60",,,,,,,,
PLANALTO-BA,,,,,,,,,,BA,,"929,28",,,,,,,-,,,,,,,,"929,28",,,,,,,"11.896,93",,,,,,,,
POCOES-BA,,,,,,,,,,BA,,"1.066,95",,,,,,,-,,,,,,,,"1.066,95",,,,,,,"13.868,81",,,,,,,,
POJUCA-BA,,,,,,,,,,BA,,"588.361,32",,,,,,,"443.181,66",,,,,,,,"1.031.542,98",,,,,,,"11.758.198,68",,,,,,,,
PORTO SEGURO-BA,,,,,,,,,,BA,,"1.307,88",,,,,,,-,,,,,,,,"1.307,88",,,,,,,"17.000,48",,,,,,,,
POTIRAGUA-BA,,,,,,,,,,BA,,"688,35",,,,,,,-,,,,,,,,"688,35",,,,,,,"9.129,93",,,,,,,,
PRADO-BA,,,,,,,,,,BA,,"929,28",,,,,,,-,,,,,,,,"929,28",,,,,,,"12.079,26",,,,,,,,
PRESIDENTE TANCREDO NEVES-BA,,,,,,,,,,BA,,"894,86",,,,,,,-,,,,,,,,"894,86",,,,,,,"11.631,89",,,,,,,,
QUEIMADAS-BA,,,,,,,,,,BA,,"929,28",,,,,,,-,,,,,,,,"929,28",,,,,,,"12.079,26",,,,,,,,
QUIJINGUE-BA,,,,,,,,,,BA,,"929,28",,,,,,,-,,,,,,,,"929,28",,,,,,,"12.079,26",,,,,,,,
QUIXABEIRA-BA,,,,,,,,,,BA,,"688,35",,,,,,,-,,,,,,,,"688,35",,,,,,,"8.947,60",,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RAFAEL JAMBEIRO-BA,,,,,,,,,,BA,,"894,86",,,,,,,-,,,,,,,,"894,86",,,,,,,"11.631,89",,,,,,,,
RETIROLANDIA-BA,,,,,,,,,,BA,,"757,19",,,,,,,-,,,,,,,,"757,19",,,,,,,"9.660,03",,,,,,,,
RIACHAO DO JACUIPE-BA,,,,,,,,,,BA,,"998,11",,,,,,,-,,,,,,,,"998,11",,,,,,,"12.974,05",,,,,,,,
RIBEIRA DO AMPARO-BA,,,,,,,,,,BA,,"791,61",,,,,,,-,,,,,,,,"791,61",,,,,,,"10.289,74",,,,,,,,
RIBEIRA DO POMBAL-BA,,,,,,,,,,BA,,"1.066,95",,,,,,,-,,,,,,,,"1.066,95",,,,,,,"13.868,81",,,,,,,,
RIBEIRAO DO LARGO-BA,,,,,,,,,,BA,,"688,35",,,,,,,-,,,,,,,,"688,35",,,,,,,"9.494,58",,,,,,,,
RIO REAL-BA,,,,,,,,,,BA,,"1.032,53",,,,,,,-,,,,,,,,"1.032,53",,,,,,,"13.421,44",,,,,,,,
RUY BARBOSA-BA,,,,,,,,,,BA,,"963,70",,,,,,,-,,,,,,,,"963,70",,,,,,,"12.526,66",,,,,,,,
SALINAS DA MARGARIDA-BA,,,,,,,,,,BA,,"25.500,10",,,,,,,"234.720,16",,,,,,,,"260.220,26",,,,,,,"3.082.043,77",,,,,,,,
SALVADOR-BA,,,,,,,,,,BA,,"46.363,81",,,,,,,"234.720,16",,,,,,,,"281.083,97",,,,,,,"3.354.804,87",,,,,,,,
SANTA BARBARA-BA,,,,,,,,,,BA,,"860,44",,,,,,,-,,,,,,,,"860,44",,,,,,,"11.184,51",,,,,,,,
SANTA BRIGIDA-BA,,,,,,,,,,BA,,"791,61",,,,,,,-,,,,,,,,"791,61",,,,,,,"10.289,74",,,,,,,,
SANTA CRUZ CABRALIA-BA,,,,,,,,,,BA,,"929,28",,,,,,,-,,,,,,,,"929,28",,,,,,,"12.079,26",,,,,,,,
SANTA CRUZ DA VITORIA-BA,,,,,,,,,,BA,,"688,35",,,,,,,-,,,,,,,,"688,35",,,,,,,"8.947,60",,,,,,,,
SANTA INES-BA,,,,,,,,,,BA,,"722,77",,,,,,,-,,,,,,,,"722,77",,,,,,,"9.394,97",,,,,,,,
SANTA LUZIA-BA,,,,,,,,,,BA,,"757,19",,,,,,,-,,,,,,,,"757,19",,,,,,,"10.024,68",,,,,,,,
SANTA TERESINHA-BA,,,,,,,,,,BA,,"688,35",,,,,,,-,,,,,,,,"688,35",,,,,,,"8.947,60",,,,,,,,
SANTALUZ-BA,,,,,,,,,,BA,,"998,11",,,,,,,-,,,,,,,,"998,11",,,,,,,"12.974,05",,,,,,,,
SANTANOPOLIS-BA,,,,,,,,,,BA,,"688,35",,,,,,,-,,,,,,,,"688,35",,,,,,,"8.947,60",,,,,,,,
SANTO AMARO-BA,,,,,,,,,,BA,,"38.250,15",,,,,,,"234.720,16",,,,,,,,"272.970,31",,,,,,,"3.248.731,12",,,,,,,,
SANTO ANTONIO DE JESUS-BA,,,,,,,,,,BA,,"1.239,04",,,,,,,-,,,,,,,,"1.239,04",,,,,,,"16.105,71",,,,,,,,
SANTO ESTEVAO-BA,,,,,,,,,,BA,,"1.066,95",,,,,,,-,,,,,,,,"1.066,95",,,,,,,"13.868,81",,,,,,,,
SAO DOMINGOS-BA,,,,,,,,,,BA,,"688,35",,,,,,,-,,,,,,,,"688,35",,,,,,,"8.947,60",,,,,,,,
SAO FELIPE-BA,,,,,,,,,,BA,,"894,86",,,,,,,-,,,,,,,,"894,86",,,,,,,"11.631,89",,,,,,,,
SAO FELIX-BA,,,,,,,,,,BA,,"791,61",,,,,,,-,,,,,,,,"791,61",,,,,,,"10.289,74",,,,,,,,
SAO FRANCISCO DO CONDE-BA,,,,,,,,,,BA,,"1.826.559,54",,,,,,,"773.541,44",,,,,,,,"2.600.100,98",,,,,,,"30.977.220,62",,,,,,,,
SAO GONCALO DOS CAMPOS-BA,,,,,,,,,,BA,,"998,11",,,,,,,-,,,,,,,,"998,11",,,,,,,"12.791,71",,,,,,,,
SAO JOSE DA VITORIA-BA,,,,,,,,,,BA,,"688,35",,,,,,,-,,,,,,,,"688,35",,,,,,,"8.947,60",,,,,,,,
SAO JOSE DO JACUIPE-BA,,,,,,,,,,BA,,"722,77",,,,,,,-,,,,,,,,"722,77",,,,,,,"9.394,97",,,,,,,,
SAO MIGUEL DAS MATAS-BA,,,,,,,,,,BA,,"722,77",,,,,,,-,,,,,,,,"722,77",,,,,,,"9.394,97",,,,,,,,
SAO SEBASTIAO DO PASSE-BA,,,,,,,,,,BA,,"370.899,57",,,,,,,"194.217,18",,,,,,,,"565.116,75",,,,,,,"6.642.426,54",,,,,,,,
SAPEACU-BA,,,,,,,,,,BA,,"826,03",,,,,,,-,,,,,,,,"826,03",,,,,,,"10.737,13",,,,,,,,
SATIRO DIAS-BA,,,,,,,,,,BA,,"88.239,01",,,,,,,"3.921,41",,,,,,,,"92.160,42",,,,,,,"1.134.630,13",,,,,,,,
SAUBARA-BA,,,,,,,,,,BA,,"24.341,00",,,,,,,"234.720,16",,,,,,,,"259.061,16",,,,,,,"3.066.890,39",,,,,,,,
SERRA PRETA-BA,,,,,,,,,,BA,,"791,61",,,,,,,-,,,,,,,,"791,61",,,,,,,"10.289,74",,,,,,,,
SERRINHA-BA,,,,,,,,,,BA,,"1.204,62",,,,,,,-,,,,,,,,"1.204,62",,,,,,,"15.476,01",,,,,,,,
SERROLANDIA-BA,,,,,,,,,,BA,,"757,19",,,,,,,-,,,,,,,,"757,19",,,,,,,"9.842,35",,,,,,,,
SIMOES FILHO-BA,,,,,,,,,,BA,,"85.875,02",,,,,,,"1.740,78",,,,,,,,"87.615,80",,,,,,,"987.842,21",,,,,,,,
SITIO DO QUINTO-BA,,,,,,,,,,BA,,"757,19",,,,,,,-,,,,,,,,"757,19",,,,,,,"10.024,68",,,,,,,,
TANQUINHO-BA,,,,,,,,,,BA,,"688,35",,,,,,,-,,,,,,,,"688,35",,,,,,,"8.947,60",,,,,,,,
TAPEROA-BA,,,,,,,,,,BA,,"860,44",,,,,,,-,,,,,,,,"860,44",,,,,,,"11.184,51",,,,,,,,
TAPIRAMUTA-BA,,,,,,,,,,BA,,"826,03",,,,,,,-,,,,,,,,"826,03",,,,,,,"10.737,13",,,,,,,,
TEIXEIRA DE FREITAS-BA,,,,,,,,,,BA,,"1.342,29",,,,,,,-,,,,,,,,"1.342,29",,,,,,,"17.265,52",,,,,,,,
TEODORO SAMPAIO-BA,,,,,,,,,,BA,,"85.788,57",,,,,,,"2.119,51",,,,,,,,"87.908,08",,,,,,,"959.593,42",,,,,,,,
TEOFILANDIA-BA,,,,,,,,,,BA,,"894,86",,,,,,,-,,,,,,,,"894,86",,,,,,,"11.631,89",,,,,,,,
TEOLANDIA-BA,,,,,,,,,,BA,,"791,61",,,,,,,-,,,,,,,,"791,61",,,,,,,"10.107,41",,,,,,,,
TERRA NOVA-BA,,,,,,,,,,BA,,"2.029,61",,,,,,,"820,71",,,,,,,,"2.850,32",,,,,,,"23.525,67",,,,,,,,
TUCANO-BA,,,,,,,,,,BA,,"1.101,37",,,,,,,-,,,,,,,,"1.101,37",,,,,,,"14.316,20",,,,,,,,
UAUA-BA,,,,,,,,,,BA,,"929,28",,,,,,,-,,,,,,,,"929,28",,,,,,,"12.079,26",,,,,,,,
UBAIRA-BA,,,,,,,,,,BA,,"860,44",,,,,,,-,,,,,,,,"860,44",,,,,,,"11.366,84",,,,,,,,
UBAITABA-BA,,,,,,,,,,BA,,"894,86",,,,,,,-,,,,,,,,"894,86",,,,,,,"11.631,89",,,,,,,,
UBATA-BA,,,,,,,,,,BA,,"929,28",,,,,,,-,,,,,,,,"929,28",,,,,,,"12.079,26",,,,,,,,
UNA-BA,,,,,,,,,,BA,,"929,28",,,,,,,-,,,,,,,,"929,28",,,,,,,"12.079,26",,,,,,,,
URUCUCA-BA,,,,,,,,,,BA,,"860,44",,,,,,,-,,,,,,,,"860,44",,,,,,,"11.366,84",,,,,,,,
VALENCA-BA,,,,,,,,,,BA,,"24.727,36",,,,,,,-,,,,,,,,"24.727,36",,,,,,,"321.196,64",,,,,,,,
VALENTE-BA,,,,,,,,,,BA,,"929,28",,,,,,,-,,,,,,,,"929,28",,,,,,,"11.896,93",,,,,,,,
VARZEA DA ROCA-BA,,,,,,,,,,BA,,"757,19",,,,,,,-,,,,,,,,"757,19",,,,,,,"10.024,68",,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VARZEA DO POCO-BA,,,,,,,,,,BA,,"688,35",,,,,,,-,,,,,,,,"688,35",,,,,,,"8.947,60",,,,,,,,
VARZEA NOVA-BA,,,,,,,,,,BA,,"757,19",,,,,,,-,,,,,,,,"757,19",,,,,,,"9.842,35",,,,,,,,
VARZEDO-BA,,,,,,,,,,BA,,"688,35",,,,,,,-,,,,,,,,"688,35",,,,,,,"8.947,60",,,,,,,,
VERA CRUZ-BA,,,,,,,,,,BA,,"87.695,92",,,,,,,"995,98",,,,,,,,"88.691,90",,,,,,,"953.703,97",,,,,,,,
VEREDA-BA,,,,,,,,,,BA,,"688,35",,,,,,,-,,,,,,,,"688,35",,,,,,,"8.947,60",,,,,,,,
VITORIA DA CONQUISTA-BA,,,,,,,,,,BA,,"1.376,71",,,,,,,-,,,,,,,,"1.376,71",,,,,,,"17.895,23",,,,,,,,
WENCESLAU GUIMARAES-BA,,,,,,,,,,BA,,"894,86",,,,,,,-,,,,,,,,"894,86",,,,,,,"11.631,89",,,,,,,,
BAHIA  TOTAL,,,,,,,,,,,,"8.088.171,07",,,,,,,"5.659.562,26",,,,,,,,"13.747.733,33",,,,,,,"159.417.681,95",,,,,,,,
ACARAU-CE,,,,,,,,,,CE,,"2.646,49",,,,,,,-,,,,,,,,"2.646,49",,,,,,,"28.460,95",,,,,,,,
ALCANTARAS-CE,,,,,,,,,,CE,,"1.684,13",,,,,,,-,,,,,,,,"1.684,13",,,,,,,"18.267,05",,,,,,,,
AMONTADA-CE,,,,,,,,,,CE,,"54.422,11",,,,,,,"73.277,21",,,,,,,,"127.699,32",,,,,,,"1.477.402,03",,,,,,,,
APUIARES-CE,,,,,,,,,,CE,,"1.764,32",,,,,,,-,,,,,,,,"1.764,32",,,,,,,"19.136,92",,,,,,,,
AQUIRAZ-CE,,,,,,,,,,CE,,-,,,,,,,"13.554,97",,,,,,,,"13.554,97",,,,,,,"126.727,47",,,,,,,,
ARACATI-CE,,,,,,,,,,CE,,"135.116,90",,,,,,,"24.285,86",,,,,,,,"159.402,76",,,,,,,"1.770.854,92",,,,,,,,
ARARENDA-CE,,,,,,,,,,CE,,"1.684,13",,,,,,,-,,,,,,,,"1.684,13",,,,,,,"18.267,05",,,,,,,,
BARROQUINHA-CE,,,,,,,,,,CE,,"1.844,52",,,,,,,-,,,,,,,,"1.844,52",,,,,,,"20.006,78",,,,,,,,
BELA CRUZ-CE,,,,,,,,,,CE,,"2.245,50",,,,,,,-,,,,,,,,"2.245,50",,,,,,,"24.356,09",,,,,,,,
CAMOCIM-CE,,,,,,,,,,CE,,"2.646,49",,,,,,,-,,,,,,,,"2.646,49",,,,,,,"28.705,40",,,,,,,,
CANINDE-CE,,,,,,,,,,CE,,"2.806,88",,,,,,,-,,,,,,,,"2.806,88",,,,,,,"30.445,14",,,,,,,,
CARIDADE-CE,,,,,,,,,,CE,,"2.085,11",,,,,,,-,,,,,,,,"2.085,11",,,,,,,"22.127,45",,,,,,,,
CARIRE-CE,,,,,,,,,,CE,,"2.004,91",,,,,,,-,,,,,,,,"2.004,91",,,,,,,"21.746,51",,,,,,,,
CARNAUBAL-CE,,,,,,,,,,CE,,"1.924,72",,,,,,,-,,,,,,,,"1.924,72",,,,,,,"20.876,64",,,,,,,,
CATUNDA-CE,,,,,,,,,,CE,,"1.603,93",,,,,,,-,,,,,,,,"1.603,93",,,,,,,"17.641,66",,,,,,,,
CAUCAIA-CE,,,,,,,,,,CE,,-,,,,,,,-,,,,,,,,-,,,,,,,"92.113,72",,,,,,,,
CHAVAL-CE,,,,,,,,,,CE,,"1.764,32",,,,,,,-,,,,,,,,"1.764,32",,,,,,,"19.136,92",,,,,,,,
COREAU-CE,,,,,,,,,,CE,,"2.085,11",,,,,,,-,,,,,,,,"2.085,11",,,,,,,"22.616,37",,,,,,,,
CRATEUS-CE,,,,,,,,,,CE,,"2.806,88",,,,,,,-,,,,,,,,"2.806,88",,,,,,,"30.445,14",,,,,,,,
CROATA-CE,,,,,,,,,,CE,,"1.924,72",,,,,,,-,,,,,,,,"1.924,72",,,,,,,"20.876,64",,,,,,,,
CRUZ-CE,,,,,,,,,,CE,,"2.085,11",,,,,,,-,,,,,,,,"2.085,11",,,,,,,"22.616,37",,,,,,,,
FORQUILHA-CE,,,,,,,,,,CE,,"2.085,11",,,,,,,-,,,,,,,,"2.085,11",,,,,,,"22.616,37",,,,,,,,
FORTALEZA-CE,,,,,,,,,,CE,,"1.655.824,60",,,,,,,"18.073,29",,,,,,,,"1.673.897,89",,,,,,,"10.669.723,89",,,,,,,,
FRECHEIRINHA-CE,,,,,,,,,,CE,,"1.764,32",,,,,,,-,,,,,,,,"1.764,32",,,,,,,"19.136,92",,,,,,,,
GENERAL SAMPAIO-CE,,,,,,,,,,CE,,"1.603,93",,,,,,,-,,,,,,,,"1.603,93",,,,,,,"17.397,20",,,,,,,,
GRACA-CE,,,,,,,,,,CE,,"1.844,52",,,,,,,-,,,,,,,,"1.844,52",,,,,,,"20.006,78",,,,,,,,
GRANJA-CE,,,,,,,,,,CE,,"2.566,29",,,,,,,-,,,,,,,,"2.566,29",,,,,,,"27.835,54",,,,,,,,
GROAIRAS-CE,,,,,,,,,,CE,,"1.684,13",,,,,,,-,,,,,,,,"1.684,13",,,,,,,"18.022,59",,,,,,,,
GUARACIABA DO NORTE-CE,,,,,,,,,,CE,,"2.405,90",,,,,,,-,,,,,,,,"2.405,90",,,,,,,"26.095,83",,,,,,,,
