ITAMARI-BA,,,,,,,,,BA,,"713,28",,,,,,-,,,,,,,"713,28",,,,,,"7.559,19",,,,,,,,,,
ITAMBE-BA,,,,,,,,,BA,,"927,26",,,,,,-,,,,,,,"927,26",,,,,,"10.373,95",,,,,,,,,,
ITANAGRA-BA,,,,,,,,,BA,,"94.265,67",,,,,,"12.518,64",,,,,,,"106.784,31",,,,,,"1.051.436,16",,,,,,,,,,
ITANHEM-BA,,,,,,,,,BA,,"927,26",,,,,,-,,,,,,,"927,26",,,,,,"9.826,95",,,,,,,,,,
ITAPARICA-BA,,,,,,,,,BA,,"109.566,72",,,,,,"227.347,69",,,,,,,"336.914,41",,,,,,"3.328.060,83",,,,,,,,,,
ITAPE-BA,,,,,,,,,BA,,"748,94",,,,,,-,,,,,,,"748,94",,,,,,"7.937,14",,,,,,,,,,
ITAPEBI-BA,,,,,,,,,BA,,"748,94",,,,,,-,,,,,,,"748,94",,,,,,"7.937,14",,,,,,,,,,
ITAPETINGA-BA,,,,,,,,,BA,,"1.212,57",,,,,,-,,,,,,,"1.212,57",,,,,,"12.668,29",,,,,,,,,,
ITAPICURU-BA,,,,,,,,,BA,,"1.034,25",,,,,,-,,,,,,,"1.034,25",,,,,,"10.778,51",,,,,,,,,,
ITAPITANGA-BA,,,,,,,,,BA,,"748,94",,,,,,-,,,,,,,"748,94",,,,,,"7.937,14",,,,,,,,,,
ITAQUARA-BA,,,,,,,,,BA,,"713,28",,,,,,-,,,,,,,"713,28",,,,,,"7.559,19",,,,,,,,,,
ITARANTIM-BA,,,,,,,,,BA,,"891,60",,,,,,-,,,,,,,"891,60",,,,,,"9.266,66",,,,,,,,,,
ITATIM-BA,,,,,,,,,BA,,"820,27",,,,,,-,,,,,,,"820,27",,,,,,"8.693,06",,,,,,,,,,
ITIRUCU-BA,,,,,,,,,BA,,"784,60",,,,,,-,,,,,,,"784,60",,,,,,"8.497,42",,,,,,,,,,
ITIUBA-BA,,,,,,,,,BA,,"1.069,92",,,,,,-,,,,,,,"1.069,92",,,,,,"11.156,49",,,,,,,,,,
ITORORO-BA,,,,,,,,,BA,,"891,60",,,,,,-,,,,,,,"891,60",,,,,,"9.631,32",,,,,,,,,,
ITUBERA-BA,,,,,,,,,BA,,"962,92",,,,,,-,,,,,,,"962,92",,,,,,"10.022,57",,,,,,,,,,
JACOBINA-BA,,,,,,,,,BA,,"1.248,24",,,,,,-,,,,,,,"1.248,24",,,,,,"13.228,61",,,,,,,,,,
JAGUAQUARA-BA,,,,,,,,,BA,,"1.141,25",,,,,,-,,,,,,,"1.141,25",,,,,,"11.912,40",,,,,,,,,,
JAGUARIPE-BA,,,,,,,,,BA,,"25.622,65",,,,,,-,,,,,,,"25.622,65",,,,,,"271.321,41",,,,,,,,,,
JANDAIRA-BA,,,,,,,,,BA,,"748,94",,,,,,-,,,,,,,"748,94",,,,,,"7.754,81",,,,,,,,,,
JEQUIE-BA,,,,,,,,,BA,,"1.426,56",,,,,,-,,,,,,,"1.426,56",,,,,,"15.118,40",,,,,,,,,,
JEREMOABO-BA,,,,,,,,,BA,,"1.069,92",,,,,,-,,,,,,,"1.069,92",,,,,,"11.338,82",,,,,,,,,,
JIQUIRICA-BA,,,,,,,,,BA,,"820,27",,,,,,-,,,,,,,"820,27",,,,,,"8.510,73",,,,,,,,,,
JITAUNA-BA,,,,,,,,,BA,,"820,27",,,,,,-,,,,,,,"820,27",,,,,,"8.875,39",,,,,,,,,,
JUCURUCU-BA,,,,,,,,,BA,,"748,94",,,,,,-,,,,,,,"748,94",,,,,,"7.937,14",,,,,,,,,,
JUSSARI-BA,,,,,,,,,BA,,"713,28",,,,,,-,,,,,,,"713,28",,,,,,"7.559,19",,,,,,,,,,
LAFAIETE COUTINHO-BA,,,,,,,,,BA,,"713,28",,,,,,-,,,,,,,"713,28",,,,,,"7.559,19",,,,,,,,,,
LAJE-BA,,,,,,,,,BA,,"927,26",,,,,,-,,,,,,,"927,26",,,,,,"9.826,95",,,,,,,,,,
LAJEDAO-BA,,,,,,,,,BA,,"713,28",,,,,,-,,,,,,,"713,28",,,,,,"7.559,19",,,,,,,,,,
LAJEDINHO-BA,,,,,,,,,BA,,"713,28",,,,,,-,,,,,,,"713,28",,,,,,"7.559,19",,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAJEDO DO TABOCAL-BA,,,,,,,,,BA,,"713,28",,,,,,-,,,,,,,"713,28",,,,,,"7.559,19",,,,,,,,,,
LAMARAO-BA,,,,,,,,,BA,,"713,28",,,,,,-,,,,,,,"713,28",,,,,,"7.741,52",,,,,,,,,,
LAURO DE FREITAS-BA,,,,,,,,,BA,,"1.426,56",,,,,,-,,,,,,,"1.426,56",,,,,,"15.118,40",,,,,,,,,,
MACAJUBA-BA,,,,,,,,,BA,,"748,94",,,,,,-,,,,,,,"748,94",,,,,,"7.937,14",,,,,,,,,,
MACARANI-BA,,,,,,,,,BA,,"855,93",,,,,,-,,,,,,,"855,93",,,,,,"9.071,03",,,,,,,,,,
MADRE DE DEUS-BA,,,,,,,,,BA,,"1.732.159,50",,,,,,"1.049.177,45",,,,,,,"2.781.336,95",,,,,,"26.168.717,52",,,,,,,,,,
MAIQUINIQUE-BA,,,,,,,,,BA,,"713,28",,,,,,-,,,,,,,"713,28",,,,,,"7.559,19",,,,,,,,,,
MAIRI-BA,,,,,,,,,BA,,"891,60",,,,,,-,,,,,,,"891,60",,,,,,"9.448,99",,,,,,,,,,
MANOEL VITORINO-BA,,,,,,,,,BA,,"820,27",,,,,,-,,,,,,,"820,27",,,,,,"8.693,06",,,,,,,,,,
MARACAS-BA,,,,,,,,,BA,,"962,92",,,,,,-,,,,,,,"962,92",,,,,,"10.569,57",,,,,,,,,,
MARAGOGIPE-BA,,,,,,,,,BA,,"25.622,65",,,,,,-,,,,,,,"25.622,65",,,,,,"271.321,41",,,,,,,,,,
MARAU-BA,,,,,,,,,BA,,"891,60",,,,,,-,,,,,,,"891,60",,,,,,"9.266,66",,,,,,,,,,
MARCIONILIO SOUZA-BA,,,,,,,,,BA,,"748,94",,,,,,-,,,,,,,"748,94",,,,,,"7.937,14",,,,,,,,,,
MASCOTE-BA,,,,,,,,,BA,,"820,27",,,,,,-,,,,,,,"820,27",,,,,,"8.875,39",,,,,,,,,,
MATA DE SAO JOAO-BA,,,,,,,,,BA,,"199.873,29",,,,,,"94.087,65",,,,,,,"293.960,94",,,,,,"2.851.619,48",,,,,,,,,,
MEDEIROS NETO-BA,,,,,,,,,BA,,"927,26",,,,,,-,,,,,,,"927,26",,,,,,"9.826,95",,,,,,,,,,
MIGUEL CALMON-BA,,,,,,,,,BA,,"962,92",,,,,,-,,,,,,,"962,92",,,,,,"10.204,90",,,,,,,,,,
MILAGRES-BA,,,,,,,,,BA,,"748,94",,,,,,-,,,,,,,"748,94",,,,,,"7.937,14",,,,,,,,,,
MIRANTE-BA,,,,,,,,,BA,,"748,94",,,,,,-,,,,,,,"748,94",,,,,,"7.754,81",,,,,,,,,,
MONTE SANTO-BA,,,,,,,,,BA,,"1.141,25",,,,,,-,,,,,,,"1.141,25",,,,,,"12.094,73",,,,,,,,,,
MUCURI-BA,,,,,,,,,BA,,"1.069,92",,,,,,-,,,,,,,"1.069,92",,,,,,"11.156,49",,,,,,,,,,
MUNDO NOVO-BA,,,,,,,,,BA,,"962,92",,,,,,-,,,,,,,"962,92",,,,,,"10.022,57",,,,,,,,,,
MUNIZ FERREIRA-BA,,,,,,,,,BA,,"713,28",,,,,,-,,,,,,,"713,28",,,,,,"7.559,19",,,,,,,,,,
MURITIBA-BA,,,,,,,,,BA,,"998,59",,,,,,-,,,,,,,"998,59",,,,,,"10.400,54",,,,,,,,,,
MUTUIPE-BA,,,,,,,,,BA,,"927,26",,,,,,-,,,,,,,"927,26",,,,,,"9.826,95",,,,,,,,,,
NAZARE-BA,,,,,,,,,BA,,"962,92",,,,,,-,,,,,,,"962,92",,,,,,"10.204,90",,,,,,,,,,
NILO PECANHA-BA,,,,,,,,,BA,,"784,60",,,,,,-,,,,,,,"784,60",,,,,,"8.315,09",,,,,,,,,,
NORDESTINA-BA,,,,,,,,,BA,,"784,60",,,,,,-,,,,,,,"784,60",,,,,,"8.315,09",,,,,,,,,,
NOVA CANAA-BA,,,,,,,,,BA,,"855,93",,,,,,-,,,,,,,"855,93",,,,,,"9.253,36",,,,,,,,,,
NOVA FATIMA-BA,,,,,,,,,BA,,"713,28",,,,,,-,,,,,,,"713,28",,,,,,"7.559,19",,,,,,,,,,
NOVA IBIA-BA,,,,,,,,,BA,,"713,28",,,,,,-,,,,,,,"713,28",,,,,,"7.559,19",,,,,,,,,,
NOVA ITARANA-BA,,,,,,,,,BA,,"713,28",,,,,,-,,,,,,,"713,28",,,,,,"7.559,19",,,,,,,,,,
NOVA SOURE-BA,,,,,,,,,BA,,"962,92",,,,,,-,,,,,,,"962,92",,,,,,"10.204,90",,,,,,,,,,
NOVA VICOSA-BA,,,,,,,,,BA,,"1.069,92",,,,,,-,,,,,,,"1.069,92",,,,,,"11.156,49",,,,,,,,,,
NOVO TRIUNFO-BA,,,,,,,,,BA,,"820,27",,,,,,-,,,,,,,"820,27",,,,,,"8.693,06",,,,,,,,,,
OLINDINA-BA,,,,,,,,,BA,,"962,92",,,,,,-,,,,,,,"962,92",,,,,,"10.022,57",,,,,,,,,,
OURICANGAS-BA,,,,,,,,,BA,,"713,28",,,,,,-,,,,,,,"713,28",,,,,,"7.559,19",,,,,,,,,,
OUROLANDIA-BA,,,,,,,,,BA,,"855,93",,,,,,-,,,,,,,"855,93",,,,,,"9.071,03",,,,,,,,,,
PARIPIRANGA-BA,,,,,,,,,BA,,"962,92",,,,,,-,,,,,,,"962,92",,,,,,"10.387,23",,,,,,,,,,
PAU BRASIL-BA,,,,,,,,,BA,,"748,94",,,,,,-,,,,,,,"748,94",,,,,,"8.119,46",,,,,,,,,,
PAULO AFONSO-BA,,,,,,,,,BA,,"1.319,57",,,,,,-,,,,,,,"1.319,57",,,,,,"13.984,53",,,,,,,,,,
PE DE SERRA-BA,,,,,,,,,BA,,"784,60",,,,,,-,,,,,,,"784,60",,,,,,"8.497,42",,,,,,,,,,
PEDRAO-BA,,,,,,,,,BA,,"713,28",,,,,,-,,,,,,,"713,28",,,,,,"7.559,19",,,,,,,,,,
PEDRO ALEXANDRE-BA,,,,,,,,,BA,,"855,93",,,,,,-,,,,,,,"855,93",,,,,,"9.071,03",,,,,,,,,,
PINTADAS-BA,,,,,,,,,BA,,"748,94",,,,,,-,,,,,,,"748,94",,,,,,"7.937,14",,,,,,,,,,
PIRAI DO NORTE-BA,,,,,,,,,BA,,"713,28",,,,,,-,,,,,,,"713,28",,,,,,"7.559,19",,,,,,,,,,
PIRITIBA-BA,,,,,,,,,BA,,"927,26",,,,,,-,,,,,,,"927,26",,,,,,"10.009,28",,,,,,,,,,
PLANALTINO-BA,,,,,,,,,BA,,"713,28",,,,,,-,,,,,,,"713,28",,,,,,"7.559,19",,,,,,,,,,
PLANALTO-BA,,,,,,,,,BA,,"962,92",,,,,,-,,,,,,,"962,92",,,,,,"10.022,57",,,,,,,,,,
POCOES-BA,,,,,,,,,BA,,"1.105,58",,,,,,-,,,,,,,"1.105,58",,,,,,"11.716,76",,,,,,,,,,
POJUCA-BA,,,,,,,,,BA,,"543.831,62",,,,,,"415.025,40",,,,,,,"958.857,02",,,,,,"9.674.172,90",,,,,,,,,,
PORTO SEGURO-BA,,,,,,,,,BA,,"1.355,23",,,,,,-,,,,,,,"1.355,23",,,,,,"14.362,48",,,,,,,,,,
POTIRAGUA-BA,,,,,,,,,BA,,"713,28",,,,,,-,,,,,,,"713,28",,,,,,"7.741,52",,,,,,,,,,
PRADO-BA,,,,,,,,,BA,,"962,92",,,,,,-,,,,,,,"962,92",,,,,,"10.204,90",,,,,,,,,,
PRESIDENTE TANCREDO NEVES-BA,,,,,,,,,BA,,"927,26",,,,,,-,,,,,,,"927,26",,,,,,"9.826,95",,,,,,,,,,
QUEIMADAS-BA,,,,,,,,,BA,,"962,92",,,,,,-,,,,,,,"962,92",,,,,,"10.204,90",,,,,,,,,,
QUIJINGUE-BA,,,,,,,,,BA,,"962,92",,,,,,-,,,,,,,"962,92",,,,,,"10.204,90",,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QUIXABEIRA-BA,,,,,,,,,BA,,"713,28",,,,,,-,,,,,,,"713,28",,,,,,"7.559,19",,,,,,,,,,
RAFAEL JAMBEIRO-BA,,,,,,,,,BA,,"927,26",,,,,,-,,,,,,,"927,26",,,,,,"9.826,95",,,,,,,,,,
RETIROLANDIA-BA,,,,,,,,,BA,,"784,60",,,,,,-,,,,,,,"784,60",,,,,,"8.132,77",,,,,,,,,,
RIACHAO DO JACUIPE-BA,,,,,,,,,BA,,"1.034,25",,,,,,-,,,,,,,"1.034,25",,,,,,"10.960,85",,,,,,,,,,
RIBEIRA DO AMPARO-BA,,,,,,,,,BA,,"820,27",,,,,,-,,,,,,,"820,27",,,,,,"8.693,06",,,,,,,,,,
RIBEIRA DO POMBAL-BA,,,,,,,,,BA,,"1.105,58",,,,,,-,,,,,,,"1.105,58",,,,,,"11.716,76",,,,,,,,,,
RIBEIRAO DO LARGO-BA,,,,,,,,,BA,,"713,28",,,,,,-,,,,,,,"713,28",,,,,,"8.106,17",,,,,,,,,,
RIO REAL-BA,,,,,,,,,BA,,"1.069,92",,,,,,-,,,,,,,"1.069,92",,,,,,"11.338,82",,,,,,,,,,
RUY BARBOSA-BA,,,,,,,,,BA,,"998,59",,,,,,-,,,,,,,"998,59",,,,,,"10.582,87",,,,,,,,,,
SALINAS DA MARGARIDA-BA,,,,,,,,,BA,,"26.423,36",,,,,,"227.151,66",,,,,,,"253.575,02",,,,,,"2.522.119,39",,,,,,,,,,
SALVADOR-BA,,,,,,,,,BA,,"48.042,47",,,,,,"227.151,66",,,,,,,"275.194,13",,,,,,"2.752.798,26",,,,,,,,,,
SANTA BARBARA-BA,,,,,,,,,BA,,"891,60",,,,,,-,,,,,,,"891,60",,,,,,"9.448,99",,,,,,,,,,
SANTA BRIGIDA-BA,,,,,,,,,BA,,"820,27",,,,,,-,,,,,,,"820,27",,,,,,"8.693,06",,,,,,,,,,
SANTA CRUZ CABRALIA-BA,,,,,,,,,BA,,"962,92",,,,,,-,,,,,,,"962,92",,,,,,"10.204,90",,,,,,,,,,
SANTA CRUZ DA VITORIA-BA,,,,,,,,,BA,,"713,28",,,,,,-,,,,,,,"713,28",,,,,,"7.559,19",,,,,,,,,,
SANTA INES-BA,,,,,,,,,BA,,"748,94",,,,,,-,,,,,,,"748,94",,,,,,"7.937,14",,,,,,,,,,
SANTA LUZIA-BA,,,,,,,,,BA,,"784,60",,,,,,-,,,,,,,"784,60",,,,,,"8.497,42",,,,,,,,,,
SANTA TERESINHA-BA,,,,,,,,,BA,,"713,28",,,,,,-,,,,,,,"713,28",,,,,,"7.559,19",,,,,,,,,,
SANTALUZ-BA,,,,,,,,,BA,,"1.034,25",,,,,,-,,,,,,,"1.034,25",,,,,,"10.960,85",,,,,,,,,,
SANTANOPOLIS-BA,,,,,,,,,BA,,"713,28",,,,,,-,,,,,,,"713,28",,,,,,"7.559,19",,,,,,,,,,
SANTO AMARO-BA,,,,,,,,,BA,,"39.635,04",,,,,,"227.151,66",,,,,,,"266.786,70",,,,,,"2.663.089,81",,,,,,,,,,
SANTO ANTONIO DE JESUS-BA,,,,,,,,,BA,,"1.283,90",,,,,,-,,,,,,,"1.283,90",,,,,,"13.606,56",,,,,,,,,,
SANTO ESTEVAO-BA,,,,,,,,,BA,,"1.105,58",,,,,,-,,,,,,,"1.105,58",,,,,,"11.716,76",,,,,,,,,,
SAO DOMINGOS-BA,,,,,,,,,BA,,"713,28",,,,,,-,,,,,,,"713,28",,,,,,"7.559,19",,,,,,,,,,
SAO FELIPE-BA,,,,,,,,,BA,,"927,26",,,,,,-,,,,,,,"927,26",,,,,,"9.826,95",,,,,,,,,,
SAO FELIX-BA,,,,,,,,,BA,,"820,27",,,,,,-,,,,,,,"820,27",,,,,,"8.693,06",,,,,,,,,,
SAO FRANCISCO DO CONDE-BA,,,,,,,,,BA,,"1.932.551,89",,,,,,"789.401,64",,,,,,,"2.721.953,53",,,,,,"25.560.591,51",,,,,,,,,,
SAO GONCALO DOS CAMPOS-BA,,,,,,,,,BA,,"1.034,25",,,,,,-,,,,,,,"1.034,25",,,,,,"10.778,51",,,,,,,,,,
SAO JOSE DA VITORIA-BA,,,,,,,,,BA,,"713,28",,,,,,-,,,,,,,"713,28",,,,,,"7.559,19",,,,,,,,,,
SAO JOSE DO JACUIPE-BA,,,,,,,,,BA,,"748,94",,,,,,-,,,,,,,"748,94",,,,,,"7.937,14",,,,,,,,,,
SAO MIGUEL DAS MATAS-BA,,,,,,,,,BA,,"748,94",,,,,,-,,,,,,,"748,94",,,,,,"7.937,14",,,,,,,,,,
SAO SEBASTIAO DO PASSE-BA,,,,,,,,,BA,,"365.695,92",,,,,,"191.288,33",,,,,,,"556.984,25",,,,,,"5.482.416,94",,,,,,,,,,
SAPEACU-BA,,,,,,,,,BA,,"855,93",,,,,,-,,,,,,,"855,93",,,,,,"9.071,03",,,,,,,,,,
SATIRO DIAS-BA,,,,,,,,,BA,,"153.758,42",,,,,,"4.427,35",,,,,,,"158.185,77",,,,,,"948.548,87",,,,,,,,,,
SAUBARA-BA,,,,,,,,,BA,,"25.222,30",,,,,,"227.151,66",,,,,,,"252.373,96",,,,,,"2.509.303,91",,,,,,,,,,
SERRA PRETA-BA,,,,,,,,,BA,,"820,27",,,,,,-,,,,,,,"820,27",,,,,,"8.693,06",,,,,,,,,,
SERRINHA-BA,,,,,,,,,BA,,"1.248,24",,,,,,-,,,,,,,"1.248,24",,,,,,"13.046,28",,,,,,,,,,
SERROLANDIA-BA,,,,,,,,,BA,,"784,60",,,,,,-,,,,,,,"784,60",,,,,,"8.315,09",,,,,,,,,,
SIMOES FILHO-BA,,,,,,,,,BA,,"83.290,12",,,,,,"2.997,46",,,,,,,"86.287,58",,,,,,"809.524,60",,,,,,,,,,
SITIO DO QUINTO-BA,,,,,,,,,BA,,"784,60",,,,,,-,,,,,,,"784,60",,,,,,"8.497,42",,,,,,,,,,
TANQUINHO-BA,,,,,,,,,BA,,"713,28",,,,,,-,,,,,,,"713,28",,,,,,"7.559,19",,,,,,,,,,
TAPEROA-BA,,,,,,,,,BA,,"891,60",,,,,,-,,,,,,,"891,60",,,,,,"9.448,99",,,,,,,,,,
TAPIRAMUTA-BA,,,,,,,,,BA,,"855,93",,,,,,-,,,,,,,"855,93",,,,,,"9.071,03",,,,,,,,,,
TEIXEIRA DE FREITAS-BA,,,,,,,,,BA,,"1.390,89",,,,,,-,,,,,,,"1.390,89",,,,,,"14.558,11",,,,,,,,,,
TEODORO SAMPAIO-BA,,,,,,,,,BA,,"80.766,74",,,,,,"1.777,75",,,,,,,"82.544,49",,,,,,"784.031,22",,,,,,,,,,
TEOFILANDIA-BA,,,,,,,,,BA,,"927,26",,,,,,-,,,,,,,"927,26",,,,,,"9.826,95",,,,,,,,,,
TEOLANDIA-BA,,,,,,,,,BA,,"820,27",,,,,,-,,,,,,,"820,27",,,,,,"8.510,73",,,,,,,,,,
TERRA NOVA-BA,,,,,,,,,BA,,"1.845,25",,,,,,"684,12",,,,,,,"2.529,37",,,,,,"17.954,53",,,,,,,,,,
TUCANO-BA,,,,,,,,,BA,,"1.141,25",,,,,,-,,,,,,,"1.141,25",,,,,,"12.094,73",,,,,,,,,,
UAUA-BA,,,,,,,,,BA,,"962,92",,,,,,-,,,,,,,"962,92",,,,,,"10.204,90",,,,,,,,,,
UBAIRA-BA,,,,,,,,,BA,,"891,60",,,,,,-,,,,,,,"891,60",,,,,,"9.631,32",,,,,,,,,,
UBAITABA-BA,,,,,,,,,BA,,"927,26",,,,,,-,,,,,,,"927,26",,,,,,"9.826,95",,,,,,,,,,
UBATA-BA,,,,,,,,,BA,,"962,92",,,,,,-,,,,,,,"962,92",,,,,,"10.204,90",,,,,,,,,,
UNA-BA,,,,,,,,,BA,,"962,92",,,,,,-,,,,,,,"962,92",,,,,,"10.204,90",,,,,,,,,,
URUCUCA-BA,,,,,,,,,BA,,"891,60",,,,,,-,,,,,,,"891,60",,,,,,"9.631,32",,,,,,,,,,
VALENCA-BA,,,,,,,,,BA,,"25.622,65",,,,,,-,,,,,,,"25.622,65",,,,,,"271.321,41",,,,,,,,,,
VALENTE-BA,,,,,,,,,BA,,"962,92",,,,,,-,,,,,,,"962,92",,,,,,"10.022,57",,,,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VARZEA DA ROCA-BA,,,,,,,,,BA,,"784,60",,,,,,-,,,,,,,"784,60",,,,,,"8.497,42",,,,,,,,,,
VARZEA DO POCO-BA,,,,,,,,,BA,,"713,28",,,,,,-,,,,,,,"713,28",,,,,,"7.559,19",,,,,,,,,,
VARZEA NOVA-BA,,,,,,,,,BA,,"784,60",,,,,,-,,,,,,,"784,60",,,,,,"8.315,09",,,,,,,,,,
VARZEDO-BA,,,,,,,,,BA,,"713,28",,,,,,-,,,,,,,"713,28",,,,,,"7.559,19",,,,,,,,,,
VERA CRUZ-BA,,,,,,,,,BA,,"83.228,23",,,,,,"927,08",,,,,,,"84.155,31",,,,,,"775.207,02",,,,,,,,,,
VEREDA-BA,,,,,,,,,BA,,"713,28",,,,,,-,,,,,,,"713,28",,,,,,"7.559,19",,,,,,,,,,
VITORIA DA CONQUISTA-BA,,,,,,,,,BA,,"1.426,56",,,,,,-,,,,,,,"1.426,56",,,,,,"15.118,40",,,,,,,,,,
WENCESLAU GUIMARAES-BA,,,,,,,,,BA,,"927,26",,,,,,-,,,,,,,"927,26",,,,,,"9.826,95",,,,,,,,,,
BAHIA  TOTAL,,,,,,,,,,,"7.834.657,20",,,,,,"5.460.263,61",,,,,,,"13.294.920,81",,,,,,"131.109.838,87",,,,,,,,,,
ACARAU-CE,,,,,,,,,CE,,"2.624,35",,,,,,-,,,,,,,"2.624,35",,,,,,"23.078,94",,,,,,,,,,
ALCANTARAS-CE,,,,,,,,,CE,,"1.670,04",,,,,,-,,,,,,,"1.670,04",,,,,,"14.842,14",,,,,,,,,,
AMONTADA-CE,,,,,,,,,CE,,"53.966,98",,,,,,"81.170,77",,,,,,,"135.137,75",,,,,,"1.211.678,49",,,,,,,,,,
APUIARES-CE,,,,,,,,,CE,,"1.749,57",,,,,,-,,,,,,,"1.749,57",,,,,,"15.548,92",,,,,,,,,,
AQUIRAZ-CE,,,,,,,,,CE,,-,,,,,,"10.910,15",,,,,,,"10.910,15",,,,,,"103.023,87",,,,,,,,,,
ARACATI-CE,,,,,,,,,CE,,"120.644,98",,,,,,"19.632,61",,,,,,,"140.277,59",,,,,,"1.456.941,05",,,,,,,,,,
ARARENDA-CE,,,,,,,,,CE,,"1.670,04",,,,,,-,,,,,,,"1.670,04",,,,,,"14.842,14",,,,,,,,,,
BARROQUINHA-CE,,,,,,,,,CE,,"1.829,09",,,,,,-,,,,,,,"1.829,09",,,,,,"16.255,69",,,,,,,,,,
BELA CRUZ-CE,,,,,,,,,CE,,"2.226,72",,,,,,-,,,,,,,"2.226,72",,,,,,"19.789,55",,,,,,,,,,
CAMOCIM-CE,,,,,,,,,CE,,"2.624,35",,,,,,-,,,,,,,"2.624,35",,,,,,"23.323,39",,,,,,,,,,
CANINDE-CE,,,,,,,,,CE,,"2.783,41",,,,,,-,,,,,,,"2.783,41",,,,,,"24.736,95",,,,,,,,,,
CARIDADE-CE,,,,,,,,,CE,,"2.067,67",,,,,,-,,,,,,,"2.067,67",,,,,,"17.887,08",,,,,,,,,,
CARIRE-CE,,,,,,,,,CE,,"1.988,15",,,,,,-,,,,,,,"1.988,15",,,,,,"17.669,24",,,,,,,,,,
CARNAUBAL-CE,,,,,,,,,CE,,"1.908,62",,,,,,-,,,,,,,"1.908,62",,,,,,"16.962,45",,,,,,,,,,
CATUNDA-CE,,,,,,,,,CE,,"1.590,52",,,,,,-,,,,,,,"1.590,52",,,,,,"14.379,84",,,,,,,,,,
CAUCAIA-CE,,,,,,,,,CE,,-,,,,,,-,,,,,,,-,,,,,,"92.113,72",,,,,,,,,,
CHAVAL-CE,,,,,,,,,CE,,"1.749,57",,,,,,-,,,,,,,"1.749,57",,,,,,"15.548,92",,,,,,,,,,
COREAU-CE,,,,,,,,,CE,,"2.067,67",,,,,,-,,,,,,,"2.067,67",,,,,,"18.376,00",,,,,,,,,,
CRATEUS-CE,,,,,,,,,CE,,"2.783,41",,,,,,-,,,,,,,"2.783,41",,,,,,"24.736,95",,,,,,,,,,
CROATA-CE,,,,,,,,,CE,,"1.908,62",,,,,,-,,,,,,,"1.908,62",,,,,,"16.962,45",,,,,,,,,,
CRUZ-CE,,,,,,,,,CE,,"2.067,67",,,,,,-,,,,,,,"2.067,67",,,,,,"18.376,00",,,,,,,,,,
FORQUILHA-CE,,,,,,,,,CE,,"2.067,67",,,,,,-,,,,,,,"2.067,67",,,,,,"18.376,00",,,,,,,,,,
FORTALEZA-CE,,,,,,,,,CE,,"1.750.705,03",,,,,,"14.546,86",,,,,,,"1.765.251,89",,,,,,"7.159.989,28",,,,,,,,,,
FRECHEIRINHA-CE,,,,,,,,,CE,,"1.749,57",,,,,,-,,,,,,,"1.749,57",,,,,,"15.548,92",,,,,,,,,,
GENERAL SAMPAIO-CE,,,,,,,,,CE,,"1.590,52",,,,,,-,,,,,,,"1.590,52",,,,,,"14.135,38",,,,,,,,,,
GRACA-CE,,,,,,,,,CE,,"1.829,09",,,,,,-,,,,,,,"1.829,09",,,,,,"16.255,69",,,,,,,,,,
GRANJA-CE,,,,,,,,,CE,,"2.544,83",,,,,,-,,,,,,,"2.544,83",,,,,,"22.616,63",,,,,,,,,,
GROAIRAS-CE,,,,,,,,,CE,,"1.670,04",,,,,,-,,,,,,,"1.670,04",,,,,,"14.597,68",,,,,,,,,,
GUARACIABA DO NORTE-CE,,,,,,,,,CE,,"2.385,78",,,,,,-,,,,,,,"2.385,78",,,,,,"21.203,10",,,,,,,,,,
HIDROLANDIA-CE,,,,,,,,,CE,,"1.988,15",,,,,,-,,,,,,,"1.988,15",,,,,,"17.669,24",,,,,,,,,,
IBIAPINA-CE,,,,,,,,,CE,,"2.067,67",,,,,,-,,,,,,,"2.067,67",,,,,,"18.376,00",,,,,,,,,,
ICAPUI-CE,,,,,,,,,CE,,"98.747,62",,,,,,"17.330,55",,,,,,,"116.078,17",,,,,,"1.143.308,06",,,,,,,,,,
INDEPENDENCIA-CE,,,,,,,,,CE,,"2.147,20",,,,,,-,,,,,,,"2.147,20",,,,,,"19.082,79",,,,,,,,,,
IPAPORANGA-CE,,,,,,,,,CE,,"1.670,04",,,,,,-,,,,,,,"1.670,04",,,,,,"14.842,14",,,,,,,,,,
IPU-CE,,,,,,,,,CE,,"2.465,30",,,,,,-,,,,,,,"2.465,30",,,,,,"21.665,41",,,,,,,,,,
IPUEIRAS-CE,,,,,,,,,CE,,"2.385,78",,,,,,-,,,,,,,"2.385,78",,,,,,"21.203,10",,,,,,,,,,
IRAUCUBA-CE,,,,,,,,,CE,,"2.067,67",,,,,,-,,,,,,,"2.067,67",,,,,,"18.376,00",,,,,,,,,,
ITAPAGE-CE,,,,,,,,,CE,,"2.544,83",,,,,,-,,,,,,,"2.544,83",,,,,,"22.372,17",,,,,,,,,,
