ITABERABA-BA,,,,,,,,,BA,,,"1.500,68",,,,,,,-,,,,,,"1.500,68",,,,,,"2.889,10",,,,,,,,,,,,
ITABUNA-BA,,,,,,,,,BA,,,"1.819,01",,,,,,,-,,,,,,"1.819,01",,,,,,"3.501,94",,,,,,,,,,,,
ITACARE-BA,,,,,,,,,BA,,,"1.227,83",,,,,,,-,,,,,,"1.227,83",,,,,,"2.363,81",,,,,,,,,,,,
ITAGI-BA,,,,,,,,,BA,,,"1.000,45",,,,,,,-,,,,,,"1.000,45",,,,,,"1.926,06",,,,,,,,,,,,
ITAGIBA-BA,,,,,,,,,BA,,,"1.045,93",,,,,,,-,,,,,,"1.045,93",,,,,,"2.013,62",,,,,,,,,,,,
ITAGIMIRIM-BA,,,,,,,,,BA,,,"909,50",,,,,,,-,,,,,,"909,50",,,,,,"1.750,96",,,,,,,,,,,,
ITAJU DO COLONIA-BA,,,,,,,,,BA,,,"909,50",,,,,,,-,,,,,,"909,50",,,,,,"1.750,96",,,,,,,,,,,,
ITAJUIPE-BA,,,,,,,,,BA,,,"1.182,35",,,,,,,-,,,,,,"1.182,35",,,,,,"2.276,26",,,,,,,,,,,,
ITAMARAJU-BA,,,,,,,,,BA,,,"1.500,68",,,,,,,-,,,,,,"1.500,68",,,,,,"2.889,10",,,,,,,,,,,,
ITAMARI-BA,,,,,,,,,BA,,,"909,50",,,,,,,-,,,,,,"909,50",,,,,,"1.750,96",,,,,,,,,,,,
ITAMBE-BA,,,,,,,,,BA,,,"1.182,35",,,,,,,-,,,,,,"1.182,35",,,,,,"2.276,26",,,,,,,,,,,,
ITANAGRA-BA,,,,,,,,,BA,,,"98.860,52",,,,,,,"10.625,88",,,,,,"109.486,40",,,,,,"212.062,82",,,,,,,,,,,,
ITANHEM-BA,,,,,,,,,BA,,,"1.182,35",,,,,,,-,,,,,,"1.182,35",,,,,,"2.276,26",,,,,,,,,,,,
ITAPARICA-BA,,,,,,,,,BA,,,"123.538,72",,,,,,,"183.467,02",,,,,,"307.005,74",,,,,,"617.466,72",,,,,,,,,,,,
ITAPE-BA,,,,,,,,,BA,,,"954,98",,,,,,,-,,,,,,"954,98",,,,,,"1.838,52",,,,,,,,,,,,
ITAPEBI-BA,,,,,,,,,BA,,,"954,98",,,,,,,-,,,,,,"954,98",,,,,,"1.838,52",,,,,,,,,,,,
ITAPETINGA-BA,,,,,,,,,BA,,,"1.546,15",,,,,,,-,,,,,,"1.546,15",,,,,,"2.976,64",,,,,,,,,,,,
ITAPICURU-BA,,,,,,,,,BA,,,"1.318,78",,,,,,,-,,,,,,"1.318,78",,,,,,"2.538,91",,,,,,,,,,,,
ITAPITANGA-BA,,,,,,,,,BA,,,"954,98",,,,,,,-,,,,,,"954,98",,,,,,"1.838,52",,,,,,,,,,,,
ITAQUARA-BA,,,,,,,,,BA,,,"909,50",,,,,,,-,,,,,,"909,50",,,,,,"1.750,96",,,,,,,,,,,,
ITARANTIM-BA,,,,,,,,,BA,,,"1.136,88",,,,,,,-,,,,,,"1.136,88",,,,,,"2.188,71",,,,,,,,,,,,
ITATIM-BA,,,,,,,,,BA,,,"1.045,93",,,,,,,-,,,,,,"1.045,93",,,,,,"2.013,62",,,,,,,,,,,,
ITIRUCU-BA,,,,,,,,,BA,,,"1.000,45",,,,,,,-,,,,,,"1.000,45",,,,,,"1.926,06",,,,,,,,,,,,
ITIUBA-BA,,,,,,,,,BA,,,"1.364,25",,,,,,,-,,,,,,"1.364,25",,,,,,"2.626,45",,,,,,,,,,,,
ITORORO-BA,,,,,,,,,BA,,,"1.136,88",,,,,,,-,,,,,,"1.136,88",,,,,,"2.188,71",,,,,,,,,,,,
ITUBERA-BA,,,,,,,,,BA,,,"1.227,83",,,,,,,-,,,,,,"1.227,83",,,,,,"2.363,81",,,,,,,,,,,,
JACOBINA-BA,,,,,,,,,BA,,,"1.591,63",,,,,,,-,,,,,,"1.591,63",,,,,,"3.064,20",,,,,,,,,,,,
JAGUAQUARA-BA,,,,,,,,,BA,,,"1.455,20",,,,,,,-,,,,,,"1.455,20",,,,,,"2.801,55",,,,,,,,,,,,
JAGUARIPE-BA,,,,,,,,,BA,,,"49.007,16",,,,,,,-,,,,,,"49.007,16",,,,,,"79.234,62",,,,,,,,,,,,
JANDAIRA-BA,,,,,,,,,BA,,,"954,98",,,,,,,-,,,,,,"954,98",,,,,,"1.838,52",,,,,,,,,,,,
JEQUIE-BA,,,,,,,,,BA,,,"1.819,01",,,,,,,-,,,,,,"1.819,01",,,,,,"3.501,94",,,,,,,,,,,,
JEREMOABO-BA,,,,,,,,,BA,,,"1.364,25",,,,,,,-,,,,,,"1.364,25",,,,,,"2.626,45",,,,,,,,,,,,
JIQUIRICA-BA,,,,,,,,,BA,,,"1.045,93",,,,,,,-,,,,,,"1.045,93",,,,,,"2.013,62",,,,,,,,,,,,
JITAUNA-BA,,,,,,,,,BA,,,"1.045,93",,,,,,,-,,,,,,"1.045,93",,,,,,"2.013,62",,,,,,,,,,,,
JUCURUCU-BA,,,,,,,,,BA,,,"954,98",,,,,,,-,,,,,,"954,98",,,,,,"1.838,52",,,,,,,,,,,,
JUSSARI-BA,,,,,,,,,BA,,,"909,50",,,,,,,-,,,,,,"909,50",,,,,,"1.750,96",,,,,,,,,,,,
LAFAIETE COUTINHO-BA,,,,,,,,,BA,,,"909,50",,,,,,,-,,,,,,"909,50",,,,,,"1.750,96",,,,,,,,,,,,
LAJE-BA,,,,,,,,,BA,,,"1.182,35",,,,,,,-,,,,,,"1.182,35",,,,,,"2.276,26",,,,,,,,,,,,
LAJEDAO-BA,,,,,,,,,BA,,,"909,50",,,,,,,-,,,,,,"909,50",,,,,,"1.750,96",,,,,,,,,,,,
LAJEDINHO-BA,,,,,,,,,BA,,,"909,50",,,,,,,-,,,,,,"909,50",,,,,,"1.750,96",,,,,,,,,,,,
LAJEDO DO TABOCAL-BA,,,,,,,,,BA,,,"909,50",,,,,,,-,,,,,,"909,50",,,,,,"1.750,96",,,,,,,,,,,,
LAMARAO-BA,,,,,,,,,BA,,,"909,50",,,,,,,-,,,,,,"909,50",,,,,,"1.750,96",,,,,,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAURO DE FREITAS-BA,,,,,,,,,BA,,,"1.819,01",,,,,,,-,,,,,,"1.819,01",,,,,,"3.501,94",,,,,,,,,,,,
MACAJUBA-BA,,,,,,,,,BA,,,"954,98",,,,,,,-,,,,,,"954,98",,,,,,"1.838,52",,,,,,,,,,,,
MACARANI-BA,,,,,,,,,BA,,,"1.091,40",,,,,,,-,,,,,,"1.091,40",,,,,,"2.101,16",,,,,,,,,,,,
MADRE DE DEUS-BA,,,,,,,,,BA,,,"2.008.213,10",,,,,,,"842.390,99",,,,,,"2.850.604,09",,,,,,"5.406.825,74",,,,,,,,,,,,
MAIQUINIQUE-BA,,,,,,,,,BA,,,"909,50",,,,,,,-,,,,,,"909,50",,,,,,"1.750,96",,,,,,,,,,,,
MAIRI-BA,,,,,,,,,BA,,,"1.136,88",,,,,,,-,,,,,,"1.136,88",,,,,,"2.188,71",,,,,,,,,,,,
MANOEL VITORINO-BA,,,,,,,,,BA,,,"1.045,93",,,,,,,-,,,,,,"1.045,93",,,,,,"2.013,62",,,,,,,,,,,,
MARACAS-BA,,,,,,,,,BA,,,"1.227,83",,,,,,,-,,,,,,"1.227,83",,,,,,"2.363,81",,,,,,,,,,,,
MARAGOGIPE-BA,,,,,,,,,BA,,,"28.409,95",,,,,,,-,,,,,,"28.409,95",,,,,,"58.637,41",,,,,,,,,,,,
MARAU-BA,,,,,,,,,BA,,,"1.136,88",,,,,,,-,,,,,,"1.136,88",,,,,,"2.188,71",,,,,,,,,,,,
MARCIONILIO SOUZA-BA,,,,,,,,,BA,,,"954,98",,,,,,,-,,,,,,"954,98",,,,,,"1.838,52",,,,,,,,,,,,
MASCOTE-BA,,,,,,,,,BA,,,"1.045,93",,,,,,,-,,,,,,"1.045,93",,,,,,"2.013,62",,,,,,,,,,,,
MATA DE SAO JOAO-BA,,,,,,,,,BA,,,"225.290,04",,,,,,,"107.085,40",,,,,,"332.375,44",,,,,,"677.825,75",,,,,,,,,,,,
MEDEIROS NETO-BA,,,,,,,,,BA,,,"1.182,35",,,,,,,-,,,,,,"1.182,35",,,,,,"2.276,26",,,,,,,,,,,,
MIGUEL CALMON-BA,,,,,,,,,BA,,,"1.227,83",,,,,,,-,,,,,,"1.227,83",,,,,,"2.363,81",,,,,,,,,,,,
MILAGRES-BA,,,,,,,,,BA,,,"954,98",,,,,,,-,,,,,,"954,98",,,,,,"1.838,52",,,,,,,,,,,,
MIRANTE-BA,,,,,,,,,BA,,,"954,98",,,,,,,-,,,,,,"954,98",,,,,,"1.838,52",,,,,,,,,,,,
MONTE SANTO-BA,,,,,,,,,BA,,,"1.455,20",,,,,,,-,,,,,,"1.455,20",,,,,,"2.801,55",,,,,,,,,,,,
MUCURI-BA,,,,,,,,,BA,,,"1.364,25",,,,,,,-,,,,,,"1.364,25",,,,,,"2.626,45",,,,,,,,,,,,
MUNDO NOVO-BA,,,,,,,,,BA,,,"1.227,83",,,,,,,-,,,,,,"1.227,83",,,,,,"2.363,81",,,,,,,,,,,,
MUNIZ FERREIRA-BA,,,,,,,,,BA,,,"909,50",,,,,,,-,,,,,,"909,50",,,,,,"1.750,96",,,,,,,,,,,,
MURITIBA-BA,,,,,,,,,BA,,,"1.273,30",,,,,,,-,,,,,,"1.273,30",,,,,,"2.451,35",,,,,,,,,,,,
MUTUIPE-BA,,,,,,,,,BA,,,"1.182,35",,,,,,,-,,,,,,"1.182,35",,,,,,"2.276,26",,,,,,,,,,,,
NAZARE-BA,,,,,,,,,BA,,,"1.227,83",,,,,,,-,,,,,,"1.227,83",,,,,,"2.363,81",,,,,,,,,,,,
NILO PECANHA-BA,,,,,,,,,BA,,,"1.000,45",,,,,,,-,,,,,,"1.000,45",,,,,,"1.926,06",,,,,,,,,,,,
NORDESTINA-BA,,,,,,,,,BA,,,"1.000,45",,,,,,,-,,,,,,"1.000,45",,,,,,"1.926,06",,,,,,,,,,,,
NOVA CANAA-BA,,,,,,,,,BA,,,"1.091,40",,,,,,,-,,,,,,"1.091,40",,,,,,"2.101,16",,,,,,,,,,,,
NOVA FATIMA-BA,,,,,,,,,BA,,,"909,50",,,,,,,-,,,,,,"909,50",,,,,,"1.750,96",,,,,,,,,,,,
NOVA IBIA-BA,,,,,,,,,BA,,,"909,50",,,,,,,-,,,,,,"909,50",,,,,,"1.750,96",,,,,,,,,,,,
NOVA ITARANA-BA,,,,,,,,,BA,,,"909,50",,,,,,,-,,,,,,"909,50",,,,,,"1.750,96",,,,,,,,,,,,
NOVA SOURE-BA,,,,,,,,,BA,,,"1.227,83",,,,,,,-,,,,,,"1.227,83",,,,,,"2.363,81",,,,,,,,,,,,
NOVA VICOSA-BA,,,,,,,,,BA,,,"1.364,25",,,,,,,-,,,,,,"1.364,25",,,,,,"2.626,45",,,,,,,,,,,,
NOVO TRIUNFO-BA,,,,,,,,,BA,,,"1.045,93",,,,,,,-,,,,,,"1.045,93",,,,,,"2.013,62",,,,,,,,,,,,
OLINDINA-BA,,,,,,,,,BA,,,"1.227,83",,,,,,,-,,,,,,"1.227,83",,,,,,"2.363,81",,,,,,,,,,,,
OURICANGAS-BA,,,,,,,,,BA,,,"909,50",,,,,,,-,,,,,,"909,50",,,,,,"1.750,96",,,,,,,,,,,,
OUROLANDIA-BA,,,,,,,,,BA,,,"1.091,40",,,,,,,-,,,,,,"1.091,40",,,,,,"2.101,16",,,,,,,,,,,,
PARIPIRANGA-BA,,,,,,,,,BA,,,"1.227,83",,,,,,,-,,,,,,"1.227,83",,,,,,"2.363,81",,,,,,,,,,,,
PAU BRASIL-BA,,,,,,,,,BA,,,"954,98",,,,,,,-,,,,,,"954,98",,,,,,"1.838,52",,,,,,,,,,,,
PAULO AFONSO-BA,,,,,,,,,BA,,,"1.682,58",,,,,,,-,,,,,,"1.682,58",,,,,,"3.239,29",,,,,,,,,,,,
PE DE SERRA-BA,,,,,,,,,BA,,,"1.000,45",,,,,,,-,,,,,,"1.000,45",,,,,,"1.926,06",,,,,,,,,,,,
PEDRAO-BA,,,,,,,,,BA,,,"909,50",,,,,,,-,,,,,,"909,50",,,,,,"1.750,96",,,,,,,,,,,,
PEDRO ALEXANDRE-BA,,,,,,,,,BA,,,"1.091,40",,,,,,,-,,,,,,"1.091,40",,,,,,"2.101,16",,,,,,,,,,,,
PINTADAS-BA,,,,,,,,,BA,,,"954,98",,,,,,,-,,,,,,"954,98",,,,,,"1.838,52",,,,,,,,,,,,
PIRAI DO NORTE-BA,,,,,,,,,BA,,,"909,50",,,,,,,-,,,,,,"909,50",,,,,,"1.750,96",,,,,,,,,,,,
PIRITIBA-BA,,,,,,,,,BA,,,"1.182,35",,,,,,,-,,,,,,"1.182,35",,,,,,"2.276,26",,,,,,,,,,,,
PLANALTINO-BA,,,,,,,,,BA,,,"909,50",,,,,,,-,,,,,,"909,50",,,,,,"1.750,96",,,,,,,,,,,,
PLANALTO-BA,,,,,,,,,BA,,,"1.227,83",,,,,,,-,,,,,,"1.227,83",,,,,,"2.363,81",,,,,,,,,,,,
POCOES-BA,,,,,,,,,BA,,,"1.409,73",,,,,,,-,,,,,,"1.409,73",,,,,,"2.714,00",,,,,,,,,,,,
POJUCA-BA,,,,,,,,,BA,,,"610.624,45",,,,,,,"464.296,70",,,,,,"1.074.921,15",,,,,,"2.179.390,12",,,,,,,,,,,,
PORTO SEGURO-BA,,,,,,,,,BA,,,"1.728,05",,,,,,,-,,,,,,"1.728,05",,,,,,"3.326,84",,,,,,,,,,,,
POTIRAGUA-BA,,,,,,,,,BA,,,"909,50",,,,,,,-,,,,,,"909,50",,,,,,"1.750,96",,,,,,,,,,,,
PRADO-BA,,,,,,,,,BA,,,"1.227,83",,,,,,,-,,,,,,"1.227,83",,,,,,"2.363,81",,,,,,,,,,,,
PRESIDENTE TANCREDO NEVES-BA,,,,,,,,,BA,,,"1.182,35",,,,,,,-,,,,,,"1.182,35",,,,,,"2.276,26",,,,,,,,,,,,
QUEIMADAS-BA,,,,,,,,,BA,,,"1.227,83",,,,,,,-,,,,,,"1.227,83",,,,,,"2.363,81",,,,,,,,,,,,
QUIJINGUE-BA,,,,,,,,,BA,,,"1.227,83",,,,,,,-,,,,,,"1.227,83",,,,,,"2.363,81",,,,,,,,,,,,
QUIXABEIRA-BA,,,,,,,,,BA,,,"909,50",,,,,,,-,,,,,,"909,50",,,,,,"1.750,96",,,,,,,,,,,,
RAFAEL JAMBEIRO-BA,,,,,,,,,BA,,,"1.182,35",,,,,,,-,,,,,,"1.182,35",,,,,,"2.276,26",,,,,,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RETIROLANDIA-BA,,,,,,,,,BA,,,"1.000,45",,,,,,,-,,,,,,"1.000,45",,,,,,"1.926,06",,,,,,,,,,,,
RIACHAO DO JACUIPE-BA,,,,,,,,,BA,,,"1.318,78",,,,,,,-,,,,,,"1.318,78",,,,,,"2.538,91",,,,,,,,,,,,
RIBEIRA DO AMPARO-BA,,,,,,,,,BA,,,"1.045,93",,,,,,,-,,,,,,"1.045,93",,,,,,"2.013,62",,,,,,,,,,,,
RIBEIRA DO POMBAL-BA,,,,,,,,,BA,,,"1.409,73",,,,,,,-,,,,,,"1.409,73",,,,,,"2.714,00",,,,,,,,,,,,
RIBEIRAO DO LARGO-BA,,,,,,,,,BA,,,"909,50",,,,,,,-,,,,,,"909,50",,,,,,"1.750,96",,,,,,,,,,,,
RIO REAL-BA,,,,,,,,,BA,,,"1.364,25",,,,,,,-,,,,,,"1.364,25",,,,,,"2.626,45",,,,,,,,,,,,
RUY BARBOSA-BA,,,,,,,,,BA,,,"1.273,30",,,,,,,-,,,,,,"1.273,30",,,,,,"2.451,35",,,,,,,,,,,,
SALINAS DA MARGARIDA-BA,,,,,,,,,BA,,,"31.250,94",,,,,,,"182.863,57",,,,,,"214.114,51",,,,,,"440.721,13",,,,,,,,,,,,
SALVADOR-BA,,,,,,,,,BA,,,"56.819,90",,,,,,,"182.863,57",,,,,,"239.683,47",,,,,,"491.794,52",,,,,,,,,,,,
SANTA BARBARA-BA,,,,,,,,,BA,,,"1.136,88",,,,,,,-,,,,,,"1.136,88",,,,,,"2.188,71",,,,,,,,,,,,
SANTA BRIGIDA-BA,,,,,,,,,BA,,,"1.045,93",,,,,,,-,,,,,,"1.045,93",,,,,,"2.013,62",,,,,,,,,,,,
SANTA CRUZ CABRALIA-BA,,,,,,,,,BA,,,"1.227,83",,,,,,,-,,,,,,"1.227,83",,,,,,"2.363,81",,,,,,,,,,,,
SANTA CRUZ DA VITORIA-BA,,,,,,,,,BA,,,"909,50",,,,,,,-,,,,,,"909,50",,,,,,"1.750,96",,,,,,,,,,,,
SANTA INES-BA,,,,,,,,,BA,,,"954,98",,,,,,,-,,,,,,"954,98",,,,,,"1.838,52",,,,,,,,,,,,
SANTA LUZIA-BA,,,,,,,,,BA,,,"1.000,45",,,,,,,-,,,,,,"1.000,45",,,,,,"1.926,06",,,,,,,,,,,,
SANTA TERESINHA-BA,,,,,,,,,BA,,,"909,50",,,,,,,-,,,,,,"909,50",,,,,,"1.750,96",,,,,,,,,,,,
SANTALUZ-BA,,,,,,,,,BA,,,"1.318,78",,,,,,,-,,,,,,"1.318,78",,,,,,"2.538,91",,,,,,,,,,,,
SANTANOPOLIS-BA,,,,,,,,,BA,,,"909,50",,,,,,,-,,,,,,"909,50",,,,,,"1.750,96",,,,,,,,,,,,
SANTO AMARO-BA,,,,,,,,,BA,,,"46.876,41",,,,,,,"182.863,57",,,,,,"229.739,98",,,,,,"471.932,64",,,,,,,,,,,,
SANTO ANTONIO DE JESUS-BA,,,,,,,,,BA,,,"1.637,10",,,,,,,-,,,,,,"1.637,10",,,,,,"3.151,74",,,,,,,,,,,,
SANTO ESTEVAO-BA,,,,,,,,,BA,,,"1.409,73",,,,,,,-,,,,,,"1.409,73",,,,,,"2.714,00",,,,,,,,,,,,
SAO DOMINGOS-BA,,,,,,,,,BA,,,"909,50",,,,,,,-,,,,,,"909,50",,,,,,"1.750,96",,,,,,,,,,,,
SAO FELIPE-BA,,,,,,,,,BA,,,"1.182,35",,,,,,,-,,,,,,"1.182,35",,,,,,"2.276,26",,,,,,,,,,,,
SAO FELIX-BA,,,,,,,,,BA,,,"1.045,93",,,,,,,-,,,,,,"1.045,93",,,,,,"2.013,62",,,,,,,,,,,,
SAO FRANCISCO DO CONDE-BA,,,,,,,,,BA,,,"2.257.603,00",,,,,,,"982.886,77",,,,,,"3.240.489,77",,,,,,"5.977.229,65",,,,,,,,,,,,
SAO GONCALO DOS CAMPOS-BA,,,,,,,,,BA,,,"1.318,78",,,,,,,-,,,,,,"1.318,78",,,,,,"2.538,91",,,,,,,,,,,,
SAO JOSE DA VITORIA-BA,,,,,,,,,BA,,,"909,50",,,,,,,-,,,,,,"909,50",,,,,,"1.750,96",,,,,,,,,,,,
SAO JOSE DO JACUIPE-BA,,,,,,,,,BA,,,"954,98",,,,,,,-,,,,,,"954,98",,,,,,"1.838,52",,,,,,,,,,,,
SAO MIGUEL DAS MATAS-BA,,,,,,,,,BA,,,"954,98",,,,,,,-,,,,,,"954,98",,,,,,"1.838,52",,,,,,,,,,,,
SAO SEBASTIAO DO PASSE-BA,,,,,,,,,BA,,,"413.111,06",,,,,,,"219.089,33",,,,,,"632.200,39",,,,,,"1.306.798,97",,,,,,,,,,,,
SAPEACU-BA,,,,,,,,,BA,,,"1.091,40",,,,,,,-,,,,,,"1.091,40",,,,,,"2.101,16",,,,,,,,,,,,
SATIRO DIAS-BA,,,,,,,,,BA,,,"89.338,11",,,,,,,"2.747,96",,,,,,"92.086,07",,,,,,"177.507,61",,,,,,,,,,,,
SAUBARA-BA,,,,,,,,,BA,,,"29.830,44",,,,,,,"182.863,57",,,,,,"212.694,01",,,,,,"437.883,72",,,,,,,,,,,,
SERRA PRETA-BA,,,,,,,,,BA,,,"1.045,93",,,,,,,-,,,,,,"1.045,93",,,,,,"2.013,62",,,,,,,,,,,,
SERRINHA-BA,,,,,,,,,BA,,,"1.591,63",,,,,,,-,,,,,,"1.591,63",,,,,,"3.064,20",,,,,,,,,,,,
SERROLANDIA-BA,,,,,,,,,BA,,,"1.000,45",,,,,,,-,,,,,,"1.000,45",,,,,,"1.926,06",,,,,,,,,,,,
SIMOES FILHO-BA,,,,,,,,,BA,,,"89.906,99",,,,,,,"2.323,95",,,,,,"92.230,94",,,,,,"177.452,54",,,,,,,,,,,,
SITIO DO QUINTO-BA,,,,,,,,,BA,,,"1.000,45",,,,,,,-,,,,,,"1.000,45",,,,,,"1.926,06",,,,,,,,,,,,
TANQUINHO-BA,,,,,,,,,BA,,,"909,50",,,,,,,-,,,,,,"909,50",,,,,,"1.750,96",,,,,,,,,,,,
TAPEROA-BA,,,,,,,,,BA,,,"1.136,88",,,,,,,-,,,,,,"1.136,88",,,,,,"2.188,71",,,,,,,,,,,,
TAPIRAMUTA-BA,,,,,,,,,BA,,,"1.091,40",,,,,,,-,,,,,,"1.091,40",,,,,,"2.101,16",,,,,,,,,,,,
TEIXEIRA DE FREITAS-BA,,,,,,,,,BA,,,"1.773,53",,,,,,,-,,,,,,"1.773,53",,,,,,"3.414,39",,,,,,,,,,,,
TEODORO SAMPAIO-BA,,,,,,,,,BA,,,"87.988,93",,,,,,,"1.456,28",,,,,,"89.445,21",,,,,,"173.826,92",,,,,,,,,,,,
TEOFILANDIA-BA,,,,,,,,,BA,,,"1.182,35",,,,,,,-,,,,,,"1.182,35",,,,,,"2.276,26",,,,,,,,,,,,
TEOLANDIA-BA,,,,,,,,,BA,,,"1.045,93",,,,,,,-,,,,,,"1.045,93",,,,,,"2.013,62",,,,,,,,,,,,
TERRA NOVA-BA,,,,,,,,,BA,,,"1.000,45",,,,,,,-,,,,,,"1.000,45",,,,,,"1.926,06",,,,,,,,,,,,
TUCANO-BA,,,,,,,,,BA,,,"1.455,20",,,,,,,-,,,,,,"1.455,20",,,,,,"2.801,55",,,,,,,,,,,,
UAUA-BA,,,,,,,,,BA,,,"1.227,83",,,,,,,-,,,,,,"1.227,83",,,,,,"2.363,81",,,,,,,,,,,,
UBAIRA-BA,,,,,,,,,BA,,,"1.136,88",,,,,,,-,,,,,,"1.136,88",,,,,,"2.188,71",,,,,,,,,,,,
UBAITABA-BA,,,,,,,,,BA,,,"1.182,35",,,,,,,-,,,,,,"1.182,35",,,,,,"2.276,26",,,,,,,,,,,,
UBATA-BA,,,,,,,,,BA,,,"1.227,83",,,,,,,-,,,,,,"1.227,83",,,,,,"2.363,81",,,,,,,,,,,,
UNA-BA,,,,,,,,,BA,,,"1.227,83",,,,,,,-,,,,,,"1.227,83",,,,,,"2.363,81",,,,,,,,,,,,
URUCUCA-BA,,,,,,,,,BA,,,"1.136,88",,,,,,,-,,,,,,"1.136,88",,,,,,"2.188,71",,,,,,,,,,,,
VALENCA-BA,,,,,,,,,BA,,,"49.007,16",,,,,,,-,,,,,,"49.007,16",,,,,,"79.234,62",,,,,,,,,,,,
VALENTE-BA,,,,,,,,,BA,,,"1.227,83",,,,,,,-,,,,,,"1.227,83",,,,,,"2.363,81",,,,,,,,,,,,
VARZEA DA ROCA-BA,,,,,,,,,BA,,,"1.000,45",,,,,,,-,,,,,,"1.000,45",,,,,,"1.926,06",,,,,,,,,,,,
VARZEA DO POCO-BA,,,,,,,,,BA,,,"909,50",,,,,,,-,,,,,,"909,50",,,,,,"1.750,96",,,,,,,,,,,,
Superintendência de Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VARZEA NOVA-BA,,,,,,,,,BA,,,"1.000,45",,,,,,,-,,,,,,"1.000,45",,,,,,"1.926,06",,,,,,,,,,,,
VARZEDO-BA,,,,,,,,,BA,,,"909,50",,,,,,,-,,,,,,"909,50",,,,,,"1.750,96",,,,,,,,,,,,
VERA CRUZ-BA,,,,,,,,,BA,,,"90.649,67",,,,,,,"1.148,29",,,,,,"91.797,96",,,,,,"175.473,23",,,,,,,,,,,,
VEREDA-BA,,,,,,,,,BA,,,"909,50",,,,,,,-,,,,,,"909,50",,,,,,"1.750,96",,,,,,,,,,,,
VITORIA DA CONQUISTA-BA,,,,,,,,,BA,,,"1.819,01",,,,,,,-,,,,,,"1.819,01",,,,,,"3.501,94",,,,,,,,,,,,
WENCESLAU GUIMARAES-BA,,,,,,,,,BA,,,"1.182,35",,,,,,,-,,,,,,"1.182,35",,,,,,"2.276,26",,,,,,,,,,,,
BAHIA  TOTAL,,,,,,,,,,,,"9.193.760,14",,,,,,,"5.475.083,48",,,,,,"14.668.843,62",,,,,,"29.036.955,80",,,,,,,,,,,,
ACARAU-CE,,,,,,,,,CE,,,"3.262,04",,,,,,,-,,,,,,"3.262,04",,,,,,"6.286,21",,,,,,,,,,,,
ALCANTARAS-CE,,,,,,,,,CE,,,"2.075,84",,,,,,,-,,,,,,"2.075,84",,,,,,"4.000,31",,,,,,,,,,,,
AMONTADA-CE,,,,,,,,,CE,,,"67.080,29",,,,,,,"81.863,61",,,,,,"148.943,90",,,,,,"287.265,19",,,,,,,,,,,,
APUIARES-CE,,,,,,,,,CE,,,"2.174,69",,,,,,,-,,,,,,"2.174,69",,,,,,"4.190,80",,,,,,,,,,,,
AQUIRAZ-CE,,,,,,,,,CE,,,-,,,,,,,"8.227,45",,,,,,"8.227,45",,,,,,"20.388,92",,,,,,,,,,,,
ARACATI-CE,,,,,,,,,CE,,,"133.092,62",,,,,,,"22.324,90",,,,,,"155.417,52",,,,,,"301.949,28",,,,,,,,,,,,
ARARENDA-CE,,,,,,,,,CE,,,"2.075,84",,,,,,,-,,,,,,"2.075,84",,,,,,"4.000,31",,,,,,,,,,,,
BARROQUINHA-CE,,,,,,,,,CE,,,"2.273,54",,,,,,,-,,,,,,"2.273,54",,,,,,"4.381,29",,,,,,,,,,,,
BELA CRUZ-CE,,,,,,,,,CE,,,"2.767,79",,,,,,,-,,,,,,"2.767,79",,,,,,"5.333,75",,,,,,,,,,,,
CAMOCIM-CE,,,,,,,,,CE,,,"3.262,04",,,,,,,-,,,,,,"3.262,04",,,,,,"6.286,21",,,,,,,,,,,,
CANINDE-CE,,,,,,,,,CE,,,"3.459,74",,,,,,,-,,,,,,"3.459,74",,,,,,"6.667,19",,,,,,,,,,,,
CARIDADE-CE,,,,,,,,,CE,,,"2.570,09",,,,,,,-,,,,,,"2.570,09",,,,,,"4.952,77",,,,,,,,,,,,
CARIRE-CE,,,,,,,,,CE,,,"2.471,24",,,,,,,-,,,,,,"2.471,24",,,,,,"4.762,28",,,,,,,,,,,,
CARNAUBAL-CE,,,,,,,,,CE,,,"2.372,39",,,,,,,-,,,,,,"2.372,39",,,,,,"4.571,78",,,,,,,,,,,,
CATUNDA-CE,,,,,,,,,CE,,,"1.976,99",,,,,,,-,,,,,,"1.976,99",,,,,,"3.809,82",,,,,,,,,,,,
CAUCAIA-CE,,,,,,,,,CE,,,-,,,,,,,"3.160,87",,,,,,"3.160,87",,,,,,"3.160,87",,,,,,,,,,,,
CHAVAL-CE,,,,,,,,,CE,,,"2.174,69",,,,,,,-,,,,,,"2.174,69",,,,,,"4.190,80",,,,,,,,,,,,
COREAU-CE,,,,,,,,,CE,,,"2.570,09",,,,,,,-,,,,,,"2.570,09",,,,,,"4.952,77",,,,,,,,,,,,
CRATEUS-CE,,,,,,,,,CE,,,"3.459,74",,,,,,,-,,,,,,"3.459,74",,,,,,"6.667,19",,,,,,,,,,,,
