ITAJUIPE-BA,,,,,,,,BA,,"1.426,88",,,,,,,,-,,,,,,"1.426,88",,,,,,,"14.679,67",,,,,,,,
ITAMARAJU-BA,,,,,,,,BA,,"1.865,93",,,,,,,,-,,,,,,"1.865,93",,,,,,,"19.196,49",,,,,,,,
ITAMARI-BA,,,,,,,,BA,,"1.097,60",,,,,,,,-,,,,,,"1.097,60",,,,,,,"11.292,05",,,,,,,,
ITAMBE-BA,,,,,,,,BA,,"1.591,53",,,,,,,,-,,,,,,"1.591,53",,,,,,,"16.373,50",,,,,,,,
ITANAGRA-BA,,,,,,,,BA,,"72.999,81",,,,,,,,"11.348,47",,,,,,"84.348,28",,,,,,,"938.822,32",,,,,,,,
ITANHEM-BA,,,,,,,,BA,,"1.426,88",,,,,,,,-,,,,,,"1.426,88",,,,,,,"14.679,67",,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITAPARICA-BA,,,,,,,,BA,,"104.953,04",,,,,,,,"161.724,24",,,,,,"266.677,28",,,,,,,"2.494.909,13",,,,,,,,
ITAPE-BA,,,,,,,,BA,,"1.152,48",,,,,,,,-,,,,,,"1.152,48",,,,,,,"11.856,64",,,,,,,,
ITAPEBI-BA,,,,,,,,BA,,"1.152,48",,,,,,,,-,,,,,,"1.152,48",,,,,,,"11.856,64",,,,,,,,
ITAPETINGA-BA,,,,,,,,BA,,"1.811,05",,,,,,,,-,,,,,,"1.811,05",,,,,,,"18.631,89",,,,,,,,
ITAPICURU-BA,,,,,,,,BA,,"1.536,64",,,,,,,,-,,,,,,"1.536,64",,,,,,,"15.808,87",,,,,,,,
ITAPITANGA-BA,,,,,,,,BA,,"1.152,48",,,,,,,,-,,,,,,"1.152,48",,,,,,,"11.856,64",,,,,,,,
ITAQUARA-BA,,,,,,,,BA,,"1.097,60",,,,,,,,-,,,,,,"1.097,60",,,,,,,"11.292,05",,,,,,,,
ITARANTIM-BA,,,,,,,,BA,,"1.317,12",,,,,,,,-,,,,,,"1.317,12",,,,,,,"13.550,46",,,,,,,,
ITATIM-BA,,,,,,,,BA,,"1.262,24",,,,,,,,-,,,,,,"1.262,24",,,,,,,"12.985,83",,,,,,,,
ITIRUCU-BA,,,,,,,,BA,,"1.262,24",,,,,,,,-,,,,,,"1.262,24",,,,,,,"12.985,83",,,,,,,,
ITIUBA-BA,,,,,,,,BA,,"1.591,53",,,,,,,,-,,,,,,"1.591,53",,,,,,,"16.373,50",,,,,,,,
ITORORO-BA,,,,,,,,BA,,"1.426,88",,,,,,,,-,,,,,,"1.426,88",,,,,,,"14.679,67",,,,,,,,
ITUBERA-BA,,,,,,,,BA,,"1.426,88",,,,,,,,-,,,,,,"1.426,88",,,,,,,"14.679,67",,,,,,,,
JACOBINA-BA,,,,,,,,BA,,"1.920,81",,,,,,,,-,,,,,,"1.920,81",,,,,,,"19.761,11",,,,,,,,
JAGUAQUARA-BA,,,,,,,,BA,,"1.701,29",,,,,,,,-,,,,,,"1.701,29",,,,,,,"17.502,70",,,,,,,,
JAGUARIPE-BA,,,,,,,,BA,,"39.361,40",,,,,,,,-,,,,,,"39.361,40",,,,,,,"404.946,87",,,,,,,,
JANDAIRA-BA,,,,,,,,BA,,"1.097,60",,,,,,,,-,,,,,,"1.097,60",,,,,,,"11.292,05",,,,,,,,
JEQUIE-BA,,,,,,,,BA,,"2.195,21",,,,,,,,-,,,,,,"2.195,21",,,,,,,"22.584,13",,,,,,,,
JEREMOABO-BA,,,,,,,,BA,,"1.646,41",,,,,,,,-,,,,,,"1.646,41",,,,,,,"16.938,09",,,,,,,,
JIQUIRICA-BA,,,,,,,,BA,,"1.207,36",,,,,,,,-,,,,,,"1.207,36",,,,,,,"12.421,24",,,,,,,,
JITAUNA-BA,,,,,,,,BA,,"1.317,12",,,,,,,,-,,,,,,"1.317,12",,,,,,,"13.550,46",,,,,,,,
JUCURUCU-BA,,,,,,,,BA,,"1.152,48",,,,,,,,-,,,,,,"1.152,48",,,,,,,"11.856,64",,,,,,,,
JUSSARI-BA,,,,,,,,BA,,"1.097,60",,,,,,,,-,,,,,,"1.097,60",,,,,,,"11.292,05",,,,,,,,
LAFAIETE COUTINHO-BA,,,,,,,,BA,,"1.097,60",,,,,,,,-,,,,,,"1.097,60",,,,,,,"11.292,05",,,,,,,,
LAJE-BA,,,,,,,,BA,,"1.426,88",,,,,,,,-,,,,,,"1.426,88",,,,,,,"14.679,67",,,,,,,,
LAJEDAO-BA,,,,,,,,BA,,"1.097,60",,,,,,,,-,,,,,,"1.097,60",,,,,,,"11.292,05",,,,,,,,
LAJEDINHO-BA,,,,,,,,BA,,"1.097,60",,,,,,,,-,,,,,,"1.097,60",,,,,,,"11.292,05",,,,,,,,
LAJEDO DO TABOCAL-BA,,,,,,,,BA,,"1.097,60",,,,,,,,-,,,,,,"1.097,60",,,,,,,"11.292,05",,,,,,,,
LAMARAO-BA,,,,,,,,BA,,"1.152,48",,,,,,,,-,,,,,,"1.152,48",,,,,,,"11.856,64",,,,,,,,
LAURO DE FREITAS-BA,,,,,,,,BA,,"2.195,21",,,,,,,,-,,,,,,"2.195,21",,,,,,,"24.031,21",,,,,,,,
MACAJUBA-BA,,,,,,,,BA,,"1.152,48",,,,,,,,-,,,,,,"1.152,48",,,,,,,"11.856,64",,,,,,,,
MACARANI-BA,,,,,,,,BA,,"1.317,12",,,,,,,,-,,,,,,"1.317,12",,,,,,,"13.550,46",,,,,,,,
MADRE DE DEUS-BA,,,,,,,,BA,,"1.234.869,04",,,,,,,,"747.751,57",,,,,,"1.982.620,61",,,,,,,"21.727.872,41",,,,,,,,
MAIQUINIQUE-BA,,,,,,,,BA,,"1.097,60",,,,,,,,-,,,,,,"1.097,60",,,,,,,"11.292,05",,,,,,,,
MAIRI-BA,,,,,,,,BA,,"1.372,00",,,,,,,,-,,,,,,"1.372,00",,,,,,,"14.115,05",,,,,,,,
MANOEL VITORINO-BA,,,,,,,,BA,,"1.262,24",,,,,,,,-,,,,,,"1.262,24",,,,,,,"12.985,83",,,,,,,,
MARACAS-BA,,,,,,,,BA,,"1.591,53",,,,,,,,-,,,,,,"1.591,53",,,,,,,"16.373,50",,,,,,,,
MARAGOGIPE-BA,,,,,,,,BA,,"39.361,40",,,,,,,,-,,,,,,"39.361,40",,,,,,,"404.946,87",,,,,,,,
MARAU-BA,,,,,,,,BA,,"1.317,12",,,,,,,,-,,,,,,"1.317,12",,,,,,,"13.550,46",,,,,,,,
MARCIONILIO SOUZA-BA,,,,,,,,BA,,"1.152,48",,,,,,,,-,,,,,,"1.152,48",,,,,,,"11.856,64",,,,,,,,
MASCOTE-BA,,,,,,,,BA,,"1.317,12",,,,,,,,-,,,,,,"1.317,12",,,,,,,"13.550,46",,,,,,,,
MATA DE SAO JOAO-BA,,,,,,,,BA,,"128.502,50",,,,,,,,"53.189,85",,,,,,"181.692,35",,,,,,,"2.020.441,76",,,,,,,,
MEDEIROS NETO-BA,,,,,,,,BA,,"1.426,88",,,,,,,,-,,,,,,"1.426,88",,,,,,,"14.679,67",,,,,,,,
MIGUEL CALMON-BA,,,,,,,,BA,,"1.481,76",,,,,,,,-,,,,,,"1.481,76",,,,,,,"15.244,25",,,,,,,,
MILAGRES-BA,,,,,,,,BA,,"1.152,48",,,,,,,,-,,,,,,"1.152,48",,,,,,,"11.856,64",,,,,,,,
MIRANTE-BA,,,,,,,,BA,,"1.097,60",,,,,,,,-,,,,,,"1.097,60",,,,,,,"11.292,05",,,,,,,,
MONTE SANTO-BA,,,,,,,,BA,,"1.756,17",,,,,,,,-,,,,,,"1.756,17",,,,,,,"18.067,30",,,,,,,,
MUCURI-BA,,,,,,,,BA,,"1.591,53",,,,,,,,-,,,,,,"1.591,53",,,,,,,"16.373,50",,,,,,,,
MUNDO NOVO-BA,,,,,,,,BA,,"1.426,88",,,,,,,,-,,,,,,"1.426,88",,,,,,,"14.679,67",,,,,,,,
MUNIZ FERREIRA-BA,,,,,,,,BA,,"1.097,60",,,,,,,,-,,,,,,"1.097,60",,,,,,,"11.292,05",,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MURITIBA-BA,,,,,,,,BA,,"1.481,76",,,,,,,,-,,,,,,"1.481,76",,,,,,,"15.244,25",,,,,,,,
MUTUIPE-BA,,,,,,,,BA,,"1.426,88",,,,,,,,-,,,,,,"1.426,88",,,,,,,"14.679,67",,,,,,,,
NAZARE-BA,,,,,,,,BA,,"1.481,76",,,,,,,,-,,,,,,"1.481,76",,,,,,,"15.244,25",,,,,,,,
NILO PECANHA-BA,,,,,,,,BA,,"1.207,36",,,,,,,,-,,,,,,"1.207,36",,,,,,,"12.421,24",,,,,,,,
NORDESTINA-BA,,,,,,,,BA,,"1.207,36",,,,,,,,-,,,,,,"1.207,36",,,,,,,"12.421,24",,,,,,,,
NOVA CANAA-BA,,,,,,,,BA,,"1.372,00",,,,,,,,-,,,,,,"1.372,00",,,,,,,"14.115,05",,,,,,,,
NOVA FATIMA-BA,,,,,,,,BA,,"1.097,60",,,,,,,,-,,,,,,"1.097,60",,,,,,,"11.292,05",,,,,,,,
NOVA IBIA-BA,,,,,,,,BA,,"1.097,60",,,,,,,,-,,,,,,"1.097,60",,,,,,,"11.292,05",,,,,,,,
NOVA ITARANA-BA,,,,,,,,BA,,"1.097,60",,,,,,,,-,,,,,,"1.097,60",,,,,,,"11.292,05",,,,,,,,
NOVA SOURE-BA,,,,,,,,BA,,"1.481,76",,,,,,,,-,,,,,,"1.481,76",,,,,,,"15.244,25",,,,,,,,
NOVA VICOSA-BA,,,,,,,,BA,,"1.591,53",,,,,,,,-,,,,,,"1.591,53",,,,,,,"16.373,50",,,,,,,,
NOVO TRIUNFO-BA,,,,,,,,BA,,"1.262,24",,,,,,,,-,,,,,,"1.262,24",,,,,,,"12.985,83",,,,,,,,
OLINDINA-BA,,,,,,,,BA,,"1.426,88",,,,,,,,-,,,,,,"1.426,88",,,,,,,"14.679,67",,,,,,,,
OURICANGAS-BA,,,,,,,,BA,,"1.097,60",,,,,,,,-,,,,,,"1.097,60",,,,,,,"11.292,05",,,,,,,,
OUROLANDIA-BA,,,,,,,,BA,,"1.317,12",,,,,,,,-,,,,,,"1.317,12",,,,,,,"13.550,46",,,,,,,,
PARIPIRANGA-BA,,,,,,,,BA,,"1.536,64",,,,,,,,-,,,,,,"1.536,64",,,,,,,"15.808,87",,,,,,,,
PAU BRASIL-BA,,,,,,,,BA,,"1.207,36",,,,,,,,-,,,,,,"1.207,36",,,,,,,"12.421,24",,,,,,,,
PAULO AFONSO-BA,,,,,,,,BA,,"2.030,57",,,,,,,,-,,,,,,"2.030,57",,,,,,,"20.890,32",,,,,,,,
PE DE SERRA-BA,,,,,,,,BA,,"1.262,24",,,,,,,,-,,,,,,"1.262,24",,,,,,,"12.985,83",,,,,,,,
PEDRAO-BA,,,,,,,,BA,,"1.097,60",,,,,,,,-,,,,,,"1.097,60",,,,,,,"11.292,05",,,,,,,,
PEDRO ALEXANDRE-BA,,,,,,,,BA,,"1.317,12",,,,,,,,-,,,,,,"1.317,12",,,,,,,"13.550,46",,,,,,,,
PINTADAS-BA,,,,,,,,BA,,"1.152,48",,,,,,,,-,,,,,,"1.152,48",,,,,,,"11.856,64",,,,,,,,
PIRAI DO NORTE-BA,,,,,,,,BA,,"1.097,60",,,,,,,,-,,,,,,"1.097,60",,,,,,,"11.292,05",,,,,,,,
PIRITIBA-BA,,,,,,,,BA,,"1.481,76",,,,,,,,-,,,,,,"1.481,76",,,,,,,"15.244,25",,,,,,,,
PLANALTINO-BA,,,,,,,,BA,,"1.097,60",,,,,,,,-,,,,,,"1.097,60",,,,,,,"11.292,05",,,,,,,,
PLANALTO-BA,,,,,,,,BA,,"1.426,88",,,,,,,,-,,,,,,"1.426,88",,,,,,,"14.679,67",,,,,,,,
POCOES-BA,,,,,,,,BA,,"1.701,29",,,,,,,,-,,,,,,"1.701,29",,,,,,,"17.502,70",,,,,,,,
POJUCA-BA,,,,,,,,BA,,"460.117,43",,,,,,,,"361.984,60",,,,,,"822.102,03",,,,,,,"9.495.767,24",,,,,,,,
PORTO SEGURO-BA,,,,,,,,BA,,"2.085,45",,,,,,,,-,,,,,,"2.085,45",,,,,,,"21.454,91",,,,,,,,
POTIRAGUA-BA,,,,,,,,BA,,"1.152,48",,,,,,,,-,,,,,,"1.152,48",,,,,,,"11.856,64",,,,,,,,
PRADO-BA,,,,,,,,BA,,"1.481,76",,,,,,,,-,,,,,,"1.481,76",,,,,,,"15.244,25",,,,,,,,
PRESIDENTE TANCREDO NEVES-BA,,,,,,,,BA,,"1.426,88",,,,,,,,-,,,,,,"1.426,88",,,,,,,"14.679,67",,,,,,,,
QUEIMADAS-BA,,,,,,,,BA,,"1.481,76",,,,,,,,-,,,,,,"1.481,76",,,,,,,"15.244,25",,,,,,,,
QUIJINGUE-BA,,,,,,,,BA,,"1.481,76",,,,,,,,-,,,,,,"1.481,76",,,,,,,"15.244,25",,,,,,,,
QUIXABEIRA-BA,,,,,,,,BA,,"1.097,60",,,,,,,,-,,,,,,"1.097,60",,,,,,,"11.292,05",,,,,,,,
RAFAEL JAMBEIRO-BA,,,,,,,,BA,,"1.426,88",,,,,,,,-,,,,,,"1.426,88",,,,,,,"14.679,67",,,,,,,,
RETIROLANDIA-BA,,,,,,,,BA,,"1.152,48",,,,,,,,-,,,,,,"1.152,48",,,,,,,"11.856,64",,,,,,,,
RIACHAO DO JACUIPE-BA,,,,,,,,BA,,"1.591,53",,,,,,,,-,,,,,,"1.591,53",,,,,,,"16.373,50",,,,,,,,
RIBEIRA DO AMPARO-BA,,,,,,,,BA,,"1.262,24",,,,,,,,-,,,,,,"1.262,24",,,,,,,"12.985,83",,,,,,,,
RIBEIRA DO POMBAL-BA,,,,,,,,BA,,"1.701,29",,,,,,,,-,,,,,,"1.701,29",,,,,,,"17.502,70",,,,,,,,
RIBEIRAO DO LARGO-BA,,,,,,,,BA,,"1.262,24",,,,,,,,-,,,,,,"1.262,24",,,,,,,"12.985,83",,,,,,,,
RIO REAL-BA,,,,,,,,BA,,"1.646,41",,,,,,,,-,,,,,,"1.646,41",,,,,,,"16.938,09",,,,,,,,
RUY BARBOSA-BA,,,,,,,,BA,,"1.536,64",,,,,,,,-,,,,,,"1.536,64",,,,,,,"15.808,87",,,,,,,,
SALINAS DA MARGARIDA-BA,,,,,,,,BA,,"41.235,76",,,,,,,,"161.572,98",,,,,,"202.808,74",,,,,,,"2.227.452,53",,,,,,,,
SALVADOR-BA,,,,,,,,BA,,"74.974,11",,,,,,,,"161.572,98",,,,,,"236.547,09",,,,,,,"2.574.549,93",,,,,,,,
SANTA BARBARA-BA,,,,,,,,BA,,"1.372,00",,,,,,,,-,,,,,,"1.372,00",,,,,,,"14.115,05",,,,,,,,
SANTA BRIGIDA-BA,,,,,,,,BA,,"1.262,24",,,,,,,,-,,,,,,"1.262,24",,,,,,,"12.985,83",,,,,,,,
SANTA CRUZ CABRALIA-BA,,,,,,,,BA,,"1.481,76",,,,,,,,-,,,,,,"1.481,76",,,,,,,"15.244,25",,,,,,,,
SANTA CRUZ DA VITORIA-BA,,,,,,,,BA,,"1.097,60",,,,,,,,-,,,,,,"1.097,60",,,,,,,"11.292,05",,,,,,,,
SANTA INES-BA,,,,,,,,BA,,"1.152,48",,,,,,,,-,,,,,,"1.152,48",,,,,,,"11.856,64",,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA LUZIA-BA,,,,,,,,BA,,"1.262,24",,,,,,,,-,,,,,,"1.262,24",,,,,,,"12.985,83",,,,,,,,
SANTA TERESINHA-BA,,,,,,,,BA,,"1.097,60",,,,,,,,-,,,,,,"1.097,60",,,,,,,"11.292,05",,,,,,,,
SANTALUZ-BA,,,,,,,,BA,,"1.591,53",,,,,,,,-,,,,,,"1.591,53",,,,,,,"16.373,50",,,,,,,,
SANTANOPOLIS-BA,,,,,,,,BA,,"1.097,60",,,,,,,,-,,,,,,"1.097,60",,,,,,,"11.292,05",,,,,,,,
SANTO AMARO-BA,,,,,,,,BA,,"61.853,64",,,,,,,,"161.572,98",,,,,,"223.426,62",,,,,,,"2.439.567,58",,,,,,,,
SANTO ANTONIO DE JESUS-BA,,,,,,,,BA,,"1.975,69",,,,,,,,-,,,,,,"1.975,69",,,,,,,"20.325,70",,,,,,,,
SANTO ESTEVAO-BA,,,,,,,,BA,,"1.701,29",,,,,,,,-,,,,,,"1.701,29",,,,,,,"17.502,70",,,,,,,,
SAO DOMINGOS-BA,,,,,,,,BA,,"1.097,60",,,,,,,,-,,,,,,"1.097,60",,,,,,,"11.292,05",,,,,,,,
SAO FELIPE-BA,,,,,,,,BA,,"1.426,88",,,,,,,,-,,,,,,"1.426,88",,,,,,,"14.679,67",,,,,,,,
SAO FELIX-BA,,,,,,,,BA,,"1.262,24",,,,,,,,-,,,,,,"1.262,24",,,,,,,"12.985,83",,,,,,,,
SAO FRANCISCO DO CONDE-BA,,,,,,,,BA,,"1.479.334,90",,,,,,,,"730.078,05",,,,,,"2.209.412,95",,,,,,,"22.986.481,65",,,,,,,,
SAO GONCALO DOS CAMPOS-BA,,,,,,,,BA,,"1.536,64",,,,,,,,-,,,,,,"1.536,64",,,,,,,"15.808,87",,,,,,,,
SAO JOSE DA VITORIA-BA,,,,,,,,BA,,"1.097,60",,,,,,,,-,,,,,,"1.097,60",,,,,,,"11.292,05",,,,,,,,
SAO JOSE DO JACUIPE-BA,,,,,,,,BA,,"1.152,48",,,,,,,,-,,,,,,"1.152,48",,,,,,,"11.856,64",,,,,,,,
SAO MIGUEL DAS MATAS-BA,,,,,,,,BA,,"1.152,48",,,,,,,,-,,,,,,"1.152,48",,,,,,,"11.856,64",,,,,,,,
SAO SEBASTIAO DO PASSE-BA,,,,,,,,BA,,"294.264,49",,,,,,,,"137.921,39",,,,,,"432.185,88",,,,,,,"4.924.600,05",,,,,,,,
SAPEACU-BA,,,,,,,,BA,,"1.317,12",,,,,,,,-,,,,,,"1.317,12",,,,,,,"13.550,46",,,,,,,,
SATIRO DIAS-BA,,,,,,,,BA,,"65.353,96",,,,,,,,"4.740,42",,,,,,"70.094,38",,,,,,,"860.034,56",,,,,,,,
SAUBARA-BA,,,,,,,,BA,,"39.361,40",,,,,,,,"161.572,98",,,,,,"200.934,38",,,,,,,"2.208.169,35",,,,,,,,
SERRA PRETA-BA,,,,,,,,BA,,"1.262,24",,,,,,,,-,,,,,,"1.262,24",,,,,,,"12.985,83",,,,,,,,
SERRINHA-BA,,,,,,,,BA,,"1.865,93",,,,,,,,-,,,,,,"1.865,93",,,,,,,"19.196,49",,,,,,,,
SERROLANDIA-BA,,,,,,,,BA,,"1.207,36",,,,,,,,-,,,,,,"1.207,36",,,,,,,"12.421,24",,,,,,,,
SIMOES FILHO-BA,,,,,,,,BA,,"64.752,42",,,,,,,,"3.438,70",,,,,,"68.191,12",,,,,,,"679.542,20",,,,,,,,
SITIO DO QUINTO-BA,,,,,,,,BA,,"1.262,24",,,,,,,,-,,,,,,"1.262,24",,,,,,,"12.985,83",,,,,,,,
TANQUINHO-BA,,,,,,,,BA,,"1.097,60",,,,,,,,-,,,,,,"1.097,60",,,,,,,"11.292,05",,,,,,,,
TAPEROA-BA,,,,,,,,BA,,"1.372,00",,,,,,,,-,,,,,,"1.372,00",,,,,,,"14.115,05",,,,,,,,
TAPIRAMUTA-BA,,,,,,,,BA,,"1.317,12",,,,,,,,-,,,,,,"1.317,12",,,,,,,"13.550,46",,,,,,,,
TEIXEIRA DE FREITAS-BA,,,,,,,,BA,,"2.085,45",,,,,,,,-,,,,,,"2.085,45",,,,,,,"21.454,91",,,,,,,,
TEODORO SAMPAIO-BA,,,,,,,,BA,,"60.208,67",,,,,,,,"1.067,82",,,,,,"61.276,49",,,,,,,"687.353,10",,,,,,,,
TEOFILANDIA-BA,,,,,,,,BA,,"1.426,88",,,,,,,,-,,,,,,"1.426,88",,,,,,,"14.679,67",,,,,,,,
TEOLANDIA-BA,,,,,,,,BA,,"1.207,36",,,,,,,,-,,,,,,"1.207,36",,,,,,,"12.421,24",,,,,,,,
TERRA NOVA-BA,,,,,,,,BA,,"1.355,80",,,,,,,,"95,74",,,,,,"1.451,54",,,,,,,"16.473,66",,,,,,,,
TUCANO-BA,,,,,,,,BA,,"1.756,17",,,,,,,,-,,,,,,"1.756,17",,,,,,,"18.067,30",,,,,,,,
UAUA-BA,,,,,,,,BA,,"1.481,76",,,,,,,,-,,,,,,"1.481,76",,,,,,,"15.244,25",,,,,,,,
UBAIRA-BA,,,,,,,,BA,,"1.426,88",,,,,,,,-,,,,,,"1.426,88",,,,,,,"14.679,67",,,,,,,,
UBAITABA-BA,,,,,,,,BA,,"1.426,88",,,,,,,,-,,,,,,"1.426,88",,,,,,,"14.679,67",,,,,,,,
UBATA-BA,,,,,,,,BA,,"1.481,76",,,,,,,,-,,,,,,"1.481,76",,,,,,,"15.244,25",,,,,,,,
UNA-BA,,,,,,,,BA,,"1.481,76",,,,,,,,-,,,,,,"1.481,76",,,,,,,"15.244,25",,,,,,,,
URUCUCA-BA,,,,,,,,BA,,"1.426,88",,,,,,,,-,,,,,,"1.426,88",,,,,,,"14.679,67",,,,,,,,
VALENCA-BA,,,,,,,,BA,,"39.361,40",,,,,,,,-,,,,,,"39.361,40",,,,,,,"404.946,87",,,,,,,,
VALENTE-BA,,,,,,,,BA,,"1.426,88",,,,,,,,-,,,,,,"1.426,88",,,,,,,"14.679,67",,,,,,,,
VARZEA DA ROCA-BA,,,,,,,,BA,,"1.262,24",,,,,,,,-,,,,,,"1.262,24",,,,,,,"12.985,83",,,,,,,,
VARZEA DO POCO-BA,,,,,,,,BA,,"1.097,60",,,,,,,,-,,,,,,"1.097,60",,,,,,,"11.292,05",,,,,,,,
VARZEA NOVA-BA,,,,,,,,BA,,"1.207,36",,,,,,,,-,,,,,,"1.207,36",,,,,,,"12.421,24",,,,,,,,
VARZEDO-BA,,,,,,,,BA,,"1.097,60",,,,,,,,-,,,,,,"1.097,60",,,,,,,"11.292,05",,,,,,,,
VERA CRUZ-BA,,,,,,,,BA,,"59.476,76",,,,,,,,"31,29",,,,,,"59.508,05",,,,,,,"670.962,70",,,,,,,,
VEREDA-BA,,,,,,,,BA,,"1.097,60",,,,,,,,-,,,,,,"1.097,60",,,,,,,"11.292,05",,,,,,,,
VITORIA DA CONQUISTA-BA,,,,,,,,BA,,"2.195,21",,,,,,,,-,,,,,,"2.195,21",,,,,,,"22.584,13",,,,,,,,
WENCESLAU GUIMARAES-BA,,,,,,,,BA,,"1.426,88",,,,,,,,-,,,,,,"1.426,88",,,,,,,"14.679,67",,,,,,,,
BAHIA  TOTAL,,,,,,,,,,"6.512.003,30",,,,,,,,"4.448.237,91",,,,,,"10.960.241,21",,,,,,,"122.799.645,27",,,,,,,,
Superintendência de Controle das Participações Governamentais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACARAU-CE,,,,,,,,CE,,"2.005,20",,,,,,,,-,,,,,,"2.005,20",,,,,,,"23.272,30",,,,,,,,
ALCANTARAS-CE,,,,,,,,CE,,"1.315,91",,,,,,,,-,,,,,,"1.315,91",,,,,,,"15.272,43",,,,,,,,
AMONTADA-CE,,,,,,,,CE,,"42.827,52",,,,,,,,"55.773,17",,,,,,"98.600,69",,,,,,,"1.146.915,60",,,,,,,,
APUIARES-CE,,,,,,,,CE,,"1.378,57",,,,,,,,-,,,,,,"1.378,57",,,,,,,"15.999,69",,,,,,,,
AQUIRAZ-CE,,,,,,,,CE,,-,,,,,,,,"16.500,77",,,,,,"16.500,77",,,,,,,"121.153,45",,,,,,,,
ARACATI-CE,,,,,,,,CE,,"101.197,58",,,,,,,,"19.816,53",,,,,,"121.014,11",,,,,,,"1.349.170,39",,,,,,,,
ARARENDA-CE,,,,,,,,CE,,"1.315,91",,,,,,,,-,,,,,,"1.315,91",,,,,,,"15.272,43",,,,,,,,
BARROQUINHA-CE,,,,,,,,CE,,"1.441,24",,,,,,,,-,,,,,,"1.441,24",,,,,,,"16.726,95",,,,,,,,
BELA CRUZ-CE,,,,,,,,CE,,"1.754,55",,,,,,,,-,,,,,,"1.754,55",,,,,,,"20.363,27",,,,,,,,
CAMOCIM-CE,,,,,,,,CE,,"2.067,86",,,,,,,,-,,,,,,"2.067,86",,,,,,,"23.999,56",,,,,,,,
CANINDE-CE,,,,,,,,CE,,"2.193,19",,,,,,,,-,,,,,,"2.193,19",,,,,,,"25.454,08",,,,,,,,
CARIDADE-CE,,,,,,,,CE,,"1.503,90",,,,,,,,-,,,,,,"1.503,90",,,,,,,"17.454,21",,,,,,,,
CARIRE-CE,,,,,,,,CE,,"1.566,56",,,,,,,,-,,,,,,"1.566,56",,,,,,,"18.181,47",,,,,,,,
CARNAUBAL-CE,,,,,,,,CE,,"1.503,90",,,,,,,,-,,,,,,"1.503,90",,,,,,,"17.454,21",,,,,,,,
CATUNDA-CE,,,,,,,,CE,,"1.315,91",,,,,,,,-,,,,,,"1.315,91",,,,,,,"15.272,43",,,,,,,,
CAUCAIA-CE,,,,,,,,CE,,-,,,,,,,,"16.500,77",,,,,,"16.500,77",,,,,,,"121.163,89",,,,,,,,
CHAVAL-CE,,,,,,,,CE,,"1.378,57",,,,,,,,-,,,,,,"1.378,57",,,,,,,"15.999,69",,,,,,,,
COREAU-CE,,,,,,,,CE,,"1.629,22",,,,,,,,-,,,,,,"1.629,22",,,,,,,"18.908,73",,,,,,,,
CRATEUS-CE,,,,,,,,CE,,"2.193,19",,,,,,,,-,,,,,,"2.193,19",,,,,,,"25.454,08",,,,,,,,
CROATA-CE,,,,,,,,CE,,"1.503,90",,,,,,,,-,,,,,,"1.503,90",,,,,,,"17.454,21",,,,,,,,
CRUZ-CE,,,,,,,,CE,,"1.629,22",,,,,,,,-,,,,,,"1.629,22",,,,,,,"18.908,73",,,,,,,,
FORQUILHA-CE,,,,,,,,CE,,"1.629,22",,,,,,,,-,,,,,,"1.629,22",,,,,,,"18.908,73",,,,,,,,
FORTALEZA-CE,,,,,,,,CE,,"1.228.876,11",,,,,,,,"22.001,04",,,,,,"1.250.877,15",,,,,,,"6.998.236,21",,,,,,,,
FRECHEIRINHA-CE,,,,,,,,CE,,"1.378,57",,,,,,,,-,,,,,,"1.378,57",,,,,,,"15.999,69",,,,,,,,
GENERAL SAMPAIO-CE,,,,,,,,CE,,"1.253,25",,,,,,,,-,,,,,,"1.253,25",,,,,,,"14.545,16",,,,,,,,
GRACA-CE,,,,,,,,CE,,"1.441,24",,,,,,,,-,,,,,,"1.441,24",,,,,,,"16.726,95",,,,,,,,
GRANJA-CE,,,,,,,,CE,,"2.005,20",,,,,,,,-,,,,,,"2.005,20",,,,,,,"23.272,30",,,,,,,,
GROAIRAS-CE,,,,,,,,CE,,"1.253,25",,,,,,,,-,,,,,,"1.253,25",,,,,,,"14.545,16",,,,,,,,
GUARACIABA DO NORTE-CE,,,,,,,,CE,,"1.879,88",,,,,,,,-,,,,,,"1.879,88",,,,,,,"21.817,78",,,,,,,,
HIDROLANDIA-CE,,,,,,,,CE,,"1.566,56",,,,,,,,-,,,,,,"1.566,56",,,,,,,"18.181,47",,,,,,,,
HORIZONTE-CE,,,,,,,,CE,,-,,,,,,,,-,,,,,,-,,,,,,,"14,00",,,,,,,,
IBIAPINA-CE,,,,,,,,CE,,"1.629,22",,,,,,,,-,,,,,,"1.629,22",,,,,,,"18.908,73",,,,,,,,
